gene-Y11_RS15130	1967	675	1160	1121	1396	821	733	792	797	606	host	gene-Y11_RS15130
gene-Y11_RS13955	16633	13362	12932	11604	9620	7077	5830	5436	4732	3979	host	gene-Y11_RS13955_gene_rbsK
gene-Y11_RS20235	4978	3831	4672	4943	5506	4100	3638	4187	2998	2905	host	purL
gene-Y11_RS00450	7077	3685	4370	4486	5026	3006	3020	2858	2379	1943	host	glk
gene-Y11_RS06150	140	86	123	159	192	158	171	214	152	142	host	gene-Y11_RS06150
gene-Y11_RS07375	312	211	267	396	499	421	461	537	464	364	host	gene-Y11_RS07375
gene-Y11_RS06480	1479	531	615	686	715	606	787	765	705	653	host	gene-Y11_RS06480
gene-Y11_RS05440	11376	11194	10102	10242	8523	6421	5770	5768	4791	5302	host	mepM
gene-Y11_RS04960	3391	2633	2140	2095	1727	1314	1203	1191	959	1148	host	gene-Y11_RS04960
gene-Y11_RS05230	5730	4231	4301	5035	5814	4080	3689	3612	2767	2624	host	gene-Y11_RS05230
gene-Y11_RS14450	1218	634	751	1009	1107	909	857	958	900	813	host	gene-Y11_RS14450
gene-Y11_RS01700	1114	794	972	1202	1361	979	1158	1354	1084	972	host	potF
gene-Y11_RS08610	347	112	137	227	287	221	232	265	307	225	host	gene-Y11_RS08610
gene-g028	2	789	1461	3665	3278	3337	3185	3520	2372	2866	phage	g028
gene-Y11_RS16920	15878	12577	13527	13424	12515	8909	7302	11293	5050	4447	host	gene-Y11_RS16920
gene-Y11_RS20315	2055	1206	1345	1633	1774	1243	1333	1631	1465	1026	host	csiE
gene-Y11_RS01760	2648	1899	1490	1231	1237	1076	835	1096	923	1062	host	gene-Y11_RS01760
gene-Y11_RS19990	1160	699	729	998	1134	730	828	1055	867	592	host	gene-Y11_RS19990
gene-g060	3	1627	2855	8187	7428	9082	8235	7842	5150	10447	phage	g060
gene-Y11_RS16315	1113	713	740	970	1082	780	804	1035	760	694	host	gene-Y11_RS16315
gene-Y11_RS16940	21041	20199	20969	24828	24437	17456	13066	14331	8930	8278	host	gene-Y11_RS16940
gene-Y11_RS01180	5113	4265	5371	5362	6690	4040	5041	5151	4635	3458	host	gene-Y11_RS01180
gene-Y11_RS09370	4202	3913	4719	5109	5481	3817	3691	3895	3188	2906	host	ybaL
gene-Y11_RS04565	1428	718	1129	1994	2197	1646	1914	1859	1507	1505	host	gene-Y11_RS04565
gene-Y11_RS04725	527	132	146	298	320	352	383	499	398	311	host	gene-Y11_RS04725
gene-Y11_RS09720	11255	7079	8394	9701	12034	7318	9821	8866	7247	6092	host	gene-Y11_RS09720
gene-Y11_RS00180	9283	6148	6724	6686	6077	4496	3950	4957	3838	4537	host	napA
gene-Y11_RS17140	2535	1507	2098	2788	3245	2658	2905	3320	2629	2848	host	queG
gene-Y11_RS03495	414	203	230	351	429	257	300	367	296	310	host	kduI
gene-Y11_RS13400	15378	10428	11477	13137	13841	9013	9132	9826	6860	5974	host	tpiA
gene-Y11_RS18760	1292	848	1030	1085	1342	877	805	1073	825	721	host	cueO
gene-g034	2	3823	7026	14681	13861	13532	14238	12993	11076	11566	phage	g034
gene-Y11_RS20680	1703	1151	1218	1296	1357	941	775	952	812	627	host	purM
gene-Y11_RS18860	1227	364	1603	685	825	726	914	883	887	563	host	gene-Y11_RS18860
gene-Y11_RS00915	1371	830	802	830	941	683	715	826	884	510	host	hisP
gene-Y11_RS07920	1819	1252	1304	1510	1583	1013	1182	1363	1253	1501	host	gene-Y11_RS07920
gene-Y11_RS01960	83284	61100	68417	80205	94770	69528	61852	63189	47599	40401	host	ihfB
gene-Y11_RS02215	1507	978	1101	1383	1473	1030	1377	1409	1184	1073	host	yccX
gene-Y11_RS10870	5304	2673	3016	3420	3822	2108	1946	2319	1920	1613	host	rpiA
gene-Y11_RS08765	3998	3179	4328	4493	4863	3817	3269	3496	2234	1916	host	gene-Y11_RS08765
gene-Y11_RS14385	1374	652	788	1153	1286	1180	1271	1461	1197	1152	host	gene-Y11_RS14385
gene-Y11_RS00905	403	217	254	345	383	301	377	439	360	274	host	gene-Y11_RS00905
gene-Y11_RS18045	815	390	497	657	868	651	728	774	681	576	host	gene-Y11_RS18045
gene-Y11_RS11135	759	310	646	650	816	702	689	948	778	642	host	potE
gene-Y11_RS04145	608	412	616	699	900	686	678	611	623	471	host	gene-Y11_RS04145
gene-Y11_RS17450	1852	2375	2439	3236	4500	2565	2946	3611	2828	2257	host	gene-Y11_RS17450
gene-Y11_RS15880	6753	5706	6394	6698	7080	5411	4822	5051	4178	4279	host	rep
gene-Y11_RS05350	1317	530	719	965	1402	662	802	820	664	426	host	gene-Y11_RS05350
gene-Y11_RS09270	3157	2892	2794	3252	3503	2672	2952	2649	2289	2236	host	ybcJ
gene-Y11_RS21250	382	233	264	385	759	745	1067	1549	1410	1656	host	gene-Y11_RS21250
gene-Y11_RS06745	1462	806	991	1340	1395	1172	1146	1216	985	993	host	gene-Y11_RS06745_gene_flgM
gene-Y11_RS12450	2823	3171	4835	5518	6900	5222	5078	5058	4329	3874	host	mlaD
gene-Y11_RS15140	3887	2301	2436	2362	2192	1530	1482	1799	1569	1361	host	feoB
gene-Y11_RS07075	204	64	88	110	105	118	150	203	242	134	host	gene-Y11_RS07075
gene-Y11_RS12165	600	237	348	556	792	489	544	708	749	591	host	gene-Y11_RS12165
gene-Y11_RS18695	197050	144673	165667	191734	203429	148768	128199	136827	100161	112347	host	aceE
gene-Y11_RS01325	162	52	64	90	123	93	131	140	161	90	host	gene-Y11_RS01325
gene-g283	1	44632	88089	162158	210236	190697	192724	173814	134986	111558	phage	g283
gene-Y11_RS16555	199760	128061	144852	188644	216747	131745	122755	146861	107941	85176	host	rplL
gene-Y11_RS13580	4995	4603	4600	5178	4405	3550	3008	3323	2471	2695	host	cysE
gene-Y11_RS20170	6956	8184	8181	7669	7868	5368	5424	5036	4156	4133	host	rnc
gene-Y11_RS05490	42724	32592	36599	42065	42864	32023	27875	30730	21948	23390	host	aspS
gene-g338	0	283	473	1030	1018	1338	1635	2088	2053	2363	phage	g338
gene-Y11_RS12040	3932	2175	2386	2425	2562	2060	2149	2175	2124	1693	host	gene-Y11_RS12040
gene-g209	4	995	1734	3562	2948	3331	3565	4514	4570	5940	phage	g209
gene-Y11_RS05295	3432	2825	3315	4690	4878	3854	4024	4057	3152	2980	host	fadR
gene-Y11_RS14405	17951	13715	16506	18302	19471	15002	12526	14858	10759	11720	host	fdnG
gene-g046	3	821	1302	3220	3069	3835	3679	3928	2659	5068	phage	g046
gene-Y11_RS00305	2249	1735	2108	2049	1988	1498	1460	1645	1337	1704	host	cysM
gene-Y11_RS06790	599	358	497	530	571	376	399	391	314	227	host	cheY
gene-Y11_RS03245	866	498	637	694	842	668	772	796	751	625	host	pgaB
gene-Y11_RS11650	15916	16739	19678	17862	19447	13880	10463	11687	8366	6827	host	exbB
gene-Y11_RS12565	587	397	505	613	875	585	647	827	670	579	host	treR
gene-Y11_RS15460	4843	5150	5168	5049	5147	3927	3382	3978	2910	2862	host	tusC
gene-Y11_RS04130	554	325	366	443	511	483	390	480	350	427	host	gene-Y11_RS04130
gene-Y11_RS13205	2406	3061	3371	3309	2725	2106	2388	2352	1975	2211	host	gene-Y11_RS13205
gene-Y11_RS18790	2898	2041	2277	2501	2582	2069	1853	2041	1627	1541	host	panD
gene-Y11_RS20430	13053	13928	14045	14008	15229	11326	10692	12200	8983	9068	host	rodZ
gene-g320	0	1731	3794	7166	7715	7783	6084	5556	5517	4920	phage	g320
gene-Y11_RS14030	46000	63931	73625	87331	80712	62030	52874	50597	41284	35970	host	atpB
gene-Y11_RS16845	280	86	137	199	301	179	298	318	345	190	host	gene-Y11_RS16845
gene-Y11_RS18840	9197	8508	10451	12631	13281	10111	9892	11800	9103	9693	host	mrcB
gene-Y11_RS20540	5519	4232	4109	4273	3692	2789	2049	2422	1795	1883	host	gene-Y11_RS20540
gene-Y11_RS18735	1345	927	1163	1359	2267	1702	2015	2111	1716	1589	host	yddG
gene-g265	2	579	1111	2787	3312	3555	4466	4994	4052	5832	phage	g265
gene-Y11_RS02990	2540	2137	2452	3357	4208	3341	3136	3507	2626	2466	host	yebF
gene-Y11_RS00960	470	159	235	267	320	309	235	329	226	213	host	gene-Y11_RS00960
gene-Y11_RS20180	1145	878	972	1033	1203	741	721	1065	779	734	host	recO
gene-Y11_RS13710	2315	2025	2116	2540	2836	2094	1904	1986	1734	1387	host	pyrE
gene-Y11_RS02860	337	109	125	226	369	309	422	467	418	290	host	gene-Y11_RS02860
gene-Y11_RS20040	4794	2154	2338	2829	3003	2189	2172	2433	2212	2035	host	gene-Y11_RS20040
gene-Y11_RS08815	292	109	145	219	289	237	460	549	470	290	host	gene-Y11_RS08815
gene-Y11_RS13775	3989	3283	3057	2515	2260	1449	1367	1592	1389	1394	host	trmH
gene-Y11_RS11280	2256	1007	740	770	975	645	826	933	726	823	host	gene-Y11_RS11280
gene-Y11_RS12575	2178	1647	1842	2499	2818	1848	2566	3113	2476	2366	host	gene-Y11_RS12575
gene-Y11_RS17535	4848	2721	3650	4051	4586	3013	2998	3488	2442	2208	host	gene-Y11_RS17535
gene-Y11_RS04760	1845	1250	1340	1333	1523	1025	1058	1039	834	745	host	gene-Y11_RS04760
gene-Y11_RS10130	1772	1648	2191	3030	3344	2608	2735	2537	1951	1966	host	mtnA
gene-Y11_RS13235	623	258	309	560	581	509	718	782	953	511	host	gene-Y11_RS13235
gene-Y11_RS03260	2102	880	1236	1453	1555	1089	1442	1290	1070	1033	host	gene-Y11_RS03260
gene-Y11_RS21300	243	112	191	449	715	696	889	882	656	624	host	gene-Y11_RS21300
gene-Y11_RS09635	843	454	612	1033	1052	875	813	981	760	718	host	gene-Y11_RS09635
gene-g070	4	3041	5259	13129	17282	19483	28077	33490	30498	41822	phage	g070
gene-Y11_RS12405	149323	156875	158342	212762	244402	185643	201540	214742	169414	140586	host	rplM
gene-Y11_RS06440	578	293	272	421	629	460	386	464	446	476	host	gene-Y11_RS06440
gene-Y11_RS02505	749	285	331	366	478	407	481	603	595	399	host	gene-Y11_RS02505
gene-Y11_RS03160	2706	2068	2372	2378	2801	2012	1932	2098	1431	1379	host	gene-Y11_RS03160_gene_glsA
gene-Y11_RS01090	473	147	204	346	441	344	500	527	471	491	host	gene-Y11_RS01090
gene-Y11_RS05345	521	548	543	710	792	447	405	471	306	324	host	gene-Y11_RS05345
gene-Y11_RS20325	1033	1105	1311	1478	1713	1325	1122	1518	1113	1146	host	gene-Y11_RS20325
gene-Y11_RS02530	3981	2113	2069	2022	1928	1214	968	1147	831	864	host	hinT
gene-Y11_RS15025	664	255	304	403	513	378	489	552	460	416	host	budA
gene-Y11_RS08590	3006	1669	1764	1725	1530	1138	943	1110	731	874	host	gene-Y11_RS08590_gene_galE
gene-g256	0	3039	5767	9756	10507	10772	9860	8944	6412	7615	phage	g256
gene-Y11_RS18685	2864	2123	2704	3498	4264	3021	3231	3434	2585	2295	host	gene-Y11_RS18685
gene-Y11_RS16055	1981	1382	1295	1148	788	629	605	674	516	666	host	yigB
gene-Y11_RS13430	396	181	192	242	281	227	260	357	280	278	host	gene-Y11_RS13430
gene-Y11_RS02200	3767	3253	3445	4262	4032	2859	3033	2717	2336	1980	host	rlmI
gene-Y11_RS06500	1611	638	693	962	1286	863	917	981	795	737	host	gene-Y11_RS06500
gene-g138	2	1672	2514	5974	5559	5590	4190	4521	3036	4083	phage	g138
gene-Y11_RS05095	915	771	811	1004	1327	829	1070	1125	1114	1110	host	gene-Y11_RS05095
gene-Y11_RS06300	2567	2220	3761	8498	11292	7327	8666	9126	8854	6086	host	gene-Y11_RS06300
gene-Y11_RS13190	5505	2601	3766	5716	7194	4744	5455	6261	4826	4198	host	fabR
gene-Y11_RS10320	6060	6601	6912	8736	9054	6651	6876	6949	4679	5275	host	rluD
gene-Y11_RS05885	357	97	143	193	316	231	321	309	405	199	host	gene-Y11_RS05885
gene-Y11_RS01990	1827	1715	2298	3837	8061	6471	10861	13350	10688	9886	host	gene-Y11_RS01990
gene-Y11_RS09080	3032	2310	1968	1789	1640	1160	1238	1421	1242	1375	host	mrdB
gene-Y11_RS18660	1047	472	549	729	892	643	761	1134	1018	802	host	gene-Y11_RS18660_gene_gspE
gene-Y11_RS11305	451	280	309	317	348	281	276	328	262	303	host	hypE
gene-Y11_RS09245	3235	2175	4319	9033	12552	9666	9981	10049	9242	7052	host	gene-Y11_RS09245
gene-Y11_RS11330	202	116	111	147	176	130	134	123	119	98	host	hybE
gene-Y11_RS09460	2957	2368	2539	2519	2411	1951	1821	2051	1943	1660	host	gene-Y11_RS09460
gene-Y11_RS11785	9358	8496	10020	11741	12276	9422	8690	9583	6748	6408	host	gene-Y11_RS11785
gene-Y11_RS12835	4735	5739	6494	6813	6175	5509	4458	4887	3423	3430	host	panF
gene-Y11_RS07085	675	277	343	437	703	458	624	747	717	583	host	gene-Y11_RS07085
gene-Y11_RS02155	5670	3509	4103	6255	7441	6077	6226	6844	5857	5495	host	sulA
gene-Y11_RS14915	579	195	253	454	505	552	641	694	766	575	host	gene-Y11_RS14915
gene-Y11_RS18940	7225	7073	7500	10509	12806	7503	8557	9084	7527	6647	host	zapA
gene-Y11_RS01845	5042	3513	4042	4356	4648	3050	2710	2970	2103	2064	host	cydC
gene-Y11_RS13800	4222	2381	2429	2149	2147	1484	1526	1810	1741	1569	host	gene-Y11_RS13800
gene-Y11_RS03635	12246	9254	9929	11347	14432	9748	11272	9999	8543	7470	host	ihfA
gene-Y11_RS14850	35864	10652	13571	18263	21926	13244	16468	15988	10993	9314	host	uspA
gene-Y11_RS17680	1546	908	863	1395	1806	1304	1572	1801	1471	1537	host	nrdD
gene-Y11_RS13110	12925	7530	9819	10462	11463	7700	6849	7710	5751	5166	host	metH
gene-Y11_RS04060	2492	1979	2607	2505	3036	2315	3031	3308	2758	3259	host	gene-Y11_RS04060
gene-Y11_RS18345	821	533	747	898	991	782	798	918	672	675	host	gene-Y11_RS18345
gene-Y11_RS16905	2386	2105	3088	5472	6410	5162	5363	5421	5040	4542	host	yefM
gene-Y11_RS17120	6719	5889	6106	6241	5736	4464	4288	4713	3803	4139	host	rsgA
gene-Y11_RS18730	2038	834	1513	2079	3144	2550	3352	3057	2755	1909	host	yacL
gene-Y11_RS12120	7978	7445	7681	8470	8806	6424	6404	5635	4803	4692	host	rlmG
gene-Y11_RS17825	1602	735	746	979	1132	843	1125	1106	1091	901	host	gene-Y11_RS17825
gene-Y11_RS01400	2276	2563	2797	3225	3445	2352	2185	2342	2005	1610	host	rsuA
gene-Y11_RS17445	4525	5421	6512	8604	13442	6623	7829	8811	8082	5250	host	gene-Y11_RS17445
gene-Y11_RS06550	168	86	108	187	126	139	163	184	136	146	host	gene-Y11_RS06550
gene-Y11_RS07010	740	551	591	1034	1227	1081	1196	1476	1100	1041	host	gene-Y11_RS07010_gene_istB
gene-Y11_RS18690	9152	10116	9366	10822	9807	6863	7126	8170	6481	7382	host	pdhR
gene-Y11_RS03980	4983	3210	3392	3908	3913	2774	2547	2951	2216	2906	host	gene-Y11_RS03980
gene-Y11_RS10435	4321	4345	8787	18364	29950	19274	24476	28959	26137	18210	host	gene-Y11_RS10435
gene-Y11_RS12205	1393	1107	1223	1638	1371	1252	1127	1186	1025	854	host	mzrA
gene-Y11_RS18915	22006	17405	19107	21306	22327	14895	14627	15237	11633	11484	host	relA
gene-Y11_RS06945	1473	1310	1365	1546	1708	1201	1152	1110	780	739	host	gene-Y11_RS06945
gene-Y11_RS12080	1183	533	625	792	1034	651	927	1074	931	728	host	gadC
gene-Y11_RS01595	46837	34933	39105	41802	44214	32075	25410	23852	17563	14042	host	yuiR
gene-Y11_RS18765	4119	4122	3845	3803	3284	2510	2551	2655	1951	2133	host	hpt
gene-Y11_RS10605	1853	1051	1174	1314	1623	1108	1136	1327	1096	1017	host	gene-Y11_RS10605
gene-Y11_RS10715	17103	12019	12509	13716	13343	9205	7961	8489	5968	5642	host	mutS
gene-Y11_RS17420	31109	38005	51450	60876	64525	52917	44544	42485	33113	29410	host	rlmE
gene-Y11_RS07455	749	545	644	787	781	542	594	665	482	466	host	cobU
gene-Y11_RS13750	1195	459	543	808	958	833	1010	1328	1378	1030	host	gene-Y11_RS13750
gene-Y11_RS12380	3325	2906	3034	3387	3979	2263	2455	2448	1920	1748	host	gene-Y11_RS12380
gene-Y11_RS07990	188	59	58	110	115	101	105	174	152	180	host	gene-Y11_RS07990
gene-Y11_RS03655	3857	2427	2822	2482	2513	1905	1849	1955	1564	1508	host	gene-Y11_RS03655
gene-Y11_RS19105	411	272	348	638	1065	668	871	960	719	496	host	gene-Y11_RS19105
gene-Y11_RS06220	1	0	0	1	1	0	0	1	1	0	host	gene-Y11_RS06220
gene-Y11_RS06895	10145	4110	3964	4050	3969	2810	2860	3125	2601	2044	host	gene-Y11_RS06895
gene-g019	0	1687	3150	6253	5736	5509	4779	4635	3615	4106	phage	g019
gene-Y11_RS19135	8203	4059	4898	5276	6067	4385	4275	4151	3365	3098	host	cbpA
gene-g166	2	241	349	903	827	946	1085	1057	743	1335	phage	g166
gene-g071	2	754	1357	3410	4089	4490	5507	6668	5532	8201	phage	g071
gene-Y11_RS17755	2628	2552	3275	3812	3957	3024	3139	3787	2896	2717	host	lptF
gene-Y11_RS01010	4225	2676	2866	3234	2852	2111	1913	2057	1705	1526	host	yfbR
gene-g328	4	616	1230	2896	3869	3680	4333	6194	6976	9189	phage	g328
gene-Y11_RS11255	11	3	1	3	2	4	5	3	0	7	host	proP
gene-Y11_RS05455	820	522	637	705	830	568	653	790	691	577	host	znuB
gene-Y11_RS18445	4501	1841	1970	2476	2416	1844	1843	2026	1747	1400	host	sgrR
gene-Y11_RS01965	1372	530	709	762	1126	976	984	1409	1403	943	host	gene-Y11_RS01965
gene-Y11_RS05280	4980	2830	3267	3255	2821	1990	1587	1458	1162	1143	host	dadX
gene-Y11_RS03345	475	181	215	273	399	304	321	411	396	366	host	gene-Y11_RS03345
gene-Y11_RS14015	32467	27185	27972	33875	33458	24675	23995	26319	20052	20249	host	mnmG
gene-Y11_RS11345	362	100	133	217	305	235	225	319	238	239	host	hybB
gene-Y11_RS01750	901	835	878	984	1007	729	734	784	545	673	host	artP
gene-Y11_RS17475	19259	19709	22877	23999	26252	21151	17531	17468	13383	14087	host	truB
gene-Y11_RS06420	113	36	52	99	155	71	95	118	93	118	host	rutF
gene-Y11_RS00145	1172	304	374	445	608	461	563	628	607	509	host	gene-Y11_RS00145
gene-Y11_RS01095	910	1146	1136	1182	1246	861	875	1034	795	865	host	gene-Y11_RS01095
gene-Y11_RS18935	2075	1082	1212	1395	1555	1374	1262	1532	1195	1333	host	gene-Y11_RS18935
gene-Y11_RS20305	19109	14478	16674	17344	17155	12672	11435	10903	8603	7968	host	glyA
gene-Y11_RS06845	3254	625	638	663	728	612	613	635	554	409	host	uspC
gene-g171	5	1521	2789	6248	7510	8171	10893	13230	13320	19203	phage	g171
gene-Y11_RS15015	10827	5295	6668	8082	8940	5855	6109	5802	4596	4115	host	gene-Y11_RS15015_gene_asd
gene-Y11_RS19345	441	132	167	223	290	192	334	381	408	310	host	gene-Y11_RS19345
gene-Y11_RS13585	17213	16605	16007	17323	15044	11818	10445	11345	8265	8825	host	gpsA
gene-Y11_RS04415	585	322	397	473	517	367	350	472	332	314	host	gene-Y11_RS04415
gene-Y11_RS08035	107	42	51	77	60	96	81	73	105	92	host	gene-Y11_RS08035
gene-Y11_RS01950	13913	19727	21042	25985	28301	23187	24033	23224	20301	18445	host	cmk
gene-Y11_RS02265	297	158	170	276	356	263	277	259	351	299	host	gene-Y11_RS02265
gene-Y11_RS02800	392	111	200	339	409	354	467	488	365	330	host	gene-Y11_RS02800
gene-Y11_RS06350	232	107	170	346	410	278	384	368	237	335	host	gene-Y11_RS06350
gene-Y11_RS07960	17878	13627	14167	15783	13933	10418	8713	8657	5859	5755	host	gene-Y11_RS07960
gene-Y11_RS01870	3706	3731	4491	4403	4368	2779	2338	2287	1661	1628	host	lolA
gene-Y11_RS19355	453	291	357	336	417	350	372	332	318	239	host	gene-Y11_RS19355
gene-Y11_RS12960	11104	7721	8553	9343	10021	7452	6964	8040	5952	6873	host	uvrA
gene-g105	0	414	758	2052	1916	2064	2559	2574	2133	3380	phage	g105
gene-Y11_RS19530	4782	4956	4875	4827	5443	4184	4254	4551	3835	3428	host	ispU
gene-Y11_RS17350	864	723	848	1260	1605	981	1185	1231	928	808	host	argR
gene-Y11_RS19255	943	431	568	837	1062	925	974	1024	858	947	host	gene-Y11_RS19255
gene-Y11_RS11915	2	1	3	4	7	3	2	0	2	4	host	gene-Y11_RS11915
gene-Y11_RS20670	2169	1233	1070	1289	1035	825	710	778	601	624	host	speG
gene-Y11_RS02885	81540	49389	59826	59555	76228	51127	44824	57175	49382	33773	host	gene-Y11_RS02885_gene_cspE
gene-Y11_RS11045	7296	6085	7044	9077	11069	6771	7198	7296	5657	5118	host	gene-Y11_RS11045
gene-Y11_RS04915	538	213	245	394	558	409	590	556	591	385	host	gene-Y11_RS04915
gene-g110	0	380	674	1829	1740	2084	2156	2277	1947	2387	phage	g110
gene-tRNA-Asn (GUU)	0	222	366	816	650	785	776	1055	768	1329	phage	tRNA-Asn (GUU)
gene-Y11_RS08570	1127	518	1062	1099	2528	806	964	1470	1231	762	host	gene-Y11_RS08570
gene-Y11_RS00070	390	189	294	499	654	551	597	611	565	565	host	gene-Y11_RS00070
gene-g150	1	598	1041	2115	1986	2147	1838	2345	2280	3221	phage	g150
gene-Y11_RS17315	9420	8103	10432	12675	11939	8161	7833	8410	6571	5578	host	gene-Y11_RS17315
gene-Y11_RS03785	31137	24429	28668	28925	27820	20700	14921	14121	10377	9886	host	sufD
gene-Y11_RS08685	1190	2177	1776	1636	1882	1631	1661	1636	1653	1592	host	ybgC
gene-Y11_RS23380	158	44	68	109	87	77	132	137	177	87	host	gene-Y11_RS23380
gene-Y11_RS19910	5164	2799	2782	3142	3716	2801	2550	2353	2179	2121	host	gene-Y11_RS19910
gene-g162	0	747	1285	2958	2367	2691	2625	3062	2350	3164	phage	g162
gene-Y11_RS19850	802	332	358	561	640	396	511	589	561	510	host	gene-Y11_RS19850_gene_cspA
gene-g084	1	748	1090	2885	2614	2447	2987	2895	2293	3222	phage	g084
gene-Y11_RS06710	1057	594	795	691	736	585	544	561	341	418	host	gene-Y11_RS06710_gene_flgG
gene-Y11_RS02855	645	399	431	554	711	539	468	577	508	536	host	gene-Y11_RS02855
gene-Y11_RS06355	646	541	700	950	1407	816	1186	1148	962	900	host	gene-Y11_RS06355
gene-Y11_RS14345	3570	2066	2533	2632	2861	1976	2057	2435	1927	1607	host	gene-Y11_RS14345
gene-Y11_RS17300	5823	4819	5451	7404	8567	7040	6880	7467	5701	5779	host	gene-Y11_RS17300
gene-g210	2	888	1593	3513	3163	3410	3712	4618	4697	6445	phage	g210
gene-Y11_RS03040	680	298	294	404	508	515	595	599	493	558	host	gene-Y11_RS03040
gene-Y11_RS06740	897	454	597	609	885	621	566	678	468	469	host	gene-Y11_RS06740_gene_flgA
gene-Y11_RS07645	203	103	117	125	142	107	86	179	93	111	host	gene-Y11_RS07645
gene-Y11_RS16255	706	503	644	932	1192	903	836	933	751	524	host	livF
gene-Y11_RS17025	3951	2523	2985	3791	4105	3142	2689	3033	2046	2059	host	gene-Y11_RS17025
gene-Y11_RS00890	5346	4147	4402	4586	4330	3241	2765	2685	2064	2228	host	purF
gene-Y11_RS06455	6386	6075	7367	7277	6631	4915	3918	3392	2728	2571	host	efeO
gene-Y11_RS12585	3299	1853	1867	2231	2439	1878	2051	2214	2130	1971	host	gene-Y11_RS12585
gene-Y11_RS10485	543	357	568	944	1228	847	951	990	738	799	host	gene-Y11_RS10485
gene-Y11_RS13450	200	52	83	73	159	143	119	170	224	116	host	gene-Y11_RS13450
gene-Y11_RS07695	13404	13252	13657	15590	14577	10513	9160	9092	7186	5916	host	gene-Y11_RS07695
gene-Y11_RS16435	19302	12627	13884	17467	15623	11341	10196	9890	7423	7014	host	pepQ
gene-Y11_RS09100	4373	4206	4803	6251	7710	5672	6386	7275	5246	5326	host	lipB
gene-g259	1	5157	9632	18380	22386	21308	22442	21082	16419	17841	phage	g259
gene-Y11_RS14855	867	287	440	799	1042	883	1078	1116	1047	788	host	uspB
gene-Y11_RS19940	2664	1382	2002	1901	2512	1637	1423	1539	1167	968	host	gene-Y11_RS19940
gene-Y11_RS15885	1999	822	906	1222	1320	1066	1227	1480	1388	1148	host	gene-Y11_RS15885
gene-Y11_RS06450	8782	5865	6373	6196	5451	3717	2946	2860	2227	1886	host	efeB
gene-Y11_RS19865	341	137	184	218	287	223	312	361	334	218	host	gene-Y11_RS19865
gene-Y11_RS08145	22038	18151	19859	21152	20822	14537	13402	12653	10189	10368	host	gene-Y11_RS08145
gene-g011	1	905	1514	3028	2564	2726	2547	2574	2232	2564	phage	g011
gene-Y11_RS09555	704	485	580	1103	1387	1208	1223	1284	1162	1085	host	gene-Y11_RS09555
gene-Y11_RS18375	7234	6944	6310	5786	4866	3529	2918	3287	2649	2775	host	pdxA
gene-Y11_RS00075	325	172	278	278	414	344	359	368	343	325	host	ypfH
gene-Y11_RS14900	248	88	120	228	233	205	264	272	321	155	host	gene-Y11_RS14900_gene_glmS
gene-Y11_RS12325	8420	8117	8391	9436	10409	7177	6647	7181	5531	5403	host	gene-Y11_RS12325
gene-Y11_RS09990	8066	7397	7289	8178	7446	5472	4332	5543	3728	3943	host	proB
gene-Y11_RS02485	3327	2930	3047	3236	3159	2364	2141	2245	1717	1899	host	holB
gene-Y11_RS17030	39144	18736	20159	23979	24075	17929	14649	14491	9877	8556	host	aspA
gene-Y11_RS03030	1130	1064	992	1105	1201	968	929	1066	734	833	host	gene-Y11_RS03030
gene-g319	1	2513	5310	9552	10097	10586	9215	8604	7536	7050	phage	g319
gene-Y11_RS00930	2090	554	847	945	1339	921	1102	1117	966	854	host	gene-Y11_RS00930
gene-Y11_RS06115	2	1	0	1	2	3	3	0	0	1	host	gene-Y11_RS06115
gene-Y11_RS02595	5580	3392	3663	4186	4336	2847	2810	2932	2232	2667	host	cobB
gene-Y11_RS10425	1610	1716	1978	2185	2545	2104	1991	2284	1660	1580	host	yqaB
gene-Y11_RS16155	6270	4188	4546	5452	5987	3728	3866	4157	3452	3185	host	gene-Y11_RS16155
gene-g229	0	690	1229	2686	2467	2560	2957	3443	3283	3283	phage	g229
gene-Y11_RS06760	2155	1254	1403	1580	1791	1391	1561	1707	1401	1344	host	gene-Y11_RS06760
gene-Y11_RS06995	1150	548	621	728	831	849	727	995	865	976	host	gene-Y11_RS06995
gene-Y11_RS15705	4511	2885	4473	4797	5847	4240	4282	4292	3749	2876	host	aroE
gene-g356	4	1589	3025	5857	5034	5546	4857	5283	4379	4378	phage	g356
gene-Y11_RS03770	9607	7786	8361	7542	6206	4418	3577	3119	2366	2057	host	sufA
gene-Y11_RS16330	3179	1742	2277	2890	3202	2352	2346	2640	1900	2022	host	metE
gene-Y11_RS10615	471	238	273	384	351	273	285	330	161	201	host	gene-Y11_RS10615
gene-Y11_RS04900	9632	6610	7237	9759	9863	7507	8336	7849	6192	6058	host	ribA
gene-Y11_RS13540	521	214	314	519	778	556	746	839	795	565	host	gene-Y11_RS13540
gene-Y11_RS16590	401	217	278	285	462	352	293	379	395	289	host	gene-Y11_RS16590
gene-Y11_RS04995	3415	1939	2389	2564	2960	2011	1987	2048	1434	1293	host	trpA
gene-Y11_RS16540	182849	170623	176271	236638	231301	205338	202834	208879	145130	140986	host	rplK
gene-Y11_RS03755	2737	1723	2080	2132	2028	1646	1560	1788	1401	1198	host	gene-Y11_RS03755
