Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b1543	49	66	62	110	81	65	65	68	38	33	31	56	host	ydfJ	0.34782505013096904	0	1
gene-b2782	1174	1298	827	1265	595	821	501	595	223	271	332	345	host	mazF	0.5420021352521042	0	1
gene-b2425	4089	2645	469	445	174	246	622	890	2164	2733	933	1140	host	cysP	0.8604901786432847	0	1
gene-b4015	36024	43190	22152	26658	18457	26555	9506	11290	7016	9695	9328	14583	host	aceA	0.5703856149196694	0	1
gene-b1438	127	124	94	95	90	83	80	85	43	39	31	48	host	hicB	0.3893440225244924	0	1
gene-b1628	1832	1756	2149	2312	2197	2756	1099	1351	384	470	298	418	host	rsxB	0.5878800976931581	0	1
gene-b1334	7935	8830	6762	7838	6661	7149	4813	5661	2281	2864	1848	2764	host	fnr	0.4326983722048799	0	1
gene-b3602	503	541	385	535	334	430	394	344	152	154	137	217	host	yibL	0.4148824273932888	0	1
gene-b0934	64	67	57	64	49	56	40	43	34	19	23	46	host	ssuC	0.32368695136937053	0	1
gene-b4572	97	99	53	63	63	58	49	29	39	44	33	79	host	ylbE	0.3741200516722699	0	1
gene-b4676	459	502	532	712	379	539	450	516	79	96	95	115	host	yoaK	0.5611331936444415	0	1
gene-b0723	15040	21770	10358	14610	13175	22784	12723	21114	8315	12615	5823	11297	host	sdhA	0.36151224063159665	0	1
gene-b0497	672	735	425	626	427	657	461	435	218	246	246	476	host	rhsD	0.35883220973744434	0	1
gene-b4668	452	732	321	361	294	234	393	265	103	175	191	282	host	ibsB	0.49167705884123497	0	1
gene-b2522	3898	3114	2634	2047	2374	2457	1758	1912	923	1184	918	1076	host	sseB	0.4396065892270545	0	1
gene-b4445	48	71	68	177	49	75	108	132	31	35	27	40	host	omrB	0.6121605157404798	0	1
gene-b1611	2932	2750	1405	1310	1333	1534	954	941	1151	1292	1353	1570	host	fumC	0.3951990511686968	0	1
gene-b0076	123	153	99	129	70	97	89	70	35	60	55	69	host	leuO	0.37682170870361065	0	1
gene-b4099	58	57	8	37	15	23	42	27	34	11	16	78	host	phnI	0.6137108643480303	0	1
gene-b0307	215	264	129	195	114	185	100	104	73	67	63	183	host	ykgF	0.4453991054782293	0	1
gene-b0799	1394	1421	1068	1198	1246	1490	941	1023	443	484	368	572	host	dinG	0.40228275938157315	0	1
gene-b3087	414	402	227	279	186	201	199	179	126	118	99	221	host	ygjR	0.4369216624964855	0	1
gene-b4480	634	760	416	482	269	316	370	355	257	288	283	456	host	hdfR	0.36681311228974817	0	1
gene-b3897	86	83	62	97	53	57	86	69	35	31	43	84	host	frvR	0.3226940669900496	0	1
gene-b0006	1123	1033	697	706	661	668	595	577	343	379	238	414	host	yaaA	0.407973882332395	0	1
gene-b4808	12	11	10	30	5	13	26	17	3	4	3	9	host	chiZ	0.6999647197050205	0	1
gene-b0211	10852	9731	10054	8890	10111	11194	7328	8027	3693	3945	2354	2717	host	mltD	0.4301100354394449	0	1
gene-b3219	252	271	201	260	149	215	233	230	79	64	76	122	host	yhcF	0.4123902426016311	0	1
gene-b3280	2529	2762	2143	2758	1815	2613	1389	1547	437	560	547	697	host	yrdB	0.533549265206207	0	1
gene-b0514	503	509	268	362	361	471	293	288	109	129	107	153	host	glxK	0.4848588231723029	0	1
gene-b2441	1288	1415	882	1022	849	850	1018	942	498	614	390	745	host	eutB	0.3249319705866539	0	1
gene-b2980	1223	1351	735	954	798	1016	849	960	553	673	496	584	host	glcC	0.29866084962472234	0	1
gene-b3999	1661	1776	1313	1424	1247	1360	1038	1019	534	549	422	536	host	yjaG	0.4179743445794829	0	1
gene-b2104	6685	7844	4723	5198	4796	6332	2719	3372	758	822	504	579	host	thiM	0.6788066414620827	0	1
gene-b1378	5111	4186	3001	2394	2917	2730	1626	1344	1275	1188	1369	2130	host	ydbK	0.48569258792818354	0	1
gene-b2045	73	78	34	44	43	55	42	44	36	26	21	55	host	wcaK	0.356581600171551	0	1
gene-b1496	32	21	48	26	15	14	10	14	12	7	7	34	host	yddA	0.6055300708194984	0	1
gene-b4362	599	660	561	542	653	725	248	283	130	143	112	235	host	dnaT	0.552325472052027	0	1
gene-b0711	3150	3256	1386	1502	967	1156	616	640	597	817	932	1335	host	pxpB	0.6406801713716085	0	1
gene-b2008	943	1100	723	878	614	793	381	463	172	275	254	373	host	yeeA	0.5019807745248122	0	1
gene-b4075	48	43	25	38	41	43	30	25	29	11	21	32	host	nrfF	0.3220364607929603	0	1
gene-b4718	65	83	81	139	36	28	56	62	18	23	29	78	host	gadF	0.5709200511861796	0	1
gene-b0649	245	277	144	171	126	173	158	142	89	96	105	126	host	djlC	0.3542873806233915	0	1
gene-b2707	215	223	144	183	114	197	109	113	69	77	65	109	host	srlR	0.40208028893634234	0	1
gene-b4063	233	212	151	185	116	160	110	136	75	67	84	118	host	soxR	0.37004723778147375	0	1
gene-b0339	92	85	55	72	57	59	43	49	34	43	30	51	host	cynT	0.3260024039588449	0	1
gene-b0242	7829	8184	4384	4234	4245	4921	2692	3020	1917	2291	2009	2269	host	proB	0.5112245429354648	0	1
gene-b1218	1428	1953	810	1189	706	1029	633	661	264	422	379	544	host	chaC	0.5620617476497947	0	1
gene-b3255	9901	9018	7719	6184	7321	8958	4161	4953	2757	3037	2062	2694	host	accB	0.4702795093738668	0	1
gene-b1916	679	693	468	513	315	340	304	305	144	165	189	239	host	sdiA	0.49352140994460114	0	1
gene-b4382	1268	1343	882	864	737	919	443	470	267	291	329	611	host	deoA	0.497668419192066	0	1
gene-b0940	160	153	112	151	88	113	119	84	61	42	62	133	host	elfC	0.35336241441659555	0	1
gene-b1634	3134	2699	3565	2847	3769	4431	2945	2908	1018	1294	955	1255	host	dtpA	0.4343210233944397	0	1
gene-b4755	100	141	59	105	37	58	32	46	15	21	33	53	host	yqhI	0.6257860363297554	0	1
gene-b3416	4447	4610	2827	2923	3101	4447	1420	1669	719	901	1054	1448	host	malQ	0.5673549870044942	0	1
gene-b3289	2170	1970	1960	1906	2187	2353	1232	1397	483	558	448	765	host	rsmB	0.481531370785157	0	1
gene-b0342	25	18	9	21	10	12	11	10	13	8	10	13	host	lacA	0.3779054114457743	0	1
gene-b4819	248	239	221	253	92	117	134	130	45	45	81	92	host	ypeD	0.5306419009669278	0	1
gene-b4326	62	70	47	56	26	46	43	58	49	56	21	40	host	iraD	0.28407364423803566	0	1
gene-b1119	3103	3069	2214	2431	2011	2343	1698	1773	814	855	704	940	host	nagK	0.44693696922047826	0	1
gene-b3113	46	85	25	45	40	41	44	37	22	18	20	51	host	tdcF	0.442314055940662	0	1
gene-b3319	257741	205496	188371	159479	318309	346954	186909	205566	82035	95789	44557	57950	host	rplD	0.521821775369655	0	1
gene-b2155	19379	652	18686	866	10801	386	2693	214	231	110	101	145	host	cirA	1.5698302299776878	0	1
gene-b4292	410	112	243	88	62	26	43	23	15	19	20	82	host	fecR	1.186143610919514	0	1
gene-T7p35	99	34	80	40	19	153	129051	183316	488696	616416	229037	307557	phage	gene-T7p35	1.2504499829885072	0	0
gene-b1216	1057	1176	903	1361	935	1216	901	1163	294	368	229	430	host	chaA	0.4575303984650606	0	1
gene-b1461	299	271	242	288	147	152	143	175	69	74	77	109	host	pptA	0.4769071445144783	0	1
gene-b3488	90	100	60	129	46	61	77	64	25	34	35	64	host	yhiJ	0.4402467414930741	0	1
gene-b0762	2133	2370	2842	6697	1433	1850	5198	4252	653	686	701	735	host	acrZ	0.7671958360813518	0	1
gene-b2979	197	171	83	113	45	63	68	57	65	76	78	169	host	glcD	0.4995516870676431	0	1
gene-T7p07	15	15	22	58	7815	9664	127547	150520	67379	84272	60575	101455	phage	gene-T7p07	1.0442861588428263	0	0
gene-b2100	407	474	262	285	298	436	159	177	119	112	97	153	host	yegV	0.5144044463557583	0	1
gene-b1250	500	553	362	375	218	288	246	312	142	158	208	252	host	kch	0.40585907387697684	0	1
gene-b3188	353	319	335	397	304	326	268	293	124	138	112	128	host	sfsB	0.3819970295460738	0	1
gene-b3859	1443	1483	1146	1554	877	1103	862	1020	333	406	428	594	host	srkA	0.44045074766543263	0	1
gene-b1088	79621	71390	75371	69972	91215	106980	68712	83028	25431	27676	15491	15659	host	yceD	0.4931440916367858	0	1
gene-b0579	130	142	110	207	90	99	120	142	48	35	44	76	host	ybdF	0.45763479309461563	0	1
gene-b2149	85	125	71	115	76	122	77	166	32	63	40	56	host	mglA	0.4383869024058568	0	1
gene-b3714	10522	8334	5854	5401	3821	3024	7417	6312	3003	2999	1672	2653	host	adeP	0.5073454282466132	0	1
gene-b3396	5398	5033	4685	4772	6196	6934	3853	4169	1358	1586	1036	1329	host	mrcA	0.5072803097287187	0	1
gene-b1592	121	133	116	148	83	121	88	93	49	38	34	75	host	clcB	0.39355088950602024	0	1
gene-b3162	46713	37726	68426	52678	121730	132779	63096	73789	7928	9485	5766	6919	host	deaD	0.789189919067043	0	1
gene-b4821	78	111	58	90	34	50	53	71	20	21	37	33	host	ytcB	0.49572458219461807	0	1
gene-b0922	3720	3684	2757	2620	2505	3047	1549	1743	1071	1228	923	1307	host	mukF	0.44098046724951623	0	1
gene-b0238	3256	3049	3727	4376	3982	6198	3462	3433	1328	1518	663	1070	host	gpt	0.5106574313467608	0	1
gene-b0486	2044	2238	1572	1727	863	1177	528	578	238	332	621	1165	host	ybaT	0.5937928872225812	0	1
gene-b0138	23	25	20	33	14	30	31	19	16	12	18	21	host	yadM	0.2973181999106938	0	1
gene-b3006	12635	3256	10256	2676	3030	403	509	172	323	144	451	262	host	exbB	1.4201349476429725	0	1
gene-b2630	2780	3208	3108	4292	2574	3265	2400	2763	712	934	805	873	host	rnlA	0.49312618314290246	0	1
gene-b0351	198	238	117	105	104	146	75	78	65	68	46	80	host	mhpF	0.5018423358262516	0	1
gene-b4513	4	2	0	2	1	2	3	4	2	0	5	3	host	kdpF	0.6388765649999398	0	1
gene-b3360	496	543	421	563	309	393	274	289	117	134	156	257	host	pabA	0.4504674022899149	0	1
gene-b1149	273	329	183	217	246	271	183	172	116	123	114	213	host	ymfN	0.32122782450752807	0	1
gene-b1104	213	159	110	162	98	102	108	106	60	62	61	148	host	ycfL	0.38792204381160594	0	1
gene-b2990	122	163	100	128	76	95	62	87	43	61	41	55	host	hybG	0.4161901374259308	0	1
gene-b0071	3353	4709	2197	2591	2288	3301	896	1253	693	900	1092	1753	host	leuD	0.5677882303140046	0	1
gene-b0498	84	88	73	141	50	81	97	89	24	13	44	45	host	ybbC	0.4915364801049053	0	1
gene-b1305	228	216	128	162	132	169	135	178	78	97	64	93	host	pspB	0.3583313557926765	0	1
gene-b2334	17	12	19	18	8	24	14	12	11	11	6	18	host	yfcQ	0.3480046931235068	0	1
gene-b1021	91	116	77	130	54	63	85	133	35	33	35	73	host	pgaD	0.44201676060359113	0	1
gene-b2403	42873	34954	57327	58782	61455	66447	35037	38137	7469	8901	7595	7312	host	valY	0.6177054889073036	0	1
gene-b4035	29	29	8	24	11	23	37	22	26	8	17	87	host	malK	0.7504814498805701	0	1
gene-b0397	2020	1937	1259	1243	1352	1673	1046	1128	796	879	575	685	host	sbcC	0.3689450515605427	0	1
gene-b0796	207	275	213	279	103	104	136	130	68	76	111	165	host	cecR	0.4467595682352483	0	1
gene-b0487	1314	1593	905	1091	642	891	491	502	297	397	454	608	host	cueR	0.5009008354909309	0	1
gene-b0793	379	422	245	261	164	196	95	113	76	92	126	195	host	ybhS	0.5471294783528025	0	1
gene-b1038	26	34	27	43	10	13	12	9	3	11	11	32	host	csgF	0.6241427471139499	0	1
gene-b4586	10	17	33	48	12	33	28	32	6	1	10	8	host	ykfM	0.6985918023568378	0	1
gene-b4710	247	241	224	271	252	265	166	174	76	72	47	124	host	insB9	0.4375678322782772	0	1
gene-b0785	2529	3036	1706	1929	1468	2268	599	873	633	987	864	1098	host	moaE	0.5102341388272342	0	1
gene-b0825	201	214	88	143	64	113	88	114	41	61	49	80	host	fsaA	0.5140377976354132	0	1
gene-b2541	265	294	249	221	141	209	99	109	77	95	94	94	host	hcaB	0.46895411794812925	0	1
gene-b4112	748	843	688	817	566	731	503	518	195	232	181	309	host	basS	0.4468689944796094	0	1
gene-b1867	751	929	555	718	461	561	494	486	214	259	214	403	host	yecD	0.4187512357648328	0	1
gene-b3848	1450	1176	771	848	688	733	571	586	382	401	312	670	host	yigZ	0.43926369186380687	0	1
gene-b4241	164	150	143	158	101	133	102	120	49	44	56	103	host	treR	0.36773166494530785	0	1
gene-b2079	560	663	328	391	306	333	221	255	170	200	145	258	host	baeR	0.4665722559069183	0	1
gene-b2096	6426	10703	3199	6074	2447	4828	3005	5625	2076	3495	2640	3728	host	gatY	0.5153084343372959	0	1
gene-b2211	3062	1322	2468	1258	1622	205	269	130	166	79	164	138	host	yojI	1.0919749552678528	0	1
gene-b2751	15397	8622	7932	5903	3435	3135	1000	1475	10459	12306	6535	8042	host	cysN	0.5970401142836127	0	1
gene-b0730	147	153	104	128	116	127	131	115	49	57	47	82	host	mngR	0.34126993861289917	0	1
gene-b3516	5114	6117	3531	5506	1433	1993	2029	1984	850	1158	1978	2326	host	gadX	0.6056738934453241	0	1
gene-b3722	909	1187	763	1125	672	816	1452	1166	376	417	338	494	host	bglF	0.43331800617376165	0	1
gene-b2674	802	106	365	64	130	26	33	15	12	21	21	41	host	nrdI	1.6268587451520078	0	1
gene-b3043	29	36	42	55	35	69	34	39	14	13	5	18	host	ygiL	0.5411601088894016	0	1
gene-b0167	2321	2432	1483	1506	1324	1106	866	700	801	825	685	1037	host	glnD	0.4526766846869346	0	1
gene-b4248	163	157	96	118	76	76	68	72	27	42	57	94	host	yjgH	0.45793000073124734	0	1
gene-b4427	24	10	20	17	17	17	3	3	6	2	4	11	host	micC	0.6548480886113525	0	1
gene-b1777	1569	2017	993	1558	832	1492	903	1161	636	848	703	916	host	yeaC	0.3599352846494052	0	1
gene-b0507	173	218	100	118	66	128	76	84	46	60	69	121	host	gcl	0.46021928942217377	0	1
gene-b3390	11444	11112	10902	11169	9992	12726	7353	8013	2830	3085	2322	2874	host	aroK	0.4894619662305226	0	1
gene-b0652	3259	4403	2234	2962	1853	2991	1254	1474	623	843	793	1138	host	gltL	0.5743879303804975	0	1
gene-b2799	79	90	40	61	36	47	51	63	38	28	27	73	host	fucO	0.3724628036323835	0	1
gene-b3943	370	401	256	319	272	290	234	227	104	138	82	165	host	yijE	0.4065334592056071	0	1
gene-b2597	1758	2696	942	2031	515	774	733	968	490	748	1141	1512	host	raiA	0.5434071780278681	0	1
gene-b1294	420	386	317	328	235	285	257	244	92	106	94	210	host	sapA	0.42171975866139283	0	1
gene-b1905	142	621	121	748	262	1724	1301	2926	487	1084	287	1294	host	ftnA	0.8549358336089069	0	1
gene-b1744	923	1678	407	756	373	762	135	143	72	76	108	197	host	astE	0.988933526320057	0	1
gene-b3301	104877	66974	84753	58328	96883	111133	103819	102775	50738	58181	32153	51910	host	rplO	0.3340671827404795	0	1
gene-b3442	16	18	7	31	7	11	18	10	10	7	6	15	host	yhhZ	0.528292250718885	0	1
gene-b2779	66291	60179	46215	39189	46972	50332	28924	32800	16171	18250	11876	17672	host	eno	0.47981937026249954	0	1
gene-b3223	204	258	114	156	136	172	72	83	32	56	48	116	host	nanE	0.5411733943444615	0	1
gene-b4036	113	101	63	86	44	49	65	59	40	33	38	134	host	lamB	0.45511721615510364	0	1
gene-b2107	1017	1033	770	1103	619	734	715	698	272	367	348	338	host	rcnB	0.4153345332373709	0	1
gene-b2019	3490	3979	2462	2920	2536	3123	1110	1306	615	787	644	949	host	hisG	0.585575474603138	0	1
gene-b0244	910	878	1192	1831	1118	869	1677	1458	274	381	490	490	host	thrW	0.5068210377082829	0	1
gene-b1271	400	403	238	275	225	244	243	210	145	138	119	180	host	yciK	0.372427548064609	0	1
gene-b4116	31	29	17	24	19	22	24	26	18	9	10	30	host	adiY	0.32180951836393634	0	1
gene-b4805	1062	1438	649	1376	353	513	482	607	268	409	636	848	host	raiZ	0.5132787793683407	0	1
gene-b0021	242	242	261	354	267	305	170	199	91	62	51	123	host	insB1	0.47725377408850334	0	1
gene-b1411	138	148	75	117	78	91	67	69	43	48	54	80	host	ynbD	0.3868894990884517	0	1
gene-b3130	751	948	561	699	488	556	441	575	251	290	271	321	host	yhaV	0.4013620970165406	0	1
gene-b3470	506	577	1182	1664	965	1154	654	665	216	240	135	160	host	tusA	0.680629012563107	0	1
gene-b3573	473	466	404	423	321	404	264	315	102	130	105	179	host	ysaA	0.44995785936203603	0	1
gene-b1258	486	382	293	291	283	315	103	82	26	21	29	25	host	yciF	0.8083461416412674	0	1
gene-b3920	171	186	98	150	78	98	113	108	32	63	58	97	host	yiiQ	0.4214589148413203	0	1
gene-b0253	284	284	285	280	230	303	168	164	79	83	88	145	host	ykfA	0.4231863956619183	0	1
gene-b1866	14508	13939	11174	11060	12347	16010	7068	8216	3628	4331	2611	4572	host	aspS	0.48954001977024536	0	1
gene-b2691	10771	9984	12379	13197	12708	14269	7868	8329	2268	2306	1880	2305	host	argQ	0.5619822488111299	0	1
gene-b4215	51	48	51	77	31	45	44	43	22	19	24	37	host	ytfI	0.37416043899199514	0	1
gene-b3473	690	764	504	560	508	510	384	394	236	328	226	425	host	yhhS	0.3407339467979232	0	1
gene-b3218	718	782	409	534	460	511	444	476	257	299	182	433	host	insH10	0.35959719014487557	0	1
gene-b4317	1486	1254	1420	1240	1310	1226	1037	949	373	341	331	442	host	fimD	0.45474300724725836	0	1
gene-b0474	19615	21500	13349	15867	12259	15453	11124	10965	7780	8633	6999	7898	host	adk	0.3581876097388097	0	1
gene-b0139	101	93	84	110	61	87	98	91	68	45	46	71	host	htrE	0.2561039062999075	0	1
gene-b2556	1250	1387	885	970	895	1020	731	753	363	413	341	488	host	glrK	0.4152028792546457	0	1
gene-b0791	492	570	284	415	289	355	318	350	145	176	154	183	host	ybhQ	0.4174901126250339	0	1
gene-b3789	6535	6115	4321	4220	5279	6316	3568	3522	1448	1666	1244	1533	host	rffH	0.500310275672866	0	1
gene-b4369	50795	35357	103037	91604	93019	46137	69126	57176	15011	31610	26557	54036	host	leuP	0.4803303454915561	0	1
gene-b4822	1408	1453	1225	1992	714	1036	1352	1386	413	425	478	461	host	ytgB	0.48535540579847614	0	1
