Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b0650	145	216	166	99	94	103	54	116	58	40	55	68	host	hscC	0.4995730286418862	0	1
gene-b4722	26	39	22	18	6	10	10	22	29	17	6	11	host	idlP	0.537675227442888	0	1
gene-b2564	5216	6224	4013	3396	1752	2464	1495	2700	1961	1240	1218	1228	host	pdxJ	0.5802538327385445	0	1
gene-b3977	47819	71982	71454	65094	52780	56328	38472	62736	26569	14461	8931	11814	host	tyrU	0.509846267762336	0	1
gene-b4206	1971	2509	1643	1354	807	1003	667	1181	710	526	488	466	host	ytfB	0.560557811877068	0	1
gene-b1168	86	110	99	65	36	49	34	40	28	23	17	51	host	pdeG	0.5499133150254819	0	1
gene-b3344	393	448	335	333	122	135	75	169	132	79	67	98	host	tusC	0.6635798883978881	0	1
gene-b3295	205075	221191	249913	191225	163765	215195	136358	318048	142776	97035	52993	53409	host	rpoA	0.4450574783691146	0	1
gene-b4520	28	26	23	19	10	13	1	5	7	3	4	6	host	ymgF	0.756580328255664	0	1
gene-b2624	13	12	22	4	6	15	5	11	12	1	7	13	host	alpA	0.5453919322940964	0	1
gene-b1500	0	0	2	0	2	2	1	0	2	1	2	0	host	safA	0.9128709291752769	0	1
gene-b1937	37	64	50	30	17	18	18	34	17	7	9	20	host	fliE	0.6095340190532014	0	1
gene-b4828	7	23	17	15	8	7	14	18	8	4	1	2	host	motR	0.6423325081206412	0	1
gene-b4258	10404	11815	10188	8289	5638	7181	3557	6881	3389	2312	1753	1856	host	valS	0.5589694191456805	0	1
gene-b1629	5005	5746	7582	6290	4405	7029	2485	4833	1409	994	557	624	host	rsxC	0.6318833374340234	0	1
gene-b4526	9	1	4	1	1	2	0	4	3	3	2	3	host	ydaE	0.8148078581665911	0	1
gene-T7p27	15	13	24	4	2	40	62471	123303	280621	185260	80902	88936	phage	gene-T7p27	1.2675636132872639	0	0
gene-T7p57	44	45	295	69	52	439	19885	38288	658200	447211	800052	928809	phage	gene-T7p57	1.4368034290176028	0	0
gene-b0239	1216	1362	1537	1192	759	1123	484	969	513	338	283	300	host	frsA	0.5115977251841232	0	1
gene-b2621	2117999	2589350	2044768	1736693	1179490	1426467	1117162	1928149	1545042	1006928	912708	960409	host	ssrA	0.3345150572862044	0	1
gene-b2456	9	11	8	5	9	7	5	6	6	3	1	6	host	eutN	0.4144214670532532	0	1
gene-b3438	1480	1724	1111	1009	519	782	397	669	415	294	301	343	host	gntR	0.6118597866034338	0	1
gene-b0738	2341	2807	3036	2114	1582	2119	1052	2195	848	530	379	422	host	tolR	0.5594329283069434	0	1
gene-b2866	150	197	208	130	70	94	87	95	103	44	47	116	host	xdhA	0.44859095509008073	0	1
gene-b1019	9006	11250	10815	9158	3123	4451	149	226	85	55	96	111	host	efeB	1.1104223808863465	0	1
gene-b1842	586	849	666	488	408	438	382	592	298	234	126	162	host	holE	0.47205333123057686	0	1
gene-b1748	2668	3648	1268	1432	355	513	122	224	162	114	326	376	host	astC	1.1711193507349793	0	1
gene-b3207	9682	12516	8279	7359	4181	5348	3706	6378	4199	2682	2551	2769	host	yrbL	0.5176418398524005	0	1
gene-b4257	16	43	42	18	5	12	8	20	17	2	9	15	host	yjgN	0.7206168641145729	0	1
gene-b1886	69	129	70	31	21	32	30	34	41	14	14	37	host	tar	0.7122418840135689	0	1
gene-b1493	2316	3239	3083	2775	1035	2042	429	1061	336	264	455	561	host	gadB	0.7500149321717471	0	1
gene-b3967	1833	1742	1545	1320	765	1002	694	1293	615	398	310	322	host	murI	0.5333725226080476	0	1
gene-b2379	3298	3559	2103	1925	655	986	459	902	734	509	628	687	host	alaC	0.7660372204127458	0	1
gene-b4118	146	194	146	110	60	74	39	64	66	38	49	56	host	melR	0.5554723718500828	0	1
gene-b1385	845	979	776	692	328	498	249	501	350	198	236	257	host	feaB	0.5229902408198139	0	1
gene-b2540	111	138	154	132	49	71	29	43	37	29	28	35	host	hcaC	0.6499527990010804	0	1
gene-b2457	36	43	43	28	27	18	15	27	15	12	10	16	host	eutM	0.4628917019186161	0	1
gene-b3305	69025	74432	93438	63933	58028	79234	46827	113050	23278	17203	8882	8695	host	rplF	0.5990274465334345	0	1
gene-b2620	961	1140	1187	918	588	873	367	698	291	257	191	225	host	smpB	0.5525111819720548	0	1
gene-b4441	18252	35349	26616	22862	22667	21516	13451	20579	11125	8536	10085	13509	host	glmY	0.40050259084580225	0	1
gene-b2017	44	74	38	33	27	24	16	18	11	10	9	11	host	yefM	0.6941500509780754	0	1
gene-b3144	446	573	465	359	181	277	160	263	196	117	125	168	host	yraJ	0.5185611462683798	0	1
gene-b4438	323	351	401	293	298	402	194	341	77	69	57	66	host	cyaR	0.5519890624905617	0	1
gene-b3071	1022	1302	836	749	324	492	198	376	225	153	166	209	host	nfeR	0.7285893321121155	0	1
gene-b4335	35	117	91	39	19	31	18	20	25	18	17	28	host	yjiM	0.8041458335019158	0	1
gene-b2232	3037	3245	2578	2336	1375	1801	879	1679	840	559	420	447	host	ubiG	0.6058006202181978	0	1
gene-b3131	3386	4014	2297	2060	1127	1408	1096	1857	1303	890	864	895	host	agaR	0.5564575340658916	0	1
gene-b2798	398	428	388	314	224	268	199	346	156	105	72	82	host	ygdG	0.49219940933214484	0	1
gene-b1274	21912	29204	31033	22240	16710	24475	10654	19942	7557	5095	3431	3689	host	topA	0.5834473657485678	0	1
gene-b3638	2221	2755	2527	2037	1314	1586	1225	2020	834	500	432	463	host	yicR	0.529043582813603	0	1
gene-b1943	48	81	59	30	23	22	19	32	29	20	12	39	host	fliK	0.5465773155599838	0	1
gene-b4178	2307	2647	2401	2125	1297	1689	851	1586	660	453	426	454	host	nsrR	0.5660561860540511	0	1
gene-b3515	1793	2860	1929	1241	395	601	404	650	454	316	478	617	host	gadW	0.7914426954689265	0	1
gene-b1904	17	22	37	28	18	42	31	68	28	23	19	15	host	yecR	0.48826904339676885	0	1
gene-b4173	17148	19779	17418	15028	7175	9572	4800	9047	4633	2896	3003	2979	host	hflX	0.6382341576811655	0	1
gene-b1774	30	56	29	17	18	26	14	37	28	2	15	22	host	ydjJ	0.5302196349700645	0	1
gene-b0944	372	413	272	241	118	160	92	151	111	66	74	73	host	ycbF	0.6396514883384197	0	1
gene-b2710	192	249	227	173	89	135	49	101	80	47	44	67	host	norV	0.5750133959905307	0	1
gene-b0839	1885	2036	965	1022	439	541	338	650	331	216	364	385	host	dacC	0.766876225166939	0	1
gene-b2891	6825	8088	8700	6277	5111	6593	2725	7136	1944	1443	1046	934	host	prfB	0.5904126168679835	0	1
gene-b3554	9182	10858	8501	7470	4414	5335	2842	5167	2982	1895	1820	1820	host	yiaF	0.5801325861809581	0	1
gene-b2726	26	27	33	16	15	16	9	14	23	10	9	24	host	hypA	0.4089931337951772	0	1
gene-b0756	5067	6636	4069	3944	1467	2255	1042	1818	1213	844	988	1063	host	galM	0.7267956959088455	0	1
gene-b2892	7246	7921	7661	6592	4474	5932	2799	5262	2218	1435	1263	1201	host	recJ	0.5558876039459095	0	1
gene-b0555	113	169	217	157	99	148	57	77	51	34	22	37	host	rrrD	0.6105759076463392	0	1
gene-b0939	21	30	30	13	15	16	13	17	4	10	5	14	host	elfD	0.5014690957188372	0	1
gene-b2880	74	96	72	39	17	34	20	51	36	20	14	50	host	ygfM	0.5713498984596748	0	1
gene-b0404	570	739	519	451	243	329	180	332	189	120	100	138	host	acpH	0.6001377819879842	0	1
gene-b2522	4306	5011	3937	3229	2136	3216	1249	2535	972	603	604	499	host	sseB	0.6438965855658827	0	1
gene-b3265	36	90	75	23	29	40	30	38	48	23	24	39	host	acrE	0.4871787436375064	0	1
gene-b2078	442	472	394	388	158	287	123	227	110	78	68	91	host	baeS	0.6197797410120588	0	1
gene-b2120	93	134	144	81	41	60	43	52	60	34	27	63	host	yehM	0.5184400139620042	0	1
gene-b4716	39	50	35	18	14	21	11	18	16	2	8	13	host	cpxQ	0.6545264175877725	0	1
gene-b4792	18	12	17	9	5	6	10	15	13	5	3	7	host	yriB	0.4795831523312719	0	1
gene-b0451	9870	13958	3453	4682	569	1143	338	719	538	411	947	1049	host	amtB	1.3402986123418694	0	1
gene-b4332	359	421	280	207	93	137	80	134	113	83	96	128	host	yjiJ	0.6210739533587659	0	1
gene-b3058	474	463	586	402	383	419	271	537	244	187	110	104	host	folB	0.4458955361378765	0	1
gene-b4215	34	61	56	36	18	26	19	21	21	14	10	23	host	ytfI	0.5407410347683349	0	1
gene-T7p22	35	46	125	17	14	99	200211	397111	577173	377928	149108	165405	phage	gene-T7p22	1.2204308898685805	0	0
gene-b2057	27	50	39	24	14	24	9	20	22	6	9	26	host	wcaC	0.5414505741799849	0	1
gene-b1353	27	31	38	23	17	20	14	31	17	13	7	23	host	sieB	0.3910862181150847	0	1
gene-b1411	149	203	128	109	67	77	62	83	64	27	31	45	host	ynbD	0.5706583649865179	0	1
gene-b3128	127	241	153	94	56	85	53	102	61	52	42	86	host	garD	0.5627410748835658	0	1
gene-b2611	476	524	384	357	193	193	139	270	135	92	86	101	host	ypjD	0.6008940958687069	0	1
gene-b0541	267	306	283	174	114	139	94	137	110	67	59	94	host	insF3	0.5338495716621989	0	1
gene-b2785	4099	4696	3104	2498	1508	2055	1317	2410	1236	782	762	863	host	rlmD	0.5924348405916494	0	1
gene-b2954	2261	2634	2595	2151	1315	1898	1110	1884	1077	701	433	464	host	rdgB	0.49431785425333175	0	1
gene-b3863	7898	10654	7573	5829	3250	4506	2293	4564	2811	1850	1893	1943	host	polA	0.5974200373916883	0	1
gene-b1253	1687	1416	1706	1446	1143	1292	1046	1781	753	456	270	237	host	yciA	0.48308341877783895	0	1
gene-b2902	1210	2331	2082	1647	614	953	204	210	453	315	120	187	host	ygfF	0.8737911938805295	0	1
gene-b3747	2750	2761	2746	2259	1351	1852	929	1698	711	439	376	448	host	kup	0.5950239355818026	0	1
gene-b1982	1097	1474	806	793	315	399	208	421	266	162	236	291	host	amn	0.7352468980532185	0	1
gene-b0929	98232	134032	108799	66722	56774	73073	48986	82953	43379	27855	20182	22028	host	ompF	0.5272688148387923	0	1
gene-b1801	34	64	50	16	14	18	22	21	21	12	16	28	host	yeaV	0.5755667111083371	0	1
gene-b2204	136	154	120	91	51	62	43	69	79	33	25	35	host	napH	0.5445559546931126	0	1
gene-b3221	425	469	395	338	141	249	70	144	92	58	88	83	host	nanQ	0.6949453343944413	0	1
gene-b1518	46	56	48	40	13	18	12	33	16	7	7	19	host	lsrG	0.6344363232222237	0	1
gene-b3291	2800	3249	2356	2074	946	1338	683	1211	769	492	674	766	host	mscL	0.6193844387124031	0	1
gene-b0293	161	218	181	145	74	118	89	169	111	63	58	79	host	ecpA	0.4086739532579363	0	1
gene-b0186	1721	2052	1874	1565	676	1137	470	829	390	264	380	437	host	ldcC	0.6404376268094049	0	1
gene-b1363	421	431	322	255	163	181	140	318	154	92	100	117	host	trkG	0.5188736024585342	0	1
gene-b2982	383	561	389	293	173	267	184	301	191	124	80	108	host	insH9	0.5283046112713363	0	1
gene-b3132	61	106	95	66	27	39	34	46	32	29	30	45	host	kbaZ	0.4964263583516957	0	1
gene-b4323	342	451	388	322	162	243	141	221	243	166	168	208	host	uxuB	0.37427504094443337	0	1
gene-b3684	64	111	85	37	19	30	31	30	35	23	28	49	host	yidP	0.5924204560148459	0	1
gene-b2281	7000	5912	6091	4520	2615	3731	2292	3766	2664	1736	1185	1214	host	nuoI	0.5288051858186135	0	1
gene-b0163	1547	2369	1223	859	389	536	251	525	605	359	612	729	host	yaeH	0.6991869220033391	0	1
gene-b0682	112	133	189	157	79	115	65	125	68	34	26	25	host	chiQ	0.5404283241118464	0	1
gene-b1850	4055	4177	3521	2824	1713	2354	1443	2564	1437	875	660	603	host	eda	0.555826707712026	0	1
gene-b0080	1669	1822	1550	1185	602	725	476	848	498	355	357	365	host	cra	0.5999414934107568	0	1
gene-b4027	16	53	45	24	15	13	15	15	14	17	8	25	host	yjbF	0.6033437400346947	0	1
gene-b0517	31	47	61	31	20	22	16	17	22	12	9	26	host	allD	0.5460274438254215	0	1
gene-b3917	834	1156	656	383	175	269	216	412	2051	1255	463	511	host	sbp	0.7544779580086827	0	1
gene-b0338	99	108	150	95	48	67	1343	65	56	31	37	36	host	cynR	1.9835832209848039	0	1
gene-b4786	455	458	406	277	219	205	189	310	137	110	73	103	host	yqhJ	0.534013308376376	0	1
gene-b1404	201	240	155	91	53	73	67	115	71	41	56	80	host	insI2	0.5823389860016692	0	1
gene-b1610	418	445	375	242	139	177	135	247	213	127	157	155	host	tus	0.46544332715325765	0	1
gene-b0303	12	18	16	10	8	8	3	10	8	3	1	0	host	rclB	0.6689919415632009	0	1
gene-b3151	1221	1189	2019	1583	995	1455	829	1318	993	517	459	434	host	yraQ	0.4260623116265971	0	1
gene-b1357	19	36	34	22	12	15	17	14	8	7	7	11	host	ydaS	0.5513527046465685	0	1
gene-b2455	62	67	73	39	31	42	30	36	33	20	13	33	host	eutE	0.44173609130372526	0	1
gene-b0889	12914	16692	11681	9519	4943	6913	2963	5601	3529	2328	3234	3272	host	lrp	0.6441581816590323	0	1
gene-b4028	26	70	60	23	16	19	9	10	24	20	13	39	host	yjbG	0.6782067080444465	0	1
gene-b0606	9431	12940	10846	8458	4396	6865	2807	5051	2402	1669	1590	1635	host	ahpF	0.6687895511701145	0	1
gene-b3589	28	71	78	26	20	35	20	26	28	13	16	39	host	yiaY	0.5926212956011622	0	1
gene-b2889	76	101	90	52	35	41	19	48	25	16	24	25	host	idi	0.5967381404917741	0	1
gene-b4117	192	304	362	247	167	219	94	130	128	74	55	88	host	adiA	0.5368361422652079	0	1
gene-b4577	419	421	308	294	213	190	193	332	250	160	161	197	host	sgrS	0.3407646302479805	0	1
gene-b4665	2022	2598	1545	1214	948	827	1061	1097	646	511	458	571	host	ibsC	0.5529294586874707	0	1
gene-b4357	22	68	44	17	10	12	21	24	22	16	11	25	host	lgoR	0.6470337358147696	0	1
gene-b0082	4814	5196	5325	4270	2708	3634	1766	3327	1782	1050	885	926	host	rsmH	0.5431339279484491	0	1
gene-b1595	152	189	115	100	61	77	30	74	33	24	31	35	host	ynfL	0.6647957634563686	0	1
gene-T7p51	28	40	381	101	57	354	14405	41757	466243	355702	566410	618556	phage	gene-T7p51	1.3984211268559308	0	0
gene-b2881	284	411	327	246	144	194	142	217	130	92	86	145	host	xdhD	0.47342979674163344	0	1
gene-b2442	1113	1458	961	839	402	546	302	576	324	216	190	249	host	intZ	0.6535944852058683	0	1
gene-b0836	104	138	97	67	55	56	24	41	28	27	29	27	host	bssR	0.6170565058469785	0	1
gene-b2509	1865	2031	3089	2448	1504	2100	695	1289	759	464	358	379	host	xseA	0.611588759582786	0	1
gene-b1285	585	792	564	435	309	334	206	421	158	124	123	164	host	pdeR	0.5842488688872998	0	1
gene-b4749	8	6	15	11	3	7	4	5	2	1	0	2	host	ynfR	0.7893331837696931	0	1
gene-b4031	196	276	177	121	67	76	49	74	89	39	60	88	host	xylE	0.6250632032290286	0	1
gene-b1922	59	66	84	58	30	44	26	51	27	21	17	29	host	fliA	0.46995288369221117	0	1
gene-b3368	2875	3158	2551	2216	1340	1745	971	1790	1006	613	475	513	host	cysG	0.5583826204258383	0	1
gene-b1065	176	224	157	150	68	101	51	69	39	31	24	54	host	mdtH	0.6592601478104645	0	1
gene-b2357	2	19	13	3	1	3	8	1	5	2	2	16	host	yfdN	0.9669195071635143	0	1
gene-b2436	1329	1483	1283	1041	585	826	397	641	441	254	214	245	host	hemF	0.5997156093648065	0	1
gene-b3035	5418	6966	5464	4432	2848	3697	1764	3895	1771	1257	1242	1229	host	tolC	0.5614130715312284	0	1
gene-b3677	208	243	172	157	85	115	88	141	78	50	53	73	host	yidI	0.49087852063502346	0	1
gene-b0612	69	117	99	74	47	56	56	60	50	23	29	47	host	citT	0.4219830554753114	0	1
gene-b3911	4721	5605	4411	3909	1740	2544	1309	2470	1507	972	958	972	host	cpxA	0.6111458226764431	0	1
gene-b4800	678	817	641	512	304	385	230	476	254	128	154	175	host	ytgA	0.5511853372054963	0	1
gene-b1675	618	751	568	373	284	325	165	346	111	92	110	124	host	fumD	0.6601223903732231	0	1
gene-b1273	1233	1633	1270	949	698	814	577	1020	636	433	395	428	host	yciN	0.44484158868662405	0	1
gene-b0225	315	397	460	257	191	227	134	275	152	107	74	125	host	yafQ	0.507210094561439	0	1
gene-b3972	3088	6498	3853	2706	1967	2671	1606	2875	1600	991	829	861	host	murB	0.620468260332295	0	1
gene-b4029	375	499	500	426	223	275	128	239	147	107	113	166	host	yjbH	0.5318510889870429	0	1
gene-b2644	34	42	30	17	19	9	9	13	19	14	10	21	host	lfgB	0.5101647963406587	0	1
gene-b0040	25	70	56	16	10	17	21	16	28	13	12	31	host	caiT	0.6772180879335242	0	1
gene-b3125	379	437	316	267	152	200	102	168	123	81	75	102	host	garR	0.584757783462975	0	1
gene-b3795	10156	10168	9676	8213	5033	7246	3787	6449	3139	1833	1689	1718	host	thrP	0.5546042669436213	0	1
gene-b2843	53	91	89	53	33	46	21	29	35	16	5	38	host	kduI	0.5959134834485221	0	1
gene-b2847	99	137	117	58	66	71	58	80	46	29	17	38	host	yqeI	0.5020502945621048	0	1
gene-b4166	1410	1697	1522	1289	683	993	505	845	508	354	293	344	host	queG	0.5517896551464075	0	1
gene-b1695	34	45	40	18	14	23	16	27	32	9	13	32	host	ydiO	0.4371785139955638	0	1
gene-b4399	495	601	586	476	201	299	172	293	191	111	103	146	host	creC	0.5791578989427583	0	1
gene-b0899	119	152	176	122	92	125	39	92	58	22	21	51	host	ycaM	0.5504944310222185	0	1
gene-b1377	38	40	57	46	25	34	28	31	22	15	8	13	host	ompN	0.4609098787648273	0	1
gene-b0791	684	732	419	422	287	288	207	357	211	137	125	134	host	ybhQ	0.5833900754095682	0	1
gene-b2794	913	1179	976	791	485	685	346	745	297	249	198	182	host	queF	0.5532695989797386	0	1
gene-b3100	7523	9241	7673	6790	3379	4974	1922	3831	1633	1078	1256	1343	host	yqjK	0.6666457912007276	0	1
gene-b1158	19	25	25	10	8	12	9	15	12	9	4	11	host	pinE	0.4774492170227608	0	1
gene-b2418	3147	3544	2632	2253	1236	1764	984	1792	900	584	584	579	host	pdxK	0.5945861080450471	0	1
gene-b0913	284	399	369	284	197	245	109	202	119	82	72	113	host	ycaI	0.5172264806863937	0	1
gene-b2994	439	525	400	320	223	200	145	333	225	152	103	150	host	hybC	0.4792973394417453	0	1
gene-b3577	4	19	11	3	1	1	5	4	8	4	0	16	host	yiaM	0.9169079679044393	0	1
gene-b4471	209	289	178	138	83	111	86	104	87	45	69	90	host	tdcG	0.5358287328436636	0	1
gene-b3097	5479	7576	6321	4986	2642	4469	1626	3241	1105	741	1214	1342	host	yqjC	0.6533659093387102	0	1
gene-b2395	994	1094	1868	1406	1107	1487	398	751	307	176	142	173	host	pdeA	0.6830594651459999	0	1
gene-b0444	2822	3099	2428	2003	1293	1492	925	1694	1112	644	585	641	host	queC	0.530769688736002	0	1
gene-b1079	59	61	72	63	28	61	14	32	32	13	12	23	host	flgH	0.5484741582045578	0	1
gene-b4672	27	44	41	35	29	22	3	12	10	9	8	13	host	ymiB	0.6317560837441519	0	1
gene-b2807	1804	1878	2283	1860	1383	1747	771	1500	542	327	230	267	host	ygdD	0.5835889470852151	0	1
gene-b4718	76	139	110	45	27	37	18	34	22	17	24	36	host	gadF	0.7703979748590242	0	1
gene-b1360	66	96	78	55	41	39	16	44	24	15	8	26	host	ydaV	0.6141227518122974	0	1
gene-b3314	177605	195472	211211	147621	146060	203823	162441	321887	114341	75425	34413	34335	host	rpsC	0.5119517127646537	0	1
gene-b2805	608	811	474	412	217	302	173	310	265	219	186	209	host	fucR	0.537823551135286	0	1
gene-b3894	26097	22070	19269	13218	10713	11251	9757	17505	14389	9269	6925	6836	host	fdoG	0.4204689266224797	0	1
gene-b3628	1284	2040	2075	842	1149	1140	757	1165	455	293	232	324	host	waaB	0.6117178773386575	0	1
gene-b2949	693	751	609	559	341	412	214	446	173	130	118	119	host	yqgF	0.5861565692805076	0	1
gene-T7p20	17	10	59	20	3	81	11764	32977	328205	205150	148208	152180	phage	gene-T7p20	1.4313551169336436	0	0
gene-b0529	2588	2685	1931	1581	785	928	769	1574	858	657	413	414	host	folD	0.6028268731650217	0	1
gene-b3828	1173	1324	975	857	531	735	309	578	229	155	131	143	host	metR	0.6742802544525666	0	1
gene-b4210	776	881	761	666	345	480	300	515	293	204	185	230	host	ytfF	0.5043079075562449	0	1
gene-b0193	200	258	206	180	103	116	92	151	98	73	36	77	host	yaeF	0.4783828222245251	0	1
gene-b0364	5	11	14	7	2	12	4	3	7	3	1	9	host	yaiS	0.623345937494524	0	1
gene-b4041	8618	10213	10514	8746	5135	8144	4143	6813	3256	2012	1232	1351	host	plsB	0.5616865941813644	0	1
gene-b2237	928	1001	840	717	421	566	257	476	276	176	208	225	host	inaA	0.5637110791623037	0	1
gene-b4418	5197	5424	5703	4822	3433	4839	3326	6041	2365	1702	791	1035	host	sraB	0.4829937652482246	0	1
gene-b2610	5577	6066	5793	4682	3515	4499	2497	4951	2198	1502	1166	1178	host	ffh	0.4893086850427752	0	1
gene-b0856	2966	2994	2380	2251	852	1245	796	1419	750	517	365	448	host	potH	0.6623439465717279	0	1
gene-b0547	15	21	18	6	6	8	6	7	13	4	9	19	host	ybcN	0.5155969553688956	0	1
gene-b0117	408	527	477	390	217	322	284	413	253	160	112	156	host	yacH	0.41627939802173053	0	1
gene-b3406	170	235	172	115	64	102	50	80	73	38	53	57	host	greB	0.5827005113485504	0	1
gene-b3606	331	379	463	356	159	258	110	268	114	82	54	70	host	trmL	0.6075745428914608	0	1
gene-b3893	19198	15229	14109	8939	7452	7749	6499	11138	9800	6150	4603	4582	host	fdoH	0.4517678468012249	0	1
gene-b1264	31323	33715	16380	12859	1360	2364	126	184	79	43	24	42	host	trpE	1.4714239959559983	0	1
gene-b1716	97029	128807	134545	78858	82489	106758	90735	163259	94436	60519	30838	33119	host	rplT	0.40953783809351063	0	1
gene-b0785	2453	3100	2274	2241	1025	1593	482	1010	737	501	640	714	host	moaE	0.6175771497392437	0	1
gene-b4235	4129	5084	3775	3221	1666	2246	1122	1999	1466	929	823	934	host	tldE	0.6014524536596251	0	1
gene-b3284	7264	9047	4375	4077	1799	2188	1325	2712	2063	1332	1853	2076	host	smg	0.7080175973387527	0	1
gene-b2064	3784	4296	3400	2883	1729	2341	1310	2569	1170	804	724	695	host	asmA	0.5620117460397163	0	1
gene-b1697	35	39	43	25	11	18	6	13	11	9	13	11	host	ydiQ	0.6278998037019383	0	1
gene-b1033	3116	3783	2582	2207	890	1423	724	1271	875	582	536	612	host	ghrA	0.6829372563679148	0	1
gene-b3433	11553	13295	9608	9464	4106	6163	2191	5249	2191	1522	1899	2073	host	asd	0.696018132034421	0	1
gene-b3693	261	328	236	191	73	87	69	108	114	93	79	133	host	dgoK	0.5567709908704247	0	1
gene-b0602	24	45	54	18	13	18	14	14	20	9	11	30	host	ybdN	0.5953178077137202	0	1
gene-b0010	548	541	804	654	654	738	470	755	641	354	313	331	host	satP	0.2868733041198943	0	1
gene-b1599	113	151	141	116	76	88	61	99	29	36	27	33	host	mdtI	0.5235936226170381	0	1
gene-b4219	1148	1366	825	761	238	355	137	232	246	181	229	275	host	msrA	0.8024362102358475	0	1
gene-b2666	459	520	370	337	183	204	118	180	95	49	80	108	host	yqaE	0.6703739161102686	0	1
gene-b0155	2273	2553	2112	1903	905	1207	670	1240	618	437	467	559	host	clcA	0.5919836635540613	0	1
gene-b3214	613	781	890	494	514	676	439	776	333	231	186	211	host	gltF	0.44949252866448774	0	1
gene-b1045	667	719	506	435	201	276	130	251	163	108	102	147	host	ymdB	0.6806220730096312	0	1
gene-b4062	134	144	110	70	51	54	49	66	42	23	33	38	host	soxS	0.5641857618141648	0	1
gene-b3463	4723	5272	4820	4154	2408	3141	1733	2949	1544	1015	786	828	host	ftsE	0.5671816536001503	0	1
gene-b2550	424	556	336	284	150	184	126	193	202	123	97	103	host	yphH	0.5912156330942203	0	1
gene-b3517	1766	2481	2365	2221	674	1408	296	642	241	191	332	441	host	gadA	0.7926093245388897	0	1
gene-b2906	1956	1867	1828	1523	882	1156	580	1195	709	469	411	381	host	ubiI	0.5278340495479885	0	1
gene-b3920	175	224	129	90	60	68	46	83	60	52	40	65	host	yiiQ	0.5979341591046289	0	1
gene-b0505	84	142	86	56	38	35	36	59	37	22	17	30	host	allA	0.6359948703121152	0	1
gene-b2890	4655	5398	5281	4000	3419	4162	1923	4999	1470	1096	793	755	host	lysS	0.5547279792413647	0	1
gene-b3430	3126	3240	2971	2647	1136	1877	342	749	446	329	552	595	host	glgC	0.7579981443115511	0	1
gene-b0470	5717	6258	7177	6097	4094	5740	2394	4634	1670	1140	808	832	host	dnaX	0.586839759684219	0	1
gene-b1063	275	320	257	237	111	177	64	155	86	61	58	71	host	yceB	0.5837206378375492	0	1
