Geneid	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-AUO97_RS13070	2	2	0	0	0	0	host	gene-AUO97_RS13070	1.4142135623730954	0	1
gene-AUO97_RS15725	2098	1691	575	687	319	255	host	gene-AUO97_RS15725	0.748825767204648	0	1
gene-AUO97_RS17475	470	387	160	187	122	102	host	cydX	0.5858846590799787	0	1
gene-AUO97_RS11015	4705	3745	2046	2395	1442	1146	host	nuoN	0.4888656702537339	0	1
gene-AUO97_RS15150	811	606	193	236	126	93	host	metK	0.7793958311588827	0	1
gene-AUO97_RS12765	0	0	0	0	0	0	host	gene-AUO97_RS12765	0.0	0	1
gene-AUO97_RS19495	157	101	57	29	19	22	host	gene-AUO97_RS19495	0.7813175253327806	0	1
gene-AUO97_RS07455	351	192	81	108	35	36	host	gene-AUO97_RS07455	0.8261119826230142	0	1
gene-AUO97_RS13790	1664	1166	617	717	284	224	host	gene-AUO97_RS13790	0.6455668225592801	0	1
gene-AUO97_RS15760	86	73	21	22	15	6	host	gene-AUO97_RS15760	0.82366074341913	0	1
gene-AUO97_RS12525	326	209	78	100	53	40	host	gene-AUO97_RS12525	0.7578035394870576	0	1
gene-AUO97_RS07210	786	597	239	270	134	111	host	gene-AUO97_RS07210	0.700395946401274	0	1
gene-AUO97_RS13900	29	17	2	2	3	1	host	gene-AUO97_RS13900	1.167107500488054	0	1
gene-AUO97_RS04085	874	601	226	288	148	107	host	rlmJ	0.7348434853125125	0	1
gene-AUO97_RS13455	10	4	2	4	4	1	host	benC	0.6846897107449476	0	1
gene-AUO97_RS12630	0	0	0	0	0	0	host	gene-AUO97_RS12630	0.0	0	1
gene-AUO97_RS17645	19	22	10	7	6	3	host	gene-AUO97_RS17645	0.6234805544538933	0	1
gene-AUO97_RS06615	24	32	13	12	8	6	host	gene-AUO97_RS06615	0.581620622464897	0	1
gene-AUO97_RS08875	25246	19407	9541	11333	7448	5241	host	rpoC	0.5395043564308086	0	1
gene-AUO97_RS10950	57	36	10	20	8	6	host	gene-AUO97_RS10950	0.8029528858440512	0	1
gene-AUO97_RS12955	572	392	120	171	81	64	host	gene-AUO97_RS12955	0.7988754851767116	0	1
gene-AUO97_RS06475	254	169	62	49	23	25	host	znuC	0.883054535085677	0	1
gene-AUO97_RS04495	174	136	45	47	29	20	host	gene-AUO97_RS04495	0.7747248688571006	0	1
gene-AUO97_RS03315	439	364	113	153	75	46	host	gene-AUO97_RS03315	0.7510160713776713	0	1
gene-AUO97_RS09135	291	234	58	55	49	23	host	gene-AUO97_RS09135	0.8778117461134586	0	1
gene-AUO97_RS11215	376	271	116	115	86	36	host	gene-AUO97_RS11215	0.7079124239621736	0	1
gene-AUO97_RS09320	196	125	73	77	54	38	host	murI	0.5644429331901459	0	1
gene-AUO97_RS07015	93	82	26	38	7	6	host	gene-AUO97_RS07015	0.8129014503318499	0	1
gene-AUO97_RS17920	37	28	12	8	9	9	host	nirB	0.6533771401316986	0	1
gene-AUO97_RS07090	32	21	13	13	4	1	host	gene-AUO97_RS07090	0.7400128699009549	0	1
gene-AUO97_RS00865	16	13	4	9	4	8	host	gene-AUO97_RS00865	0.4885520725286266	0	1
gene-AUO97_RS18075	1	0	2	4	2	2	host	gene-AUO97_RS18075	0.6618281717527745	0	1
gene-M172_gp14	107772	125751	161250	189188	96597	66029	phage	gene-M172_gp14	0.32831957420495755	0	0
gene-AUO97_RS09300	75	38	27	28	19	11	host	tusA	0.6222582962125834	0	1
gene-AUO97_RS18695	278	204	67	80	48	27	host	mutL	0.7797195753724595	0	1
gene-AUO97_RS15245	443	314	120	146	80	49	host	sstT	0.7309563849435988	0	1
gene-AUO97_RS15030	79	45	30	43	12	8	host	gene-AUO97_RS15030	0.6557556729140696	0	1
gene-AUO97_RS04810	2737	2137	940	1157	539	410	host	trmD	0.6401707904575189	0	1
gene-AUO97_RS03965	449	346	113	153	82	43	host	rsmA	0.7493369959326946	0	1
gene-AUO97_RS12435	379	297	182	238	93	75	host	gene-AUO97_RS12435	0.5112841015157291	0	1
gene-AUO97_RS17715	1020	818	403	441	250	184	host	fabZ	0.5800801688435892	0	1
gene-AUO97_RS08575	39	25	21	19	10	2	host	gene-AUO97_RS08575	0.6007328065580809	0	1
gene-AUO97_RS11365	395	315	210	253	133	90	host	gene-AUO97_RS11365	0.44509091979137444	0	1
gene-M172_gp43	11860	14086	95757	149493	516592	424398	phage	gene-M172_gp43	0.977365845017008	0	0
gene-AUO97_RS09530	13	8	6	9	1	2	host	gene-AUO97_RS09530	0.6327673168847726	0	1
gene-AUO97_RS14550	19	18	11	4	8	3	host	gene-AUO97_RS14550	0.5941259451496159	0	1
gene-AUO97_RS04670	441	360	88	104	75	52	host	astA	0.8238609174032289	0	1
gene-AUO97_RS18220	10	5	2	2	1	3	host	gene-AUO97_RS18220	0.7886242237920458	0	1
gene-AUO97_RS18095	4	3	0	2	5	1	host	gene-AUO97_RS18095	0.6831300510639732	0	1
gene-AUO97_RS10930	7085	4892	1600	1780	1313	855	host	gene-AUO97_RS10930	0.7797763117427428	0	1
gene-AUO97_RS07005	39	27	12	35	2	9	host	gene-AUO97_RS07005	0.6673600279218451	0	1
gene-AUO97_RS12090	78	66	10	22	6	10	host	gene-AUO97_RS12090	0.90355201842506	0	1
gene-AUO97_RS13100	0	0	0	0	0	0	host	gene-AUO97_RS13100	0.0	0	1
gene-AUO97_RS06200	746	624	160	197	67	44	host	ppa	0.8976509358286272	0	1
gene-AUO97_RS01095	10	7	2	1	1	1	host	gene-AUO97_RS01095	0.9663768920667865	0	1
gene-AUO97_RS05670	119	79	37	56	28	16	host	gene-AUO97_RS05670	0.622278883727736	0	1
gene-AUO97_RS08590	2306	1865	625	697	389	309	host	gene-AUO97_RS08590	0.7434721678035673	0	1
gene-AUO97_RS08690	186	175	29	49	13	5	host	cpdA	0.9861234293701187	0	1
gene-AUO97_RS09880	1323	885	352	419	224	158	host	gene-AUO97_RS09880	0.7380095688060445	0	1
gene-AUO97_RS07085	118	116	27	50	24	20	host	gene-AUO97_RS07085	0.7097529542735135	0	1
gene-AUO97_RS00375	63	51	14	27	13	9	host	gene-AUO97_RS00375	0.6951907955860375	0	1
gene-AUO97_RS15365	210	191	66	65	26	19	host	gene-AUO97_RS15365	0.7909195893107368	0	1
gene-AUO97_RS14450	18185	13448	4035	4276	2923	1984	host	katE	0.8161446239068784	0	1
gene-AUO97_RS06810	158	109	46	58	21	22	host	gene-AUO97_RS06810	0.716964202144542	0	1
gene-AUO97_RS00900	0	0	0	0	0	0	host	gene-AUO97_RS00900	0.0	0	1
gene-AUO97_RS16280	129	88	39	43	22	18	host	gene-AUO97_RS16280	0.7009050680943762	0	1
gene-AUO97_RS12815	0	0	0	0	0	0	host	gene-AUO97_RS12815	0.0	0	1
gene-AUO97_RS15235	56	51	8	9	5	0	host	gene-AUO97_RS15235	1.0629204541419943	0	1
gene-AUO97_RS10590	1768	1533	544	772	247	219	host	raiA	0.709987823155397	0	1
gene-AUO97_RS07170	872	741	304	380	170	146	host	gene-AUO97_RS07170	0.6347792147405896	0	1
gene-AUO97_RS10100	155	123	54	76	44	29	host	gene-AUO97_RS10100	0.5593133848922375	0	1
gene-AUO97_RS13040	0	0	0	0	0	0	host	gene-AUO97_RS13040	0.0	0	1
gene-AUO97_RS17615	438	304	270	307	216	194	host	gene-AUO97_RS17615	0.2742011987051015	0	1
gene-AUO97_RS17870	264	151	94	110	58	39	host	gene-AUO97_RS17870	0.6202941500274566	0	1
gene-AUO97_RS12235	655	591	290	318	184	118	host	gene-AUO97_RS12235	0.5526149289785189	0	1
gene-AUO97_RS03775	0	0	0	0	0	0	host	gene-AUO97_RS03775	0.0	0	1
gene-AUO97_RS07065	28	22	6	14	5	0	host	gene-AUO97_RS07065	0.7916228058025279	0	1
gene-AUO97_RS01545	128	92	42	26	17	12	host	mltG	0.8094233979201355	0	1
gene-AUO97_RS04635	404	273	67	71	37	25	host	gene-AUO97_RS04635	0.9718824335731039	0	1
gene-AUO97_RS01515	0	0	0	0	0	0	host	gene-AUO97_RS01515	0.0	0	1
gene-AUO97_RS06210	44	26	15	27	5	6	host	gene-AUO97_RS06210	0.6621400956340598	0	1
gene-AUO97_RS10675	39	32	8	9	4	6	host	gene-AUO97_RS10675	0.8444147292072328	0	1
gene-AUO97_RS13875	135	99	22	43	20	20	host	gene-AUO97_RS13875	0.7917098587758905	0	1
gene-AUO97_RS13945	0	0	0	0	0	0	host	gene-AUO97_RS13945	0.0	0	1
gene-AUO97_RS17885	84	67	27	24	12	10	host	gene-AUO97_RS17885	0.7521758404109767	0	1
gene-AUO97_RS11115	39	29	14	10	8	5	host	gene-AUO97_RS11115	0.7035381911414318	0	1
gene-AUO97_RS18755	73	61	23	24	16	7	host	gene-AUO97_RS18755	0.7127929697762171	0	1
gene-AUO97_RS15540	4	1	0	1	0	0	host	gene-AUO97_RS15540	1.4142135623730951	0	1
gene-AUO97_RS03875	0	0	0	2	0	0	host	gene-AUO97_RS03875	2.2360679774997902	0	1
gene-AUO97_RS00780	7	8	9	3	2	1	host	basI	0.6218252702059209	0	1
gene-AUO97_RS12145	61	50	18	25	13	5	host	gene-AUO97_RS12145	0.7025026728834053	0	1
gene-AUO97_RS02955	184	127	35	60	19	15	host	gene-AUO97_RS02955	0.8466511570996533	0	1
gene-AUO97_RS04240	415	326	138	185	82	79	host	gene-AUO97_RS04240	0.6151143641358606	0	1
gene-AUO97_RS00130	3239	2798	1403	1786	839	650	host	gene-AUO97_RS00130	0.534627362153336	0	1
gene-AUO97_RS01225	349	263	98	120	48	47	host	gene-AUO97_RS01225	0.7342578230887181	0	1
gene-AUO97_RS02940	146	76	25	31	14	14	host	gene-AUO97_RS02940	0.9288407280256479	0	1
gene-AUO97_RS17015	89	62	53	59	15	19	host	gene-AUO97_RS17015	0.5176541836249753	0	1
gene-AUO97_RS11020	396	323	149	176	65	51	host	upp	0.6572607371321562	0	1
gene-AUO97_RS09810	13	8	5	4	2	2	host	gene-AUO97_RS09810	0.680931582517072	0	1
gene-AUO97_RS01850	302	259	60	68	43	31	host	ruvB	0.8631627754350525	0	1
gene-AUO97_RS05175	23	13	2	7	2	1	host	gene-AUO97_RS05175	0.9842509842514764	0	1
gene-AUO97_RS07325	823	600	212	278	121	106	host	dnaA	0.7437109304815546	0	1
gene-AUO97_RS16675	22	14	4	2	4	2	host	gene-AUO97_RS16675	0.9354143466934853	0	1
gene-AUO97_RS16055	10	6	0	0	0	0	host	gene-AUO97_RS16055	1.4790199457749043	0	1
gene-AUO97_RS12485	148	102	43	35	17	17	host	nudC	0.8040335117248268	0	1
gene-AUO97_RS18355	82	38	20	19	13	2	host	gene-AUO97_RS18355	0.896551724137931	0	1
gene-AUO97_RS12020	164	110	29	42	34	24	host	gene-AUO97_RS12020	0.7751671996754413	0	1
gene-AUO97_RS16025	61	41	12	13	6	8	host	cobT	0.8688739289049753	0	1
gene-AUO97_RS05120	0	1	0	0	0	0	host	gene-AUO97_RS05120	2.2360679774997902	0	1
gene-M172_gp50	1130	1463	8753	13459	87880	75420	phage	gene-M172_gp50	1.1482209421033411	0	0
gene-AUO97_RS03860	380	339	118	136	72	41	host	trxC	0.720495088937851	0	1
gene-AUO97_RS00930	0	0	0	0	0	0	host	gene-AUO97_RS00930	0.0	0	1
gene-AUO97_RS03230	6777	5325	2267	2707	1457	1060	host	gene-AUO97_RS03230	0.6376684714626843	0	1
gene-AUO97_RS12730	0	0	0	0	0	0	host	gene-AUO97_RS12730	0.0	0	1
gene-AUO97_RS17410	257	185	56	53	33	17	host	rpiA	0.8873108999161998	0	1
gene-AUO97_RS14665	15	8	4	6	1	0	host	madL	0.8803899733585744	0	1
gene-AUO97_RS05620	153	93	25	36	23	14	host	gene-AUO97_RS05620	0.871550218671791	0	1
gene-AUO97_RS16880	0	0	0	0	0	0	host	gene-AUO97_RS16880	0.0	0	1
gene-AUO97_RS07795	893	620	218	249	154	111	host	gene-AUO97_RS07795	0.7617370622252143	0	1
gene-AUO97_RS12120	118	92	36	54	30	20	host	gene-AUO97_RS12120	0.605417717154774	0	1
gene-AUO97_RS10630	9	5	4	4	0	0	host	gene-AUO97_RS10630	0.8430562268632458	0	1
gene-AUO97_RS14210	518	321	100	85	69	50	host	gene-AUO97_RS14210_gene_pcaF	0.9044257881896022	0	1
gene-AUO97_RS18765	8530	6541	2600	3080	1968	1351	host	gene-AUO97_RS18765	0.6510542337476976	0	1
gene-AUO97_RS14390	426	406	160	216	83	77	host	gene-AUO97_RS14390	0.6189289109579017	0	1
gene-AUO97_RS09670	2834	2199	936	1096	620	454	host	rpmG	0.6380312633651024	0	1
gene-AUO97_RS07945	0	0	0	0	0	0	host	feoB	0.0	0	1
gene-AUO97_RS14300	0	0	0	0	0	0	host	gene-AUO97_RS14300_gene_alr	0.0	0	1
gene-AUO97_RS02105	22	19	11	11	4	2	host	gene-AUO97_RS02105	0.6285579258609113	0	1
gene-AUO97_RS00220	186	137	41	50	20	24	host	gene-AUO97_RS00220	0.82093747063674	0	1
gene-AUO97_RS10690	85	58	15	9	7	4	host	gene-AUO97_RS10690	1.037061000251502	0	1
gene-AUO97_RS13335	111	72	26	14	18	16	host	gene-AUO97_RS13335	0.8497559170868135	0	1
gene-AUO97_RS06005	59	37	15	12	9	4	host	gene-AUO97_RS06005	0.85116447814634	0	1
gene-AUO97_RS04985	45	33	13	16	5	0	host	gene-AUO97_RS04985	0.8394756623959398	0	1
gene-AUO97_RS11380	227	174	54	67	38	29	host	lolB	0.763155534064574	0	1
gene-AUO97_RS00585	590	393	132	126	83	80	host	gene-AUO97_RS00585	0.8194326044676677	0	1
gene-AUO97_RS18370	100	61	20	20	13	5	host	gene-AUO97_RS18370	0.9169900258180581	0	1
gene-AUO97_RS01435	0	0	0	0	0	1	host	gene-AUO97_RS01435	2.2360679774997902	0	1
gene-AUO97_RS17075	56	44	14	12	12	6	host	catA	0.7861650943380503	0	1
gene-AUO97_RS05355	0	0	0	0	0	0	host	gene-AUO97_RS05355	0.0	0	1
gene-AUO97_RS12195	56	55	64	58	2	6	host	gene-AUO97_RS12195	0.6412768765809805	0	1
gene-AUO97_RS14805	8	5	3	4	1	2	host	gene-AUO97_RS14805	0.5913682829884975	0	1
gene-AUO97_RS09130	163	126	46	40	32	20	host	gene-AUO97_RS09130	0.7522669660764136	0	1
gene-AUO97_RS15520	0	0	0	0	0	0	host	gene-AUO97_RS15520	0.0	0	1
gene-AUO97_RS02885	1376	1056	450	571	306	198	host	gene-AUO97_RS02885	0.6374028818676825	0	1
gene-AUO97_RS11390	384	287	102	131	74	72	host	hemA	0.677329690921697	0	1
gene-AUO97_RS17090	22	11	5	12	4	2	host	gene-AUO97_RS17090_gene_pcaF	0.7205086072082861	0	1
gene-AUO97_RS18735	130	101	55	80	27	9	host	gene-AUO97_RS18735	0.6214525821003666	0	1
gene-AUO97_RS16990	447	325	209	220	82	59	host	gene-AUO97_RS16990	0.5986144005630645	0	1
gene-AUO97_RS05610	188	138	44	63	32	19	host	gene-AUO97_RS05610	0.7614190017659501	0	1
gene-AUO97_RS11930	14	11	12	15	2	4	host	gene-AUO97_RS11930	0.5091318296632208	0	1
gene-AUO97_RS06860	398	333	101	127	39	45	host	lldR	0.8062617753161996	0	1
gene-AUO97_RS10225	111	70	32	36	10	9	host	gene-AUO97_RS10225	0.804690803308011	0	1
gene-AUO97_RS04545	1979	1314	350	322	212	140	host	hemF	0.9541331287172494	0	1
gene-AUO97_RS08515	45	38	14	20	6	4	host	gene-AUO97_RS08515	0.7290590257682337	0	1
gene-AUO97_RS10125	1976	1474	562	690	450	338	host	leuS	0.6561307261786079	0	1
gene-AUO97_RS13315	249	179	68	68	52	17	host	gene-AUO97_RS13315	0.7690927349733138	0	1
gene-AUO97_RS10310	153	129	32	53	26	17	host	gene-AUO97_RS10310	0.775088028237409	0	1
gene-AUO97_RS06965	626	454	139	153	98	62	host	gene-AUO97_RS06965	0.8199628640155401	0	1
gene-AUO97_RS11075	258	242	147	177	57	40	host	gene-AUO97_RS11075	0.5420721337136554	0	1
gene-AUO97_RS17580	63	37	18	19	8	4	host	gene-AUO97_RS17580	0.8058443787919	0	1
gene-AUO97_RS16375	7	7	0	2	1	0	host	gene-AUO97_RS16375	1.0669621851304147	0	1
gene-AUO97_RS00940	0	0	0	0	0	0	host	gene-AUO97_RS00940	0.0	0	1
gene-AUO97_RS03220	232	153	58	91	48	37	host	gene-AUO97_RS03220	0.6702804576126845	0	1
gene-AUO97_RS16200	877	659	247	269	107	72	host	gene-AUO97_RS16200	0.7946588117165164	0	1
gene-AUO97_RS16910	0	0	0	0	0	0	host	gene-AUO97_RS16910	0.0	0	1
gene-AUO97_RS02690	92	73	41	44	14	10	host	gene-AUO97_RS02690	0.6442407055070432	0	1
gene-AUO97_RS08630	2508	1854	820	1030	430	318	host	pbpG	0.674501621624675	0	1
gene-AUO97_RS17665	209	142	39	68	6	6	host	gene-AUO97_RS17665	0.9502614540984574	0	1
gene-AUO97_RS04920	13	10	2	11	0	0	host	gene-AUO97_RS04920	0.9077852576871218	0	1
gene-AUO97_RS04110	227	161	55	59	31	23	host	gene-AUO97_RS04110	0.8114281936637322	0	1
gene-AUO97_RS00080	16	9	14	8	1	6	host	gene-AUO97_RS00080	0.5518394231759756	0	1
gene-AUO97_RS13895	25	27	13	8	6	3	host	uca	0.6754820694695722	0	1
gene-AUO97_RS15525	0	0	0	0	0	0	host	gene-AUO97_RS15525	0.0	0	1
gene-AUO97_RS00205	6234	5808	3113	3759	976	781	host	gene-AUO97_RS00205	0.6130408006083299	0	1
gene-AUO97_RS17530	609	516	161	170	66	42	host	gene-AUO97_RS17530	0.8439829884250539	0	1
gene-AUO97_RS05710	3907	3014	1055	1287	643	466	host	ftsZ	0.7400298765533996	0	1
gene-AUO97_RS02760	37	31	9	12	8	6	host	gene-AUO97_RS02760	0.7082056786344421	0	1
gene-AUO97_RS08700	262	180	56	89	33	31	host	thiC	0.7849221876849035	0	1
gene-AUO97_RS02345	11	13	9	11	6	7	host	gene-AUO97_RS02345	0.256044202093446	0	1
gene-AUO97_RS15175	38	24	14	23	3	1	host	gene-AUO97_RS15175	0.7470682952703158	0	1
gene-AUO97_RS13885	6	3	2	1	0	0	host	gene-AUO97_RS13885	1.0408329997330663	0	1
gene-AUO97_RS09090	311	270	92	127	75	31	host	secG	0.6839385069947685	0	1
gene-AUO97_RS14455	3389	2330	665	657	274	167	host	gene-AUO97_RS14455	0.9579003281648789	0	1
gene-AUO97_RS17440	90	49	28	37	24	14	host	gene-AUO97_RS17440	0.6127975177493099	0	1
gene-AUO97_RS09585	176	118	37	52	28	16	host	gene-AUO97_RS09585	0.8036200038214159	0	1
gene-AUO97_RS15505	0	0	0	0	0	0	host	gene-AUO97_RS15505	0.0	0	1
gene-AUO97_RS06840	167	196	83	80	23	26	host	gene-AUO97_RS06840	0.6828584422659744	0	1
gene-AUO97_RS04745	55	33	20	21	11	6	host	gene-AUO97_RS04745	0.662509714484589	0	1
gene-AUO97_RS03025	45	55	21	24	13	10	host	gene-AUO97_RS03025	0.5890150893739515	0	1
gene-AUO97_RS17115	12	7	0	3	3	0	host	tynA	1.0127191120937729	0	1
gene-AUO97_RS07735	68	47	28	28	2	3	host	gene-AUO97_RS07735_gene_murI	0.7935854664508315	0	1
gene-AUO97_RS12290	62	46	22	20	6	4	host	ureC	0.7850159234053791	0	1
gene-AUO97_RS00345	86	71	37	37	4	5	host	gene-AUO97_RS00345	0.7648529270389177	0	1
gene-AUO97_RS09975	24	22	11	9	4	4	host	gene-AUO97_RS09975	0.6463924726000755	0	1
gene-AUO97_RS13005	0	0	0	0	0	0	host	gene-AUO97_RS13005	0.0	0	1
gene-AUO97_RS14160	122	100	28	36	10	7	host	gene-AUO97_RS14160	0.8785885190679364	0	1
gene-AUO97_RS01290	791	610	213	242	120	74	host	gene-AUO97_RS01290	0.7754471374237749	0	1
gene-AUO97_RS06505	265	176	63	81	32	36	host	gene-AUO97_RS06505	0.7776961766012286	0	1
gene-AUO97_RS09755	76	65	26	50	24	17	host	gene-AUO97_RS09755	0.515489304451048	0	1
gene-AUO97_RS10830	39	30	4	5	8	6	host	gene-AUO97_RS10830	0.903417163268702	0	1
gene-AUO97_RS17480	570	457	179	257	138	112	host	gene-AUO97_RS17480	0.5971020221497837	0	1
gene-AUO97_RS18240	7	4	2	1	3	0	host	gene-AUO97_RS18240	0.8000865005138496	0	1
gene-AUO97_RS02650	919	852	362	455	183	164	host	gene-AUO97_RS02650	0.6094227054235926	0	1
gene-AUO97_RS04295	12902	10295	4400	5182	3145	2129	host	rpsM	0.6165702188138985	0	1
gene-AUO97_RS06600	49	28	13	34	17	9	host	gene-AUO97_RS06600	0.5489383693397041	0	1
gene-AUO97_RS12190	336	300	67	95	33	23	host	rubA	0.8908937217110143	0	1
gene-AUO97_RS11990	17	13	2	4	1	4	host	gene-AUO97_RS11990	0.8756742961471338	0	1
gene-AUO97_RS15950	100	48	27	15	14	8	host	gene-AUO97_RS15950	0.8970205022277217	0	1
gene-AUO97_RS09725	681	472	134	164	102	58	host	thyA	0.8501245538406537	0	1
gene-AUO97_RS00005	0	0	0	0	0	2	host	gene-AUO97_RS00005	2.2360679774997902	0	1
gene-AUO97_RS11540	21284	16789	6774	7825	5092	3585	host	gene-AUO97_RS11540_gene_tuf	0.6356999948603232	0	1
gene-AUO97_RS07955	217	159	23	59	11	19	host	gene-AUO97_RS07955	0.9677426308250863	0	1
gene-AUO97_RS03110	166	122	31	34	18	13	host	gene-AUO97_RS03110	0.9127371980522835	0	1
gene-AUO97_RS12375	97	66	36	39	13	11	host	ata	0.6890132323187669	0	1
gene-AUO97_RS14360	901	514	226	179	126	82	host	gene-AUO97_RS14360	0.8508596610817256	0	1
gene-AUO97_RS04690	245	215	75	87	39	35	host	gene-AUO97_RS04690	0.7165551259419433	0	1
gene-AUO97_RS06080	71	52	13	21	8	7	host	gene-AUO97_RS06080	0.8470034349522935	0	1
gene-AUO97_RS02780	28	16	11	10	0	1	host	gene-AUO97_RS02780	0.8592392047732015	0	1
gene-AUO97_RS18920	58	48	23	26	15	13	host	gene-AUO97_RS18920	0.5495268460651116	0	1
gene-AUO97_RS14720	20	14	3	4	1	0	host	gene-AUO97_RS14720	1.056241572038992	0	1
gene-AUO97_RS09930	524	342	119	116	73	54	host	pilW	0.8369925355570969	0	1
gene-AUO97_RS00610	197	145	43	56	21	19	host	gene-AUO97_RS00610	0.837724336239807	0	1
gene-AUO97_RS17965	11	12	3	4	0	0	host	gene-AUO97_RS17965	0.9660917830792959	0	1
gene-AUO97_RS15425	1260	932	606	729	338	264	host	gene-AUO97_RS15425	0.4954182185330226	0	1
gene-AUO97_RS07475	2146	1542	695	794	495	324	host	ppc	0.6400280368956588	0	1
gene-AUO97_RS00280	374	353	120	118	67	46	host	gene-AUO97_RS00280	0.7388611410664148	0	1
gene-AUO97_RS17000	0	0	0	0	0	0	host	gene-AUO97_RS17000	0.0	0	1
gene-AUO97_RS08580	466	341	157	205	73	48	host	gene-AUO97_RS08580	0.6856693221413378	0	1
gene-AUO97_RS01970	386	310	113	121	86	65	host	lolD	0.677388962424764	0	1
gene-AUO97_RS13745	0	0	0	0	0	0	host	gene-AUO97_RS13745	0.0	0	1
gene-AUO97_RS10325	50	31	10	8	6	4	host	gene-AUO97_RS10325	0.9256967112098243	0	1
gene-AUO97_RS13280	92	45	22	19	9	12	host	gene-AUO97_RS13280	0.8667868314216487	0	1
gene-AUO97_RS01320	199	152	29	49	21	16	host	gene-AUO97_RS01320	0.9172608659361102	0	1
gene-AUO97_RS02130	152	108	42	56	21	18	host	gene-AUO97_RS02130	0.7343292929156842	0	1
gene-AUO97_RS12805	0	0	0	0	0	0	host	gene-AUO97_RS12805	0.0	0	1
gene-AUO97_RS03690	0	0	0	0	0	0	host	gene-AUO97_RS03690	0.0	0	1
gene-AUO97_RS19875	42	44	28	30	2	8	host	gene-AUO97_RS19875	0.615891205266461	0	1
gene-AUO97_RS13355	224	140	38	45	22	24	host	gene-AUO97_RS13355	0.913411995909086	0	1
gene-AUO97_RS04610	0	0	0	0	0	0	host	gene-AUO97_RS04610	0.0	0	1
gene-AUO97_RS12575	0	0	0	0	0	0	host	gene-AUO97_RS12575	0.0	0	1
gene-AUO97_RS03160	1192	1057	616	785	348	226	host	mscL	0.4962376471719271	0	1
gene-AUO97_RS03045	156	131	67	79	37	22	host	gene-AUO97_RS03045	0.5834997354796135	0	1
gene-AUO97_RS06515	271	209	82	85	44	31	host	gene-AUO97_RS06515	0.7361909521580002	0	1
gene-AUO97_RS01390	116	72	44	52	13	12	host	gene-AUO97_RS01390	0.6946781165495604	0	1
gene-AUO97_RS07505	0	1	0	0	2	1	host	gene-AUO97_RS07505	1.118033988749895	0	1
gene-AUO97_RS10145	811	626	186	209	109	62	host	ilvN	0.8427715350706491	0	1
gene-AUO97_RS12230	37	33	10	15	4	5	host	gene-AUO97_RS12230	0.7527071457992663	0	1
gene-AUO97_RS02045	5916	4956	1613	1860	1060	784	host	gene-AUO97_RS02045	0.736285795515673	0	1
gene-AUO97_RS09390	85	74	29	36	16	19	host	gene-AUO97_RS09390	0.6183515513410635	0	1
gene-AUO97_RS11120	47	38	13	7	8	3	host	gene-AUO97_RS11120	0.8709883407113853	0	1
gene-AUO97_RS17830	1661	1235	355	413	235	185	host	fumC	0.8246329733125184	0	1
gene-AUO97_RS12945	181	152	56	71	40	34	host	gene-AUO97_RS12945	0.6367922388901013	0	1
gene-AUO97_RS10935	4797	3755	1223	1427	567	428	host	bfmR	0.8121344195443723	0	1
gene-AUO97_RS13720	11	7	4	0	1	0	host	gene-AUO97_RS13720	1.0587648401639929	0	1
gene-AUO97_RS03725	0	0	0	0	0	0	host	gene-AUO97_RS03725	0.0	0	1
gene-AUO97_RS17320	941	752	247	262	181	119	host	kdsA	0.7483051947981356	0	1
gene-AUO97_RS11555	46	35	13	17	9	4	host	rimI	0.7213122508063838	0	1
gene-AUO97_RS03060	73	60	11	25	11	8	host	gene-AUO97_RS03060	0.8208741159089544	0	1
gene-AUO97_RS11675	235	186	63	78	23	27	host	fur	0.787452868263237	0	1
gene-AUO97_RS17145	10	14	4	3	0	0	host	gene-AUO97_RS17145	1.0020790043231655	0	1
gene-AUO97_RS05050	44	28	9	19	6	2	host	gene-AUO97_RS05050	0.804437282554573	0	1
gene-AUO97_RS01735	0	0	0	0	0	0	host	gene-AUO97_RS01735	0.0	0	1
gene-AUO97_RS17080	24	19	11	13	2	4	host	gene-AUO97_RS17080	0.635622342910695	0	1
gene-AUO97_RS07145	28	10	4	2	5	4	host	gene-AUO97_RS07145	1.00921351851444	0	1
gene-AUO97_RS14635	8	6	2	1	0	1	host	gene-AUO97_RS14635	0.9813067629253163	0	1
gene-AUO97_RS01990	705	533	147	189	72	60	host	gene-AUO97_RS01990	0.8640602790016229	0	1
gene-AUO97_RS02245	52	42	10	12	7	3	host	gene-AUO97_RS02245	0.8959470343917514	0	1
gene-AUO97_RS03520	0	0	0	1	0	0	host	gene-AUO97_RS03520	2.2360679774997902	0	1
gene-AUO97_RS17175	6	6	1	3	4	3	host	gene-AUO97_RS17175	0.4621802527275934	0	1
gene-AUO97_RS13175	0	1	0	0	0	0	host	gene-AUO97_RS13175	2.2360679774997902	0	1
gene-AUO97_RS04560	2613	2532	577	794	425	346	host	gene-AUO97_RS04560	0.7991802452995961	0	1
gene-AUO97_RS18760	24	21	10	7	8	1	host	gene-AUO97_RS18760	0.6820450711438452	0	1
gene-AUO97_RS19175	3	5	0	6	1	0	host	gene-AUO97_RS19175	0.9451631252505216	0	1
