Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b3340	291346	358298	378838	279852	208974	309998	215490	399898	189550	127090	55945	58602	host	fusA
gene-b4807	15	22	17	13	3	15	2	8	13	8	10	11	host	malH
gene-b0777	3979	4570	3201	3277	1153	1678	719	1488	1252	910	920	1016	host	bioC
gene-b0860	159	193	229	185	89	164	81	144	60	37	28	43	host	artJ
gene-b0588	2221	2496	2274	1899	365	404	18	30	35	8	15	27	host	fepC
gene-b1606	1092	1199	967	824	438	646	295	549	282	194	156	169	host	folM
gene-b1758	455	429	356	319	153	174	144	220	138	96	68	86	host	ynjF
gene-b3496	668	718	539	460	143	226	110	164	111	85	124	198	host	dtpB
gene-b3908	11877	12744	9739	8446	3900	5343	1347	2651	635	376	706	708	host	sodA
gene-b3751	2602	2966	2642	2254	1195	1734	1023	2140	1446	1057	905	1018	host	rbsB
gene-b0221	887	980	904	768	381	622	240	370	331	204	228	304	host	fadE
gene-b0600	463	518	313	219	145	212	173	302	209	139	97	120	host	ybdL
gene-b0273	642	734	591	470	249	399	238	428	231	162	102	111	host	argF
gene-b4456	10192	16732	13513	11846	9496	9825	7059	11095	6820	4836	5133	6015	host	glmZ
gene-b2212	185	185	164	131	64	124	57	95	61	38	28	52	host	alkB
gene-b4024	2937	3741	1748	1834	408	594	417	665	542	349	467	525	host	lysC
gene-b0042	53	91	78	31	31	38	23	21	28	15	13	30	host	fixB
gene-b1643	71	101	114	77	47	61	20	62	31	16	22	22	host	ydhI
gene-b2753	448	546	452	368	223	286	172	286	207	150	109	108	host	iap
gene-b1383	323	446	369	178	127	180	125	237	105	86	69	89	host	ydbL
gene-b4516	62	74	110	97	45	78	31	62	11	18	11	22	host	insA4
gene-b1669	70	110	108	70	31	45	22	24	29	14	19	31	host	ydhT
gene-b0361	219	273	210	139	87	113	57	114	74	51	71	81	host	insD1
gene-b4040	1873	1730	1562	1354	771	992	573	982	492	333	263	331	host	ubiA
gene-b1907	289	355	428	358	166	264	160	333	138	86	69	103	host	tyrP
gene-b2101	218	272	274	187	124	179	74	127	67	65	41	48	host	yegW
gene-b3540	11206	12029	9411	8224	5255	8040	1604	27332	1060	676	1375	1451	host	dppF
gene-b4365	22	41	38	22	5	11	7	11	12	8	7	13	host	yjjQ
gene-b3394	38	60	59	21	15	24	18	17	23	15	14	15	host	hofN
gene-b1571	13	20	27	14	10	6	9	13	3	5	7	3	host	ydfA
gene-b1499	13	25	20	6	12	19	6	12	12	5	3	7	host	ydeO
gene-b0743	47583	50068	82607	65411	49504	59168	29464	55899	19596	11345	7587	8262	host	lysT
gene-b1150	22	13	27	11	10	7	4	14	4	3	5	13	host	ymfR
gene-b3032	3576	4207	3703	3229	1541	2395	1205	2168	1212	821	626	705	host	cpdA
gene-b0647	19	26	26	14	12	11	12	12	9	3	1	16	host	ybeT
gene-b2252	45	81	86	52	32	52	16	35	18	13	16	17	host	ais
gene-b3506	1462	1908	1218	1059	600	719	204	515	250	220	334	355	host	slp
gene-b3883	125	174	147	98	43	74	31	55	50	27	35	48	host	yihV
gene-b3723	20	50	47	15	24	18	19	29	13	4	6	21	host	bglG
gene-b2789	18	69	65	16	7	22	13	15	25	12	12	34	host	gudP
gene-b4550	650	783	708	544	308	442	219	430	234	156	199	219	host	arfA
gene-b3934	1049	1500	883	781	410	593	416	788	425	279	226	269	host	cytR
gene-b0449	934	1047	949	761	469	567	332	562	296	205	197	201	host	mdlB
gene-b2558	598	585	907	666	467	634	312	528	305	182	127	132	host	mltF
gene-b4453	283	283	291	263	142	171	133	219	198	125	104	125	host	ldrD
gene-b4396	3053	3245	2629	2316	1241	1699	1048	1812	1120	746	653	728	host	rob
gene-b2947	3929	4536	3436	2869	1538	2106	1076	1954	1430	920	945	968	host	gshB
gene-b4301	93	122	107	78	37	52	31	58	33	30	22	53	host	sgcE
gene-b3099	12831	14748	12235	10596	5271	7961	2970	5757	2530	1660	2168	2332	host	yqjE
gene-b0808	515	591	464	388	168	222	133	189	141	97	97	153	host	ybiO
gene-b3262	67	109	175	97	61	120	58	91	44	21	18	34	host	yhdJ
gene-b1505	24	49	43	17	20	31	27	30	26	10	13	26	host	ydeT
gene-T7p16	4	6	12	0	1	18	3481	10546	67004	39165	26288	26457	phage	gene-T7p16
gene-b0751	4333	4015	2790	2386	990	1135	597	1095	985	620	948	946	host	pnuC
gene-b1519	550	697	598	509	198	356	117	221	150	84	112	137	host	tam
gene-b1512	216	311	184	185	83	111	72	112	73	47	49	65	host	lsrR
gene-b1175	9864	14575	9157	7472	3395	4964	2813	5495	3743	2418	2271	2426	host	minD
gene-b4779	335	385	361	274	171	278	137	311	114	71	80	67	host	yoaM
gene-b4559	16	25	21	8	6	10	3	8	3	2	4	5	host	ghoT
gene-b0202	15242	16381	22416	16929	12229	13895	8466	15532	5909	3816	2520	2500	host	ileV
gene-b1148	183	194	77	89	31	56	47	59	37	33	32	40	host	ymfM
gene-b1394	25	38	28	26	9	11	9	15	13	11	7	10	host	paaG
gene-b3904	39	153	65	30	13	24	20	18	34	19	14	43	host	rhaB
gene-b2349	383	486	404	221	200	248	172	252	232	123	105	140	host	intS
gene-b3641	1408	1500	1587	1375	815	1099	520	1037	588	376	250	252	host	slmA
gene-b4154	2769	2703	2461	1939	995	1475	748	1359	834	597	758	740	host	frdA
gene-b1533	2548	2627	1460	1409	650	773	493	890	657	393	476	514	host	eamA
gene-b0430	9178	8802	6652	5640	4408	4435	3362	7034	3909	2466	1999	1912	host	cyoC
gene-b0827	1437	1395	1181	933	577	763	358	852	459	312	285	268	host	moeA
gene-b1887	53	71	68	34	22	42	17	25	15	6	13	15	host	cheW
gene-b3358	1168	1392	905	806	339	429	303	614	392	256	215	289	host	yhfK
gene-b4348	896	1148	1106	601	566	759	484	860	377	215	159	215	host	hsdS
gene-b0124	24071	25277	24294	19128	10939	17743	10391	15140	9469	5553	3849	4059	host	gcd
gene-b4612	1	4	1	3	2	2	0	3	1	0	2	2	host	yrhD
gene-b3019	7666	8331	8046	6670	4584	6297	3737	6776	3554	2319	1585	1586	host	parC
gene-b4107	47	87	53	43	23	20	17	12	21	7	18	31	host	yjdN
gene-b3716	107	152	117	74	38	56	43	90	62	33	30	45	host	cbrB
gene-b4390	3212	3296	2620	2304	939	1460	852	1400	953	619	537	614	host	nadR
gene-b2071	37	52	38	23	16	27	9	21	20	8	12	9	host	yegJ
gene-b2672	8557	10133	6611	6157	3368	3757	1619	3231	1349	857	1638	1730	host	ygaM
gene-b1498	46	81	75	41	33	37	20	36	30	20	12	57	host	ydeN
gene-b1562	666	920	752	558	358	448	251	508	302	195	181	166	host	hokD
gene-b1104	294	280	233	218	106	125	61	116	101	60	64	86	host	ycfL
gene-b1778	1860	2656	1993	1140	1213	1256	1021	2182	1654	1007	875	960	host	msrB
gene-b0189	1448	1786	890	782	322	393	296	461	542	330	521	596	host	rof
gene-b1177	713	843	718	585	350	361	233	416	222	174	151	190	host	ycgJ
gene-b2782	1030	1407	1301	906	404	570	295	604	320	187	247	284	host	mazF
gene-b3509	5428	8130	6529	3699	2569	3813	1159	2404	831	611	1253	1581	host	hdeB
gene-b0638	143	176	173	120	80	74	42	103	41	43	25	47	host	cobC
gene-b2029	68796	89506	72494	57987	34918	51185	29038	49022	29319	18397	14461	15537	host	gnd
gene-b1717	76071	103101	105109	61348	64750	84743	69409	128375	68309	45702	23149	26224	host	rpmI
gene-b0995	239	287	204	161	86	116	76	126	80	52	46	62	host	torR
gene-b1804	3101	3458	3445	2924	2185	3218	1488	2628	930	561	388	379	host	rnd
gene-b2216	6730	8439	6439	5004	3215	4030	2486	4369	2536	1573	1492	1692	host	rcsD
gene-b3766	13399	13924	3568	3810	1530	1451	1441	2205	2503	1966	3204	3709	host	ilvL
gene-b0656	1061	1524	1082	801	441	711	537	916	552	379	276	334	host	insH3
gene-b3834	4114	4726	4116	3501	1959	2739	1359	2668	1521	1001	754	740	host	ubiJ
gene-b0643	2175	3107	1382	1293	438	592	222	423	364	255	659	635	host	ybeL
gene-b0464	920	1183	973	766	433	606	304	552	260	182	219	240	host	acrR
gene-b3707	0	13	6	4	5	3	2	6	6	3	2	3	host	tnaC
gene-b3872	162	316	172	128	90	141	123	238	135	83	63	114	host	yihL
gene-b3978	25041	28463	34345	29018	19848	24548	16377	23844	10658	6417	4292	4464	host	glyT
gene-b4123	107	152	205	89	66	81	115	98	71	41	38	59	host	dcuB
gene-b1891	125	191	148	96	53	117	74	147	43	38	24	38	host	flhC
gene-b4747	15	13	19	12	7	4	4	11	12	8	2	2	host	yneP
gene-b4048	24	54	36	15	13	15	15	22	12	10	7	22	host	yjbM
gene-b2260	3347	3333	3533	3049	1883	2798	1546	2763	1143	654	485	483	host	menE
gene-b2784	10764	13830	9364	8064	3429	4803	3169	5848	3320	2127	2055	2237	host	relA
gene-b2162	12	34	31	7	9	7	11	12	15	9	2	24	host	rihB
gene-b2458	48	94	68	46	41	48	15	33	33	17	17	35	host	eutD
gene-b0197	10228	13212	11815	7866	5648	7869	4400	7977	4063	2861	2239	2448	host	metQ
gene-b2594	5378	6033	7078	5478	4356	5977	3012	5598	1986	1293	925	910	host	rluD
gene-b3560	15646	17240	17668	14420	8280	13270	5933	10871	3802	2694	1793	1893	host	glyQ
gene-b1420	918	1063	956	783	534	620	387	793	516	377	292	336	host	mokB
gene-b3234	3137	3780	2285	2092	777	1124	566	922	763	477	792	822	host	degQ
gene-b3940	4950	5041	4870	4242	1948	2947	1471	2565	1341	995	625	743	host	metL
gene-b1074	21	59	41	45	12	18	17	21	36	11	7	17	host	flgC
gene-b4615	2	12	14	1	6	6	2	1	6	3	3	6	host	yibV
gene-b2383	200	299	274	184	80	131	84	123	91	66	42	104	host	fryA
gene-b2288	2605	2618	2686	2021	1150	1581	976	1890	1080	757	529	585	host	nuoA
gene-b3702	13701	15276	23661	19019	12423	17265	5665	10959	3214	1970	1730	1679	host	dnaA
gene-b1925	10	17	23	14	6	12	7	6	8	3	4	8	host	fliS
gene-b0391	959	1020	853	747	400	490	237	373	233	145	182	218	host	ppnP
gene-b3551	3172	3430	2695	2506	1122	1593	799	1407	847	595	511	606	host	bisC
gene-b1430	599	768	742	523	297	488	196	450	205	104	114	145	host	tehB
gene-b3476	45	117	97	52	30	44	28	37	46	14	16	36	host	nikA
gene-b4684	11	14	10	13	2	9	1	10	2	2	3	3	host	yqfG
gene-b3576	4	22	17	6	1	5	6	5	3	5	4	6	host	yiaL
gene-b0732	209	311	234	139	95	134	85	136	89	58	61	92	host	mngB
gene-b2320	3204	3192	2708	2384	1309	1601	819	1809	950	756	570	681	host	pdxB
gene-b0715	437	510	460	374	160	240	107	164	133	75	83	109	host	abrB
gene-b2769	161	189	174	123	93	111	67	102	73	45	47	56	host	ygcQ
gene-b1586	67	103	79	38	38	26	26	33	28	18	21	22	host	ynfD
gene-b2951	1275	1270	1102	918	568	807	493	835	533	362	207	245	host	yggS
gene-b0527	74	120	216	121	90	131	52	115	35	33	14	44	host	ybcI
gene-b2255	488	637	562	437	243	342	127	241	83	60	82	119	host	arnA
gene-b0014	24594	37702	28369	20335	11840	19074	6950	12097	10940	6447	12632	12500	host	dnaK
gene-b2627	510	712	489	418	170	263	137	300	191	126	132	156	host	abpB
gene-b0424	2222	2509	1813	1516	805	1051	567	1039	781	481	512	510	host	yajL
gene-b1829	6598	7116	6663	5551	3364	4814	1823	3272	1786	1143	987	1011	host	htpX
gene-b2376	101	100	62	41	26	25	28	42	29	24	23	36	host	ypdI
gene-b0350	100	122	118	78	48	67	39	72	50	35	22	33	host	mhpD
gene-b3530	1904	2330	1690	1416	709	1001	518	947	485	308	397	521	host	bcsC
gene-b2634	36	86	60	43	22	28	25	31	27	13	16	28	host	yfjR
gene-b2828	1700	1659	2307	1880	841	1460	691	1062	508	341	233	285	host	lgt
gene-b0356	2415	2771	2302	1892	1023	1521	839	1517	1041	645	494	605	host	frmA
gene-b4720	16	10	4	5	0	1	3	4	15	9	5	4	host	ytiC
gene-b0139	82	98	130	50	42	65	34	61	65	29	27	51	host	htrE
gene-b1750	85	118	75	50	36	45	24	35	27	14	18	31	host	ydjX
gene-b4240	175	230	207	122	63	119	83	120	91	52	42	87	host	treB
gene-b3954	166	225	141	105	55	80	54	76	75	50	41	53	host	yijO
gene-b1700	23	25	28	19	9	9	7	11	11	6	3	12	host	ydiT
gene-b2196	391	429	409	257	175	215	127	232	133	79	58	96	host	ccmF
gene-b4362	520	670	850	666	446	655	219	417	161	114	94	90	host	dnaT
gene-b1663	2515	2473	3724	3109	2071	2665	946	1525	537	392	317	351	host	mdtK
gene-b4430	36	54	29	22	17	11	12	7	4	3	7	12	host	rydB
gene-b0980	351	403	340	271	133	204	69	107	74	45	33	70	host	appA
gene-b2217	7986	10938	8600	6259	3946	5270	3121	5368	3535	2222	2069	2100	host	rcsB
gene-b2154	4279	6468	6684	6548	1645	2969	500	863	256	197	250	227	host	yeiG
gene-b1698	63	108	75	57	19	38	28	37	22	17	16	27	host	ydiR
gene-b0654	2017	2746	2203	1923	557	940	523	950	546	297	409	467	host	gltJ
gene-b3569	276	369	331	299	150	197	85	154	119	57	60	91	host	xylR
gene-b0849	360	429	223	196	130	129	101	186	102	68	105	103	host	grxA
gene-b0343	44	81	71	40	26	34	28	26	45	17	16	36	host	lacY
gene-b0556	514	605	818	444	451	498	414	623	442	252	137	151	host	rzpD
gene-b4262	3934	4012	4164	3568	2039	2816	1371	2696	1087	764	620	573	host	lptG
gene-b3988	234932	261901	265168	212993	159370	223487	224558	417395	179663	117602	57464	57943	host	rpoC
gene-b0709	310	362	310	219	161	192	132	247	79	65	56	81	host	dtpD
gene-b4729	8	7	9	3	0	5	0	4	3	4	1	11	host	ykgV
gene-b4601	11	22	11	5	2	5	1	7	5	1	2	10	host	ydgU
gene-b0474	15289	20245	17030	12233	8154	10616	6253	11333	9904	6352	5082	5077	host	adk
gene-b1069	2770	2560	2939	2681	1405	2015	908	1645	518	326	251	243	host	murJ
gene-b1524	1069	1076	1125	898	621	773	416	755	373	234	126	154	host	glsB
gene-b3633	1182	1558	1423	1187	757	1063	568	1016	551	362	259	333	host	waaA
gene-b3678	87	152	140	78	36	63	43	45	49	29	21	54	host	yidJ
gene-b4204	48	73	16028	74	57	82	27	68	22	9	10	15	host	yjfZ
gene-b0252	49	95	90	65	36	38	38	70	47	24	19	43	host	yafZ
gene-b0174	7910	7991	9185	7860	5403	6727	3970	7293	3424	2166	1269	1302	host	ispU
gene-b1539	9360	10453	6768	5524	2878	3551	1909	3243	2395	1650	1798	1940	host	ydfG
gene-b0102	1482	1617	1777	1439	751	1059	633	1059	548	357	233	272	host	zapD
gene-b3301	95295	88553	105146	79974	68613	86236	67771	159765	73934	49854	30260	31610	host	rplO
gene-b2809	646	1114	837	659	395	591	302	506	293	199	218	222	host	ygdI
gene-b0646	29	58	56	26	20	26	13	18	23	8	6	25	host	djlB
gene-b3054	3142	3464	2338	2064	832	1301	683	1208	959	614	585	626	host	ygiF
gene-b0161	6124	7824	6095	5598	2496	4134	1747	3430	1631	1028	1172	1190	host	degP
gene-b3732	29204	27988	27872	23339	16997	23350	11635	24891	11762	8504	5017	5114	host	atpD
gene-b3824	600	738	416	372	184	240	165	310	193	145	120	145	host	rhtB
gene-b1517	71	109	98	43	26	33	24	26	26	12	19	34	host	lsrF
gene-b2055	8	25	23	13	8	7	6	9	9	5	12	15	host	wcaE
gene-b3902	48	78	75	32	24	35	25	19	24	16	10	38	host	rhaD
gene-T7p50	70	44	242	61	40	391	25253	67053	757099	536770	673928	716739	phage	gene-T7p50
gene-b1962	2851	3380	2176	2012	957	1185	638	1123	842	514	575	527	host	yedJ
gene-b1797	79	93	84	53	23	24	15	37	30	13	20	24	host	yeaR
gene-b4356	226	274	239	195	116	142	88	179	122	67	52	72	host	lgoT
gene-b4220	3370	4009	2766	2407	1039	1385	789	1479	989	602	704	711	host	tamA
gene-b0305	65	107	70	51	37	30	31	28	34	20	29	34	host	rclR
gene-b0684	2969	3783	3056	2340	1569	2085	990	1974	1087	730	653	705	host	fldA
gene-b1497	12	39	32	9	10	11	11	15	12	7	10	16	host	ydeM
gene-b3715	519	697	374	263	157	204	205	334	230	127	126	156	host	yieH
gene-b2721	61	105	77	56	30	47	25	34	31	16	18	38	host	hycE
gene-b4172	16524	21469	16492	14388	7586	10308	5850	10676	6175	3700	3790	4007	host	hfq
gene-b3844	8867	9213	6830	5795	3298	4460	2703	4676	3190	2021	1773	1705	host	fre
gene-b4683	5	9	2	3	2	4	1	3	3	1	2	4	host	yqeL
gene-b1837	167	206	211	185	81	126	47	72	39	28	32	52	host	yebW
gene-b4446	2108	2701	1676	1344	1018	914	1099	1160	681	529	480	600	host	sibC
gene-b1776	31	55	57	35	21	31	23	21	18	12	7	18	host	ydjL
gene-b4088	76	121	147	79	53	58	44	62	44	25	27	31	host	alsB
gene-b4071	73	70	95	44	15	25	21	29	34	13	21	30	host	nrfB
gene-b3792	4314	4145	4783	4097	2220	3114	1819	3233	1419	827	608	706	host	wzxE
gene-b0058	2389	2399	2672	2171	2786	3622	1659	3813	576	466	276	269	host	rluA
gene-b0617	9	14	12	8	5	9	3	4	4	5	1	5	host	citD
gene-b2874	54	83	56	26	18	21	20	28	27	18	15	26	host	yqeA
gene-b1009	72	143	100	76	8	25	18	13	11	11	14	32	host	rutD
gene-b3969	23500	39402	36340	32252	28022	27621	40607	35491	17724	10419	8328	9550	host	gltT
gene-b0246	104	65	170	106	88	115	63	118	58	22	31	30	host	yafW
gene-b3791	6118	6388	6047	5190	2959	4406	2596	4285	1833	1202	903	942	host	wecE
gene-b4554	753	880	369	395	139	193	115	216	247	151	262	315	host	yibT
gene-b1513	28	71	56	24	12	30	19	22	30	16	16	44	host	lsrA
gene-b3220	157	178	199	136	80	88	69	91	62	33	39	62	host	yhcG
gene-b1819	1671	2219	1990	2116	805	1511	696	1648	889	774	435	610	host	manZ
gene-b0245	105	89	177	131	69	119	55	155	57	30	34	38	host	ykfI
gene-b2269	17	34	37	13	12	20	6	18	28	6	5	15	host	elaD
gene-b3437	97	147	115	109	44	67	35	53	61	32	38	41	host	gntK
gene-b0962	2997	3187	2304	1849	941	1232	746	1387	853	580	529	541	host	helD
gene-b4030	146	180	77	66	30	35	17	25	42	23	41	46	host	psiE
gene-b2158	324	324	266	215	127	179	111	208	92	50	82	98	host	yeiH
gene-b2976	3168	3723	3174	2586	1566	2256	868	1513	740	496	712	778	host	glcB
gene-b4777	90	72	68	73	33	48	41	52	16	25	10	20	host	mdtU
gene-b0688	11898	15457	12388	10420	5312	7717	3767	6809	4090	2712	2341	2492	host	pgm
gene-b3366	116	112	135	94	36	38	74	130	58	28	14	34	host	nirD
gene-b3479	140	161	138	107	109	161	94	130	65	38	25	45	host	nikD
gene-b3983	109928	128568	156909	107753	108716	142020	67908	146165	40767	26600	17450	15607	host	rplK
gene-b1400	966	1025	837	659	358	453	275	454	274	142	204	239	host	paaY
gene-b3053	5448	6026	4927	4221	1595	2549	1114	1841	1437	1031	976	1180	host	glnE
gene-b3349	43333	48811	41470	35824	22846	29300	17810	31641	18483	11698	8222	7888	host	slyD
gene-b3428	6375	7532	7057	6131	3104	5212	1433	2922	1159	839	1104	1264	host	glgP
gene-b3222	695	823	674	583	256	408	130	280	153	112	159	173	host	nanK
gene-b2214	609	736	1170	914	629	1009	359	601	256	153	110	140	host	ftp
gene-b0789	1424	1690	1088	1005	314	525	140	242	145	78	255	274	host	clsB
gene-b0282	35	62	42	37	16	23	22	30	24	10	16	30	host	yagP
gene-b0408	26583	26703	28912	23044	16889	23712	13734	25894	8506	5685	3764	3782	host	secD
gene-b2689	1578	1720	1633	1252	839	1049	604	1081	546	346	295	368	host	yqaA
gene-b3899	70	116	85	40	35	32	36	33	44	17	18	56	host	frvB
gene-b2811	1082	1217	1225	1052	630	836	432	743	387	255	208	203	host	csdE
gene-b0687	3312	4513	3631	2871	1605	2320	1218	2208	1293	803	731	830	host	seqA
gene-b2493	1406	1333	1166	1040	542	710	464	765	574	394	256	275	host	yfgO
gene-b1765	4650	5373	3875	3276	1627	2193	1188	2187	1395	923	827	916	host	ydjA
gene-b3013	85	169	148	110	54	78	56	75	52	32	34	51	host	yqhG
gene-b2389	496	555	503	466	199	293	210	399	218	185	137	161	host	yfeO
gene-b0341	149	171	152	99	65	113	72	100	70	46	27	70	host	cynX
gene-b2936	2286	2323	2020	1526	1059	1359	917	1454	1139	681	715	762	host	loiP
gene-b1846	475	592	436	376	203	304	155	254	202	112	110	126	host	yebE
gene-b3842	540	689	749	601	389	559	299	510	269	146	114	124	host	rfaH
gene-b2449	309	394	216	163	90	134	76	133	94	79	71	112	host	yffR
gene-b2270	124	168	148	92	71	57	54	88	55	28	32	60	host	yfbK
gene-b3671	1409	1526	1911	1696	939	1539	499	1164	286	216	193	244	host	ilvB
gene-b3001	305	363	265	220	129	184	88	175	110	68	59	86	host	gpr
gene-b2945	131	138	170	116	90	94	55	107	50	38	22	29	host	endA
gene-b1323	3699	4339	3198	2892	1226	1762	965	1759	1258	838	813	764	host	tyrR
gene-b4227	254	319	254	172	94	150	72	126	97	59	73	89	host	ytfQ
gene-b2037	3294	4165	4293	1812	2519	2386	1754	3481	1148	706	586	703	host	rfbX
gene-b3453	1400	1959	1319	1192	410	742	166	278	232	172	321	425	host	ugpB
gene-b2199	315	321	317	287	155	202	119	190	142	69	54	67	host	ccmC
gene-b4425	953	1213	1637	1491	1069	1286	802	1246	529	451	314	402	host	rttR
gene-b0169	69117	89090	99791	62360	57112	77690	57636	102536	62653	40446	17731	17996	host	rpsB
gene-b0971	13904	20610	18408	17713	12131	18343	20034	13277	3820	3890	1915	1413	host	serT
gene-b1581	37	91	46	34	11	20	21	36	23	20	14	39	host	rspA
gene-b2393	903	1153	949	881	401	716	324	790	294	227	136	158	host	nupC
gene-b2036	7373	10605	9684	3583	5276	4071	4686	7135	3225	2131	1609	1853	host	glf
gene-b0898	545	530	693	623	384	476	207	350	109	78	64	84	host	ycaD
gene-b1062	3649	4273	2276	1934	625	900	690	1282	2448	1764	1233	1206	host	pyrC
gene-b2692	19571	18805	25107	16594	17201	16137	11956	13573	5633	2962	2115	2090	host	argZ
gene-b0315	341	513	726	354	404	568	236	409	180	103	89	91	host	pdeL
gene-b4690	112	158	159	147	55	86	34	58	47	31	31	37	host	eyeA
gene-T7p59	8	9	52	8	14	86	3015	6216	116990	76286	162467	184735	phage	gene-T7p59
gene-b0375	25	55	41	36	16	29	21	26	15	19	14	14	host	iprA
gene-b1701	157	198	165	149	49	83	54	70	46	49	40	62	host	fadK
gene-b2527	4361	4731	4443	3858	1901	2848	705	1318	612	390	379	389	host	hscB
gene-b3724	2460	2664	2283	1636	986	1333	633	1015	508	323	349	347	host	phoU
gene-b3964	3023	3306	2277	2088	1148	1568	1203	2099	1217	787	583	608	host	yijD
gene-b0385	118	170	179	119	44	72	34	75	49	31	32	50	host	dgcC
gene-b1756	160	184	109	98	52	80	36	73	47	33	29	38	host	ynjD
gene-b3486	2274	2628	1843	1391	367	552	326	433	872	539	667	846	host	rbbA
gene-b1447	1173	1315	928	826	373	496	239	425	263	161	211	227	host	ydcZ
gene-b3980	208161	232621	227731	185310	122456	178440	113639	200894	107443	68881	36663	36667	host	tufB
gene-b2705	88	110	79	57	28	44	26	47	35	25	26	35	host	srlD
gene-b1766	4583	5378	4547	3929	2265	3076	1622	2682	1644	973	762	842	host	sppA
gene-b2241	24	84	53	18	7	19	22	21	36	10	11	36	host	glpA
gene-b2472	4610	5088	4295	3536	1717	2659	1382	2300	1290	809	709	804	host	dapE
gene-b4784	1479	1394	1671	1410	729	1261	663	1162	864	498	292	395	host	yqgG
gene-b1277	2289	2920	2387	1885	1144	1555	812	1547	865	560	486	495	host	ribA
gene-b2929	776	987	721	624	336	447	264	544	280	233	141	197	host	fumE
gene-b3323	129	231	195	85	86	112	67	111	84	46	36	79	host	gspA
gene-b1692	192	244	168	124	73	113	50	75	41	31	51	52	host	ydiB
gene-b3124	557	637	482	428	196	300	149	263	192	123	130	143	host	garK
gene-b0152	2742	2933	2838	2436	890	1015	81	165	115	65	52	73	host	fhuD
gene-b2414	49310	58372	30218	22792	6958	9414	7121	13377	40763	25387	14434	15108	host	cysK
gene-b3582	46	91	64	30	9	27	29	25	33	16	12	44	host	sgbU
gene-b3091	343	477	360	298	164	198	129	212	148	82	72	98	host	uxaA
gene-b4439	61	82	57	34	29	25	23	35	19	9	25	25	host	micF
gene-b2521	929	1135	684	604	294	376	216	484	320	239	209	212	host	sseA
gene-b4333	66	118	102	48	32	55	25	49	33	20	22	33	host	yjiK
gene-b2735	532	611	523	391	277	349	235	457	306	194	153	169	host	ygbI
gene-b3866	766	897	1164	686	584	767	264	593	227	149	129	161	host	yihI
gene-b4548	10	29	20	18	6	14	7	16	16	6	4	9	host	ypjJ
gene-b0879	2463	2615	2260	2088	795	1186	499	838	500	331	381	452	host	macB
gene-b2515	8411	9912	8741	6817	4831	6800	3818	7163	2500	1862	1661	1599	host	ispG
gene-b1857	2137	2818	2095	1595	1118	1338	773	1461	655	419	391	370	host	znuA
gene-b0763	1129	1210	1077	841	469	686	398	751	531	290	234	282	host	modA
gene-b4378	2249	2622	1919	1862	737	1137	440	835	662	403	461	505	host	yjjV
gene-b1301	2682	2590	2247	1738	896	1413	254	464	232	131	274	313	host	puuB
gene-b1443	162	185	190	147	76	112	43	73	33	24	22	34	host	ydcV
gene-b1871	2223	2435	2169	1860	1186	1687	759	1575	493	356	244	256	host	cmoB
gene-b3810	2501	2964	1930	1858	702	934	521	891	685	448	405	474	host	yigA
gene-b1251	649	835	366	370	126	161	58	101	105	85	73	104	host	yciI
gene-b2003	55	48	48	36	18	31	16	24	19	18	14	15	host	yeeT
gene-b2346	7583	8818	7117	5935	3658	4824	3050	5363	3745	2285	1810	1863	host	mlaA
gene-b4679	140	162	125	110	34	66	23	52	15	10	24	41	host	yohP
gene-b1180	2043	2629	1778	1408	768	949	571	1070	632	425	426	405	host	ycgM
gene-b2887	151	197	141	71	36	48	53	72	87	42	36	71	host	ygfT
gene-b4392	1989	2251	1286	1237	552	700	322	704	372	272	350	358	host	slt
gene-b0397	1626	2213	1847	1190	963	1377	805	1572	903	619	427	431	host	sbcC
gene-b3935	1213	1388	1360	1187	740	993	526	832	462	307	229	246	host	priA
gene-b4110	166	221	168	113	74	88	46	69	41	25	30	71	host	rdcB
gene-b0981	638	797	622	525	275	395	286	477	266	172	150	208	host	etk
gene-b3520	368	445	292	254	135	163	96	168	102	67	69	97	host	yhjB
gene-b2099	486	531	439	369	177	351	132	259	143	94	73	77	host	yegU
gene-b1189	16352	17649	9724	9433	3124	4603	1879	3780	2723	2029	2652	2912	host	dadA
gene-b4145	986	1225	1164	931	429	537	261	472	286	146	185	190	host	yjeJ
gene-b2042	22692	26535	22693	18316	11580	14784	8903	15479	10646	6561	4632	4461	host	galF
gene-b3782	1470	1894	1446	1303	775	899	499	1030	400	315	254	328	host	rhoL
gene-b1915	1073	1474	1538	988	1065	1246	831	1606	753	474	285	255	host	yecF
gene-b2497	10703	11403	6383	4690	1920	2315	6146	8003	16015	9023	4270	4102	host	uraA
gene-b4415	22	17	9	7	6	18	1	5	7	2	5	8	host	hokE
gene-b2447	34	85	63	37	16	30	17	36	34	16	14	26	host	yffP
gene-b3989	268	341	606	415	223	371	232	399	177	105	63	100	host	yjaZ
gene-b4789	495	554	437	390	173	227	83	180	103	48	85	118	host	yhgP
gene-b0285	91	134	126	82	35	42	30	36	55	19	20	44	host	paoB
gene-b3817	97	115	174	113	79	77	35	97	31	22	23	32	host	yigF
