"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-b4047",0.528654670316283,0.700120258971973,0,1.4392292811479,0.253513797337968,2.16240228710046,0.935593314320074,0.950430518371898,3.52361089567475,0,0,0,0,10.4600674270221
"gene-b1988",92.5145673053495,59.9769688519324,101.777950410628,89.7719264116003,74.5330564173626,71.7196758554988,77.6542450885661,65.579705767661,84.5666614961939,73.0672665568252,69.1455028207718,76.0549455109158,83.6351119882808,41.8402697080883
"gene-b0537",584.956392704967,612.605226600476,520.633361715903,836.012308686787,798.568461614599,698.45593873345,1008.56959283704,920.016741783998,1099.36659945052,1129.22139224184,866.788267503246,617.946432276191,550.06169807677,554.38357363217
"gene-b0699",256.661842438555,350.293502905644,263.951607658331,311.773043028664,369.623116518757,317.873136203768,383.59325887123,306.038626915751,436.927751063668,434.418112074215,538.34712910458,432.562502593334,485.726996547323,502.083236497059
"gene-b2370",672.977395312628,681.21701197973,976.397260532724,1055.13496674155,1331.70797741635,1231.48810250371,622.169554022849,761.294845215891,620.155517638755,801.08294061392,703.802439425712,703.508245975971,762.366213123944,690.364450183457
"gene-b3555",88.5496572779774,101.750810970593,83.8829261626051,117.11728275341,117.883915762155,98.0289036818878,82.3322116601665,59.8771226574296,70.4722179134949,86.3522241126116,79.0234317951677,104.575550077509,86.8518470647532,62.7604045621324
"gene-b3315",53860.1307938284,26828.3749503863,39630.2088557689,25292.8354832331,14897.991814363,23981.4017643253,27063.9078033368,48400.6741480889,32033.1466525791,28897.4396753466,37044.7031362285,22193.7837869041,17431.4873794036,30260.9750663748
"gene-b1177",71.1040531575401,85.4146715945807,89.4751212401121,108.122099746236,104.701198300581,117.130123884609,68.2983119453654,71.2822888778924,38.7597198524222,67.7532835345107,79.0234317951677,66.5480773220513,57.9012313765021,52.3003371351104
"gene-b1929",0,0,0,0.179903660143488,0,0,0,0,0,0,0,0,0,0
"gene-b3241",310.320291475658,267.679312346951,314.281363355894,307.815162505507,313.850081104404,314.269132391934,333.071219897946,307.939487952495,387.597198524222,340.094913428132,288.929422501082,361.26099117685,424.609030094349,334.722157664706
"gene-b3632",0.264327335158141,0.233373419657324,0,0.359807320286975,0.253513797337968,0,0.935593314320074,0,0,0,0,0,0,0
"gene-b3921",190.58000864902,210.036077691592,199.641364267,197.354315177406,178.980740920605,190.291401264841,165.600016634653,144.465438792529,123.326381348616,168.718960958487,135.821523397945,166.370193305128,147.969813517728,94.1406068431986
"gene-b0912",2030.56258868484,2447.85379878567,2045.62495935206,2026.43482785624,2263.11766883604,2253.22318315868,2528.90872860716,1877.1002737845,2033.12348680433,2198.66047548265,1965.7078659048,1982.18201737824,2013.67615787168,1997.87287856122
"gene-b0329",21.4105141478095,28.4715571981936,35.2308289882942,36.3405393489845,40.0551799793989,29.5528312570397,30.8745793725624,43.7198038451073,28.188887165398,51.811334467567,49.3896448719798,28.5206045665934,28.9506156882511,10.4600674270221
"gene-b4179",6944.14342193954,7927.22831891999,7222.3199426003,6605.70259314858,6515.55810538311,6174.73973081538,8768.38054180773,8367.59028374619,9961.24800207251,8732.2026014184,8956.81209753354,8670.2637882444,8086.87198225146,7374.34753605056
"gene-b0881",972.724593381961,933.960425468612,1007.15433345901,1016.09587249042,624.911510438091,778.104422974984,620.298367394209,525.58807665966,584.919408682008,684.175314123,592.675738463758,898.399043847693,698.031511594498,502.083236497059
"gene-b0139",18.5029134610699,14.0024051794395,12.3028291705154,20.1492099360706,19.0135348003476,24.8676263016553,52.3932256019241,52.2736785104544,35.2361089567475,43.8403599340951,44.4506803847818,14.2603022832967,35.3840858411957,20.9201348540441
"gene-b2187",820.207720995713,755.429759430759,871.263993075592,925.4244277781,938.508077745157,1050.92751153083,1132.06791032729,1386.6781263046,1046.5124360154,1004.34279121745,940.872734811216,798.576927864616,846.001325112225,721.744652464523
"gene-b0454",368.736632545607,210.502824530907,239.3459493173,336.959555448752,283.935453018524,272.102287793475,148.759336976892,167.275771233454,204.369431949135,175.361439736381,219.78391968031,275.69917747707,250.905335964842,188.281213686397
"gene-b0533",5.02221936800469,6.76782917006241,2.7960975387535,3.41816954272626,3.04216556805561,5.76640609893457,9.35593314320074,8.55387466534708,3.52361089567475,23.9129236004155,7.40844673079697,4.75343409443224,3.21673507647234,10.4600674270221
"gene-b3619",3439.16295774258,3883.80044993719,3297.71743720588,3489.77119946337,3482.772547829,3125.03170524136,2459.67482334747,2553.80680286529,2706.1331678782,2991.7724415631,3138.71193161432,3232.33518421392,3329.32080414887,3263.54103723089
"gene-b4046",463.894473202538,509.454175111939,502.73833746788,497.073812976456,510.323274041329,439.328064662578,320.908506811785,286.079586029941,486.258303603115,401.205718184749,437.098357117021,356.507557082418,440.692705476711,418.402697080883
"gene-b1662",1707.02593045128,2154.0366634371,1994.176764639,2033.63097426198,2120.6429147321,1912.28442255918,1535.30862879924,1542.54873131759,1842.84849843789,1725.71598649665,1960.7689014176,1815.81182407311,1592.28386285381,1600.39031633438
"gene-b2920",75.0689631849122,99.1837033543628,86.1198041936079,97.1479764774833,93.8001050150481,93.3436987265034,115.077977661369,131.159411535322,176.180544783737,107.60815620187,133.352041154345,80.8083796053481,90.0685821412255,115.060741697243
"gene-b3144",251.639623070551,256.477388203399,233.753754239793,339.658110350905,314.103594901742,307.061124768266,271.322061152821,249.012795813437,232.558319114533,260.385168093414,227.192366411107,204.397666060586,221.954720276591,177.821146259375
"gene-b2852",0,0.233373419657324,0,0,0,0,0,0,0,2.65699151115728,0,0,0,0
"gene-b2489",41.2350642846701,36.8730003058572,34.1123899727928,38.6792869308498,32.4497660592599,34.238036212424,26.1966128009621,36.1163596981321,38.7597198524222,37.1978811562019,49.3896448719798,71.3015114164836,41.8175559941404,10.4600674270221
"gene-b0833",57.0947043941586,62.0773296288483,64.3102433913306,109.021618046953,156.418012957526,151.368160097033,149.694930291212,93.142190800446,70.4722179134949,124.878601024392,81.4929140387667,61.7946432276191,77.2016418353361,73.2204719891545
"gene-b3472",4431.7121012614,5297.10987938195,4638.16659728431,3885.73915543919,4104.89540649638,3595.35420268571,3216.56981463241,3074.64272693309,3308.67063103859,3717.13112410904,4114.15741783592,4249.57008042242,4551.68013320836,3702.86386916581
"gene-b3155",1158.81103733329,1280.28658024008,1079.8528694666,1373.74434885567,1355.79178816345,1017.41027608077,467.796657160037,354.510583352718,651.868015699828,657.605399011427,698.863474938514,960.193687075312,1096.90666107707,868.185596442832
"gene-b3726",142.20810631508,157.293684849037,148.193169553936,106.682870465088,117.883915762155,132.987740656679,240.447481780259,199.590408858099,193.798599262111,204.588346359111,204.967026218716,228.164836532747,196.220839664813,209.201348540441
"gene-b0896",1733.45866396709,3813.55505062034,2248.06242115782,3770.96062026764,5393.7595521626,3249.36983674963,5059.68864384296,3822.63154489177,3805.49976732873,4388.02148067625,3731.38767007808,4130.73422806161,5404.11492847353,3587.80312746857
"gene-b3902",26.6970608509723,23.8040888050471,27.960975387535,43.7165894148675,50.7027594675936,49.7352526033107,33.6813593155226,47.5215259185949,42.283330748097,49.1543429564097,22.2253401923909,23.7671704721612,57.9012313765021,10.4600674270221
"gene-b0767",2079.99180035942,2483.7933054129,2213.39081167727,2082.38486616087,2098.84072816104,1921.29443208876,1856.21713561103,1823.87616475567,2135.3082027789,1913.03388803324,2647.28496513812,2200.83998572213,2242.06434830122,2092.01348540441
"gene-b4763",677.206632675159,502.919719361534,803.039213130006,619.048494553741,292.554922128015,614.843050298899,704.501765683015,1045.47357020909,468.640249124741,632.363979655433,733.4362263489,926.919648414286,791.316828812196,564.843641059192
"gene-b4622",3.43625535705584,2.80048103588789,1.6776585232521,3.59807320286975,4.05622075740749,3.60400381183411,3.74237325728029,1.9008610367438,0,0,0,0,0,10.4600674270221
"gene-b1630",343.889863040742,251.576546390596,324.906534003157,246.108207076291,256.555962906023,426.353650939975,403.240718471952,485.66999488804,482.73469270744,357.365358250654,355.605443078255,266.192309288205,218.737985200119,460.242966788971
"gene-b1175",2199.73208318605,2461.62283054546,2452.17754148682,1988.65505922611,2086.16503829414,2057.16537579491,1351.93233919251,1586.2685351627,1515.15268514014,1454.70285235861,1565.65174244176,1763.52404903436,1611.58427331264,1725.91112545864
"gene-b3985",78476.6711897709,70827.8993723193,72356.2936688477,54427.5136288303,40535.0815977597,48295.453080483,87569.6630337302,100666.749214396,92875.335988195,83340.5242347149,91235.0214897647,60278.2977514952,49563.4540582858,56599.4248476164
"gene-b2976",468.916692570543,551.694764069915,468.066727987337,454.796452842737,465.197818115171,432.12005703891,485.572930132118,512.282049402453,528.541634351212,459.65953143021,471.671108527407,551.39835495414,463.209851012017,481.163101643015
"gene-b4164",3390.79105540864,4773.88667251023,2594.77851596325,6180.77014788966,7118.66742925014,6054.00560311894,8084.46182903976,5547.66293573677,6102.89407130866,5537.17030925177,3521.48167937216,5200.25689930887,4677.13280119078,4340.92798221416
"gene-b0842",129.520394227489,173.629824225049,164.410535278706,138.345914650342,135.883395373151,172.992182968037,410.725464986512,400.131248234569,288.936093445329,267.027646871307,234.600813141904,232.91827062718,231.604925506008,230.121483394486
"gene-b4199",14.5380034336978,15.6360191170407,9.50673163176191,19.4295952954967,17.2389382189818,19.8220209650876,24.3254261723219,15.2068882939504,24.6652762697232,22.5844278448369,14.8168934615939,9.50686818886448,12.8669403058894,41.8402697080883
"gene-b3335",114.718063458633,80.9805766210915,110.166243026888,138.705721970629,114.334722599424,103.434909399639,76.718651774246,62.7284142125453,84.5666614961939,100.965677423977,121.004629936351,61.7946432276191,73.9849067588638,41.8402697080883
"gene-b2075",202.474738731136,161.727779822526,186.220096080983,150.759267200243,166.305051053707,179.118989448155,246.061041666179,266.120545144131,204.369431949135,204.588346359111,217.314437436711,242.425138816044,170.486959053034,167.361078832353
"gene-b2078",130.313376232964,106.651652783397,110.725462534639,101.465664320927,92.7860498256962,103.434909399639,67.3627186310453,76.0344414697519,66.9486070178202,83.6952326014544,86.4318785259647,133.096154644103,99.7187873706425,83.6805394161766
"gene-b3940",1822.80130325054,1463.01796783177,1842.62827803856,1113.78355994833,1168.95211952537,1374.20665345235,2437.22058380379,2702.07396373131,2329.10680204101,1821.36768089832,2521.34137071457,2357.70331083839,2081.2275944776,2395.35544078805
"gene-b3167",1425.51731850786,1322.99391603737,1211.26945378802,1074.92436935734,1010.75950998648,988.578245586096,2084.50190430512,2308.59572912534,2973.92759594949,2690.20390504675,2931.275423152,1696.97597171231,1273.82709028305,1558.55004662629
"gene-b1232",2055.40935818971,2387.64345651409,2194.37734841375,1817.38677476951,2098.84072816104,2230.15755876295,2874.14266159127,2995.75699390822,2286.82347129291,2468.34511386511,2444.787421163,1834.82556045084,2036.19330340699,2071.09335055037
"gene-b0770",12.9520394227489,14.0024051794395,11.184390155014,13.1329671904746,18.2529934083337,16.5784175344369,61.7491587451249,64.6292752492891,56.3777743307959,62.4393005121961,44.4506803847818,9.50686818886448,25.7338806117787,41.8402697080883
"gene-b2679",671.655758636838,568.497650285242,665.471214223334,449.939054018862,367.595006140053,477.530505068019,679.240746196373,895.305548306328,817.477727796541,714.730716501309,975.445486221601,603.686129992894,488.943731623796,857.72552901581
"gene-b1893",1108.32451631809,825.441785327956,948.995504652939,1198.15837655563,1183.90943356831,1050.56711114964,1171.36282952873,1265.97345047137,1331.92491856505,1107.96546015259,1382.91005641543,1069.52267124725,884.602146029893,784.505057026655
"gene-b3171",911.136324290114,687.28472089082,592.772678215743,1207.1535595628,1017.6043825146,1185.35685371224,1893.64086818383,1475.06816451319,1268.49992244291,1279.34141262223,982.853932952398,684.494509598242,710.898451900387,460.242966788971
"gene-b3922",353.934301776751,554.495245105803,464.152191433082,541.689920692041,635.052062331609,404.008827306604,298.454267268103,223.351171817396,331.219424193426,417.147667251693,377.830783270646,389.781595743444,443.909440553183,407.942629653861
"gene-b3070",116.832682139899,60.9104625305617,101.777950410628,78.4379958225606,86.1946910949091,69.5572735683983,157.179676805772,173.928784862057,95.1374941832181,99.637181668398,96.3098075003606,47.5343409443224,96.5020522941702,83.6805394161766
"gene-b3956",14525.8443762805,14196.5718645944,16118.3838718985,11240.9203967455,12842.5019455468,13661.3368491384,9916.35353847846,13229.0423852185,11243.8423680981,11429.048985243,16155.3528376246,14150.9732991248,14369.1555866019,16024.8232981978
"gene-b1496",8.72280206021867,5.60096207177578,5.59219507750701,5.7569171245916,5.32378974409733,6.12680648011798,16.8406796577613,12.3555967388347,17.6180544783737,17.2704448225223,22.2253401923909,0,6.43347015294468,10.4600674270221
"gene-b3174",2497.62898990928,3365.47808487827,1850.45735114707,3222.25445683001,3846.31133321165,3520.39092339956,2654.27823272605,1783.00765246568,1680.76239723685,1778.8558167198,1249.55801526109,2139.04534249451,1958.99166157165,1987.41281113419
"gene-b1022",12.1590574172745,18.2031267332713,15.0989267092689,17.8104623542053,18.2529934083337,23.4260247769217,32.7457660012026,19.9590408858099,14.094443582699,22.5844278448369,32.1032691667869,28.5206045665934,19.300410458834,31.3802022810662
"gene-b3685",603.723633501195,467.680332993278,432.276679491292,637.758475208663,511.337329230681,513.930943567544,297.518673953783,237.607629592975,398.168031211246,342.751904939289,313.624244937072,261.438875193773,373.141268870791,261.501685675552
"gene-b2993",435.875775675775,1147.03035761575,693.432189610869,1003.68251994052,1550.74389831635,1062.4603237287,2084.50190430512,2084.29412678957,1744.187393359,1859.8940578101,1592.81604712135,1302.44094187443,1396.063023189,1370.26883293989
"gene-b0330",22.467823488442,18.9032469922433,22.9279998177787,25.7262234005187,26.3654349231487,22.3448236333715,23.3898328580018,23.7607629592975,28.188887165398,27.8984108671515,19.7558579487919,28.5206045665934,38.6008209176681,20.9201348540441
"gene-b3624",0,0,0,0,0.253513797337968,0.360400381183411,0,0,0,0,0,4.75343409443224,3.21673507647234,0
"gene-b2437",150.666581040141,114.586349051746,154.344584139193,128.45121334245,118.644457154169,139.835347899163,80.4610250315263,112.150801167884,119.802770452941,112.922139224184,128.413076667148,114.082418266374,106.152257523587,94.1406068431986
"gene-b2673",12.4233847524327,1.86698735725859,6.15141458525771,4.85739882387416,2.78865177071765,5.40600571775116,5.61355988592044,3.80172207348759,10.5708326870242,7.97097453347184,7.40844673079697,14.2603022832967,6.43347015294468,0
"gene-b0984",103.88064271715,95.683102059503,102.337169918378,138.525818310485,151.347737010767,124.338131508277,92.6237381176873,76.9848719881238,123.326381348616,110.265147713027,138.291005641544,47.5343409443224,83.6351119882808,94.1406068431986
