Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b4458	133	836	35	10	45	6	24	4	13	3	30	1	host	oxyS
gene-b0808	293	69	300	74	180	37	151	16	134	10	315	4	host	ybiO
gene-b4594	26	0	19	2	5	0	2	0	6	0	18	0	host	ymgJ
gene-b0438	7113	3332	12836	4093	2300	2584	520	598	1082	304	482	335	host	clpX
gene-b2330	5341	780	3238	778	420	199	150	85	317	51	183	62	host	prmB
gene-T4p200	12	2	3679	13	46379	164	141139	15706	383509	37144	294889	47279	phage	alt
gene-b3916	5707	2930	6905	1801	861	659	273	181	431	112	341	98	host	pfkA
gene-b1901	44	15	56	15	45	8	39	1	51	1	132	2	host	araF
gene-b2380	674	110	366	85	103	18	97	12	99	1	255	4	host	pyrS
gene-b3189	1975	1465	2804	2324	657	1097	277	322	311	170	295	185	host	murA
gene-b3871	46825	10912	68043	15903	9319	9100	2017	2409	3758	1171	1600	1172	host	bipA
gene-b0426	5761	1122	4501	842	954	411	246	114	287	59	206	71	host	yajQ
gene-b0473	1134	679	1929	1081	356	442	176	96	251	57	277	55	host	htpG
gene-b3965	23335	475	1675	644	16789	232	3242	78	229	64	436	60	host	trmA
gene-b1909	12763	1725	5102	1699	1438	691	957	181	1492	96	1076	120	host	leuZ
gene-b3990	229	112	308	198	107	123	112	42	120	45	262	37	host	thiH
gene-b2033	1056	174	1304	160	200	99	74	18	87	31	82	18	host	wbbJ
gene-b3078	77	10	95	9	66	5	97	3	99	1	254	1	host	ygjI
gene-b1225	124	34	106	42	89	36	82	3	79	4	134	3	host	narH
gene-b1764	1475	984	2019	1426	341	557	164	133	169	63	168	72	host	selD
gene-T4p206	21	0	12904	293	84331	5972	16328	3970	18553	2710	15157	4786	phage	30.3'
gene-b3963	1737	394	1109	510	212	125	126	50	150	35	234	33	host	fabR
gene-b0767	627	712	1065	847	223	351	112	82	143	34	227	56	host	pgl
gene-b1275	3418	507	2466	403	332	147	103	33	136	14	161	29	host	cysB
gene-b2894	823	308	1002	454	219	191	113	47	167	35	226	26	host	xerD
gene-b4838	1777	166	1379	240	1337	209	458	99	266	23	179	29	host	fimR2
gene-b1507	158	76	139	26	44	15	48	4	73	0	130	6	host	hipA
gene-b1523	619	37	221	56	47	19	24	7	32	6	59	5	host	yneG
gene-b1671	67	10	39	10	31	4	23	2	34	0	68	0	host	ydhX
gene-b3536	2383	517	1747	725	288	145	178	56	202	25	368	22	host	bcsE
gene-b2240	119	28	113	23	58	10	47	2	84	5	216	6	host	glpT
gene-b3659	138	10	139	16	79	7	98	4	119	1	290	1	host	setC
gene-b0798	68	19	57	28	25	10	24	4	15	0	45	0	host	ybiA
gene-b1243	33865	21673	49806	20835	6480	10446	1909	2599	2779	1411	1382	1333	host	oppA
gene-b2844	203	112	280	195	96	53	69	18	108	22	216	18	host	yqeF
gene-b0149	1709	628	2582	889	494	348	322	103	410	69	439	62	host	mrcB
gene-b4437	959	107	451	69	399	40	296	27	260	12	147	10	host	sibB
gene-b1767	1328	331	1109	434	197	147	84	42	94	31	134	32	host	ansA
gene-b3234	539	391	433	334	142	83	104	49	95	21	246	19	host	degQ
gene-b0421	2169	362	2021	798	235	211	111	68	165	27	181	59	host	ispA
gene-b3611	2949	845	3561	992	376	340	135	97	165	50	127	57	host	yibN
gene-b0155	524	241	381	415	125	111	86	32	85	11	266	20	host	clcA
gene-b1110	211	12	127	41	57	23	34	4	66	5	116	8	host	ycfJ
gene-b4755	195	5	20	2	15	3	18	0	22	0	38	0	host	yqhI
gene-b0698	62	5	90	6	83	4	63	0	79	0	274	0	host	kdpA
gene-b0849	145	408	92	14	42	7	28	4	17	2	35	2	host	grxA
gene-b1246	7635	5788	11111	8295	1457	3890	372	647	449	297	253	274	host	oppD
gene-b2941	471	96	284	34	95	13	37	13	34	5	56	15	host	yqgD
gene-b3904	102	12	132	5	102	2	105	3	112	3	315	4	host	rhaB
gene-b1373	59	3	37	6	18	4	20	3	33	0	39	0	host	tfaR
gene-b1402	250	43	222	60	64	25	53	9	82	5	140	3	host	insD2
gene-b1270	248	92	225	129	51	40	28	16	31	8	79	9	host	btuR
gene-b1355	27	4	28	1	12	0	10	0	15	1	30	0	host	ydaG
gene-b3323	151	25	165	24	128	20	104	4	140	1	342	8	host	gspA
gene-b4741	116	45	54	6	20	5	10	1	5	1	21	0	host	ymiC
gene-b0298	149	21	105	15	38	3	28	2	30	1	82	4	host	insE1
gene-b4072	42	8	74	25	3329	1	35	0	31	0	125	2	host	nrfC
gene-b4107	100	9	71	9	35	8	33	1	33	0	121	0	host	yjdN
gene-b0748	4728	1038	6316	1619	907	466	252	125	568	67	162	50	host	lysZ
gene-b2763	4454	6281	9416	4994	1791	2130	696	418	758	217	460	189	host	cysI
gene-b2815	29437	2264	11017	3869	8838	2812	5385	1713	4539	674	3186	652	host	metW
gene-b2141	72	11	47	3	32	4	14	2	26	1	84	0	host	yohJ
gene-b0936	59	9	56	5	45	2	42	2	37	0	112	2	host	ssuA
gene-b4016	2211	1764	3432	4603	982	2138	459	482	379	235	540	231	host	aceK
gene-b3786	1569	681	1841	1543	295	357	167	145	170	100	202	91	host	wecB
gene-b3259	1414	332	1573	494	303	270	145	79	152	62	219	54	host	prmA
gene-b3655	1066	422	871	291	253	44	187	40	232	21	425	30	host	yicH
gene-b4177	11285	7728	12787	9342	1805	3617	482	1040	874	694	489	859	host	purA
gene-b1941	60	15	75	31	38	7	46	3	52	2	151	1	host	fliI
gene-b1334	8355	1135	5877	1361	799	402	322	169	354	92	226	113	host	fnr
gene-b3643	4723	552	2403	572	413	184	202	65	254	41	269	47	host	rph
gene-b0769	29	5	58	4	35	3	46	1	45	1	105	1	host	ybhH
gene-b3386	2000	698	1396	714	215	191	133	55	140	32	198	46	host	rpe
gene-b2673	167	166	85	75	39	19	20	6	31	2	63	4	host	nrdH
gene-b0270	94	9	98	13	77	4	83	4	102	2	294	2	host	yagG
gene-T4p144	4	1	3648	17	6025	64	14150	233	65318	7891	46100	6480	phage	5
gene-b2739	89	8	101	11	59	6	45	0	62	0	134	1	host	ygbM
gene-b3744	4419	5109	2369	2630	671	692	485	312	519	209	543	181	host	asnA
gene-b0166	4011	2109	5025	2167	995	942	364	204	361	94	309	110	host	dapD
gene-b3126	51	12	54	17	33	3	48	2	40	1	95	1	host	garL
gene-b3660	632	82	458	108	135	29	99	12	109	4	196	10	host	yicL
gene-b0168	5861	1392	5991	1383	1536	668	355	194	346	79	274	96	host	map
gene-b4336	295	59	218	61	93	15	89	8	77	2	199	0	host	yjiN
gene-b4233	2795	1291	2567	1485	450	502	246	210	290	117	413	116	host	mpl
gene-b0256	368	91	267	89	76	46	83	22	70	19	189	23	host	insI1
gene-b0733	3349	1051	5229	1330	633	459	270	129	414	89	361	109	host	cydA
gene-b0707	405	42	231	106	46	19	38	9	32	1	87	4	host	ybgA
gene-b2496	1619	329	970	289	185	79	71	23	96	8	97	19	host	hda
gene-b1873	41	4	58	10	41	6	55	3	42	1	95	1	host	torY
gene-b0462	3741	3194	7860	4861	1351	2003	948	518	740	277	580	326	host	acrB
gene-T4p255	15	0	29640	1955	87685	4773	26942	3216	30895	2382	35144	2529	phage	asiA
gene-b1698	72	12	44	8	28	3	26	2	43	2	112	4	host	ydiR
gene-b3627	376	118	507	110	89	64	60	11	101	24	133	16	host	waaO
gene-b3628	327	127	598	123	148	51	79	20	129	17	234	16	host	waaB
gene-b0087	823	467	978	860	179	241	134	81	166	57	237	59	host	mraY
gene-b3984	65617	18606	105870	24843	28222	21558	5962	5550	7599	2656	2739	2659	host	rplA
gene-b1000	899	234	1054	227	120	73	52	18	65	6	100	4	host	cbpA
gene-b3956	7000	7733	9188	9805	1434	3718	655	694	740	410	855	410	host	ppc
gene-b4002	98	18	98	34	35	18	42	9	41	9	140	5	host	zraP
gene-b1538	672	619	586	608	210	228	110	57	148	41	283	39	host	dcp
gene-b3170	2346	905	4262	2381	694	33074	186	273	171	119	171	100	host	rimP
gene-b0001	19385	1056	1927	394	935	147	503	54	164	20	210	41	host	thrL
gene-T4p078	14	1	7270	219	72124	2124	78013	5567	44726	3645	29280	2355	phage	49
gene-b0779	1223	436	1525	745	255	251	160	74	203	40	276	49	host	uvrB
gene-b0116	35366	11023	30724	13761	8021	8560	2651	1649	2572	849	1226	895	host	lpd
gene-b3879	70	17	103	16	58	7	65	8	71	7	147	2	host	yihR
gene-b1550	1113	50	459	27	517	31	123	4	27	3	26	4	host	gnsB
gene-b4502	231	29	145	42	43	21	19	4	26	2	45	4	host	yeiW
gene-b0471	4705	942	4030	1549	812	799	219	207	235	77	153	124	host	ybaB
gene-b3574	779	112	380	118	155	32	134	13	109	11	291	6	host	plaR
gene-T4p031	42	3	2259	99	102647	3951	188661	17496	321504	41831	178880	27155	phage	56
gene-b3263	70	8	26	6	13	2	17	4	12	2	24	0	host	yhdU
gene-b4263	320	151	279	190	181	90	142	21	155	13	351	18	host	yjgR
gene-b3198	1519	353	1461	463	192	150	111	58	123	21	150	28	host	kdsC
gene-b2151	130	19	119	41	56	11	37	4	52	0	112	2	host	galS
gene-b1822	1056	141	715	251	138	101	65	32	85	12	73	24	host	rlmA
gene-b2791	597	168	704	272	103	64	62	19	64	10	122	12	host	truC
gene-b3430	1184	827	1878	1721	319	668	182	127	180	58	349	61	host	glgC
gene-b1930	24	7	24	9	16	8	9	2	21	2	35	4	host	yedF
gene-b3883	65	27	88	19	64	8	72	1	88	1	238	4	host	yihV
gene-b4221	2192	1027	2136	1331	424	428	328	119	381	55	801	79	host	tamB
gene-b4767	73	10	29	3	6	3	10	3	5	0	11	0	host	ytiB
gene-b4440	578	109	736	191	381	95	268	36	245	34	228	21	host	ryfA
gene-b3646	246	27	144	48	74	13	74	9	101	1	284	2	host	yicG
gene-b2416	15292	7094	22193	7498	3517	3837	793	814	1046	513	494	620	host	ptsI
gene-b1037	158	74	203	81	66	31	44	11	50	5	89	3	host	csgG
gene-b2822	1442	410	1724	817	304	2318	227	67	235	33	418	42	host	recC
gene-b2063	553	139	469	246	106	69	103	30	89	13	250	12	host	yegH
gene-b2701	248	139	135	143	70	44	70	20	86	18	168	16	host	mltB
gene-b1689	10	1	20	3	15	1	11	0	14	0	50	0	host	ydiL
gene-b1001	41	2	63	1	34	5	35	1	43	2	82	0	host	yccE
gene-b3472	5548	937	3806	984	714	338	270	146	398	69	277	79	host	dcrB
gene-b1529	461	83	319	82	60	28	31	9	44	3	96	8	host	marC
gene-b3791	1045	669	1100	989	211	282	182	130	170	102	299	86	host	wecE
gene-b1045	198	64	100	111	44	49	39	18	37	4	81	6	host	ymdB
gene-b1268	436	115	346	180	101	59	97	19	108	8	266	7	host	yciQ
gene-b0571	229	53	156	62	64	13	52	8	57	4	151	6	host	cusR
gene-b2761	200	31	194	42	128	15	119	6	164	5	470	1	host	cas3
gene-b3722	2315	77	688	100	342	57	261	28	254	16	668	22	host	bglF
gene-b2770	44	7	58	18	32	12	53	2	46	0	137	2	host	ygcR
gene-b2142	97	17	67	12	31	7	39	1	26	2	85	1	host	yohK
gene-T4p216	11	0	6984	132	53486	1961	24574	2118	5084	402	5324	247	phage	31.2
gene-b0900	109	33	86	18	41	4	46	6	55	4	95	2	host	ycaN
gene-T4p160	3	0	1961	0	3826	3	4532	28	45662	2006	37201	2395	phage	14
gene-T4p108	8	0	337	1	34204	1309	9691	1061	6576	433	4595	411	phage	tk.2
gene-b1498	74	7	83	11	54	2	47	3	57	1	131	2	host	ydeN
gene-b2487	194	20	153	22	94	14	81	3	99	2	220	4	host	hyfG
gene-b1800	117	32	94	15	61	4	49	2	56	0	164	2	host	dmlA
gene-b4713	161	5	53	10	38	2	25	3	23	1	30	2	host	agrB
gene-b3792	558	373	663	685	197	258	181	116	189	79	382	80	host	wzxE
gene-b3117	47	2	75	4	37	1	46	2	100	1	156	3	host	tdcB
gene-b2474	888	292	787	585	215	122	153	31	170	26	307	23	host	tmcA
gene-T4p153	7	1	6426	11	10506	20	17555	629	364416	27480	249809	44870	phage	8
gene-b0005	228	71	233	136	152	76	82	21	50	5	69	5	host	yaaX
gene-b2904	2051	2929	2561	3148	517	1073	146	196	158	99	90	112	host	gcvH
gene-b0631	655	239	618	211	126	89	73	31	85	16	120	28	host	ybeD
gene-b2276	9977	1633	6643	2479	1365	1080	527	290	680	194	458	217	host	nuoN
gene-T4p029	28	0	21872	8	58042	150	156614	5994	231630	14417	156952	11467	phage	soc
gene-b1886	106	28	82	26	58	14	60	6	75	0	158	3	host	tar
gene-b1309	53	5	67	3	41	2	49	1	53	1	146	1	host	ycjM
gene-b2248	40	5	35	6	39	4	36	2	42	1	88	0	host	yfaX
gene-b2134	1045	269	706	289	251	107	200	39	123	19	153	26	host	pbpG
gene-b4443	89529	1175	12106	1113	14515	860	11564	508	3489	280	3014	270	host	gcvB
gene-b0952	766	162	840	163	137	90	88	17	99	15	125	15	host	pqiC
gene-b1646	260	79	278	124	64	53	36	12	26	3	38	7	host	sodC
gene-b0591	1360	211	1646	453	283	151	176	45	147	19	234	15	host	entS
gene-b2373	110	19	135	7	72	8	66	3	59	2	144	4	host	oxc
gene-b1238	714	150	658	146	139	62	36	31	45	5	40	18	host	tdk
gene-b2516	6110	889	3959	1471	556	475	314	176	310	109	255	117	host	rodZ
gene-b0101	427	96	410	127	70	41	31	24	32	10	36	9	host	yacG
gene-b2114	4590	1584	6502	2092	810	811	356	239	492	115	402	114	host	metG
gene-b1135	390	36	180	77	37	26	28	2	25	6	88	5	host	rluE
gene-b1259	14	5	41	3	11	6	8	0	13	2	24	0	host	yciG
gene-b4674	0	0	1	0	2	0	1	0	3	0	1	0	host	ynbG
gene-b1460	42	7	59	2	40	3	39	1	57	3	112	0	host	ydcC
gene-b2608	5433	10427	12912	16365	4733	13106	896	3322	1044	1451	312	1327	host	rimM
gene-b3047	50	5	104	8	34	4	33	2	38	0	87	0	host	yqiH
gene-b0487	710	133	447	191	87	46	96	26	95	13	104	16	host	cueR
gene-b2747	830	319	782	513	143	162	75	43	89	22	96	29	host	ispD
gene-b1105	1920	604	2028	687	317	214	108	74	159	30	160	38	host	lpoB
gene-b4087	93	14	108	5	87	2	88	3	85	1	221	2	host	alsA
gene-b0563	13	5	12	1	11	1	8	0	10	1	23	1	host	tfaX
gene-b2023	213	604	354	993	132	712	61	141	59	60	90	70	host	hisH
gene-b2760	64	17	89	23	69	4	70	2	79	1	198	4	host	casA
gene-b3863	2065	1944	2483	1945	495	632	387	235	2411	149	694	220	host	polA
gene-b4388	2166	410	916	557	1271	166	90	41	109	21	206	33	host	serB
gene-b1748	3030	1654	4351	1728	751	659	298	142	327	86	246	67	host	astC
gene-b4052	3008	576	2361	1154	310	321	161	76	201	45	241	54	host	dnaB
gene-b0983	88	24	84	22	41	4	38	3	32	2	113	3	host	gfcE
gene-T4p173	8	3	13462	2	19892	8	26464	52	372310	28199	312724	37954	phage	gene-T4p173_gene_21
gene-b2758	124	21	114	12	58	10	57	5	62	1	143	4	host	casC
gene-b0303	11	4	24	2	9	0	8	0	11	1	28	0	host	rclB
gene-b2225	129	8	81	11	60	6	34	2	42	1	151	3	host	yfaP
gene-b2024	264	752	471	1270	165	916	78	147	85	80	124	66	host	hisA
gene-b3010	144	44	109	22	53	9	68	7	51	3	116	2	host	yqhC
gene-b1496	73	7	75	9	35	4	40	0	52	2	105	1	host	yddA
gene-b1612	2620	1118	2598	1153	544	492	190	135	227	86	255	86	host	fumA
gene-b2562	430	41	226	69	73	25	30	8	26	2	61	3	host	yfhL
gene-b2445	39	7	22	3	24	0	16	4	21	0	57	0	host	yffN
gene-b3050	97	11	97	6	52	5	45	1	51	1	100	0	host	yqiJ
gene-b0469	3083	738	2426	937	400	347	120	103	173	80	151	80	host	apt
gene-T4p066	10	0	18322	438	76141	4275	10238	885	8992	849	5978	541	phage	55.1
gene-b3405	1528	581	1731	464	290	205	149	70	226	42	216	51	host	ompR
gene-b3843	10449	1021	3173	1661	561	451	19980	202	355	141	417	137	host	ubiD
gene-b2493	609	155	479	182	116	56	91	18	107	8	232	12	host	yfgO
gene-b1741	183	27	115	40	52	17	35	5	39	5	89	1	host	cho
gene-b2019	512	1080	661	1735	185	844	91	177	114	84	136	119	host	hisG
gene-b3996	418	261	391	378	99	142	97	58	98	38	251	38	host	nudC
gene-b1215	3472	1073	4839	1145	520	377	180	125	305	74	156	80	host	kdsA
gene-b4476	166	30	190	68	110	29	97	12	102	7	274	14	host	gntU
gene-T4p119	91	6	71039	3768	187126	16069	358716	49419	384329	50704	386534	71524	phage	vs.8
gene-b2749	107	82	97	162	48	65	29	8	33	1	58	3	host	ygbE
gene-b3079	55	2	65	5	76	5	78	5	78	0	227	0	host	ygjJ
gene-b1679	84	21	118	58	40	37	28	4	24	0	34	0	host	sufE
gene-b2302	146	28	136	34	29	11	23	6	45	2	80	4	host	yfcG
gene-T4p154	2	1	4233	5	7078	6	20381	244	68992	8253	44200	5156	phage	9
gene-b4758	46	14	46	20	19	7	24	3	16	1	61	4	host	pspH
gene-b0995	206	35	114	17	42	10	43	2	39	2	101	2	host	torR
gene-b4698	367	74	297	107	197	99	50	66	86	30	54	20	host	mgrR
gene-b3576	22	2	32	2	25	1	26	0	39	1	68	2	host	yiaL
gene-b1430	859	120	767	124	159	68	33	14	55	4	101	20	host	tehB
gene-b1700	9	0	14	3	12	2	15	0	13	0	32	0	host	ydiT
gene-b4545	47	1	15	2	11	1	10	0	17	0	29	2	host	ypdJ
gene-b0464	825	133	452	181	85	32	48	14	38	13	80	9	host	acrR
gene-b4042	711	111	403	90	78	28	36	16	86	9	82	7	host	dgkA
gene-b1859	362	60	355	109	79	25	52	7	69	7	137	8	host	znuB
gene-b4779	104	69	155	102	13	26	6	12	5	7	5	2	host	yoaM
gene-b3267	33	36	32	41	29	37	27	25	23	34	48	20	host	yhdV
gene-b0489	558	147	578	161	101	59	80	14	80	10	116	10	host	qmcA
gene-b1751	45	10	50	5	26	2	31	0	41	0	94	1	host	ydjY
gene-b2056	35	8	53	4	43	3	47	1	49	3	126	1	host	wcaD
gene-b1218	453	218	284	255	96	103	40	36	27	13	28	11	host	chaC
gene-b1242	241	42	126	43	50	9	25	3	44	2	118	3	host	ychE
gene-b2518	10680	1541	9568	1812	1843	941	461	255	465	135	279	166	host	ndk
gene-b1308	222	72	236	67	78	31	48	18	55	9	94	9	host	pspE
gene-b3757	44319	913	11280	1198	13710	543	19531	499	17744	470	9641	626	host	gltU
gene-b0415	3642	612	4376	1448	695	651	133	108	160	38	234	61	host	ribE
gene-b2201	164	59	159	44	56	25	41	5	56	7	63	6	host	ccmA
gene-b0765	220	95	155	150	71	57	60	15	71	10	159	7	host	modC
gene-b0342	56	9	44	11	25	1	33	1	30	0	111	2	host	lacA
gene-b0771	174	25	222	36	93	15	124	8	168	14	291	6	host	ybhJ
gene-b4723	542	56	676	374	218	182	89	53	102	24	74	12	host	ymcF
gene-b1944	36	9	37	23	14	3	17	1	28	0	44	5	host	fliL
gene-b4479	143	63	165	70	52	22	62	6	62	3	132	6	host	dgoR
gene-b1784	337	296	551	505	129	147	101	14	89	8	131	10	host	yeaH
gene-b0558	11	1	26	4	12	0	19	1	4	0	23	0	host	ybcV
gene-b0228	81	32	48	29	34	16	24	7	42	8	77	7	host	rayT
gene-b0238	2724	465	1106	331	205	124	4850	38	142	26	110	31	host	gpt
gene-b1222	1024	227	746	211	139	81	65	32	97	10	163	16	host	narX
gene-b4685	851	225	1758	1122	322	697	79	207	77	103	36	62	host	yrbN
gene-b2131	286	136	272	167	56	40	55	13	52	11	84	6	host	osmF
gene-b0457	543	65	316	67	131	28	77	14	98	9	249	5	host	pdeB
gene-b3620	2285	705	2878	1127	594	377	361	148	395	78	388	78	host	waaF
gene-b1077	65	62	91	115	43	46	24	8	36	4	96	7	host	flgF
gene-b2256	117	36	165	71	61	25	34	8	45	4	118	5	host	arnD
gene-b3281	229	596	275	1178	119	503	76	148	99	97	222	94	host	aroE
gene-b0759	589	421	663	421	144	151	88	42	118	26	173	25	host	galE
gene-b4182	44	9	67	11	40	7	46	1	44	5	98	1	host	yjfJ
gene-b0868	1072	128	496	225	119	97	85	26	82	12	144	15	host	ybjS
gene-b0366	43	19	49	15	44	8	34	1	31	3	80	2	host	tauB
gene-b3723	53	10	167	34	59	6	64	5	63	6	163	5	host	bglG
gene-b2368	62	8	94	7	41	4	35	0	45	2	126	1	host	emrK
gene-b3394	32	6	42	8	35	2	46	0	62	1	137	2	host	hofN
gene-b1249	1635	468	1120	550	243	177	119	43	153	20	189	39	host	clsA
gene-T4p015	4	0	354	0	29484	409	29117	2689	24893	2823	15789	1194	phage	dexA.1
gene-b2766	354	15	219	55	99	18	85	11	107	2	205	6	host	ygcN
gene-b2790	792	192	587	203	94	55	65	21	54	7	114	9	host	yqcA
gene-T4p179	10	1	774	7	27008	949	15526	2043	6572	545	5464	375	phage	24.2
gene-b1414	423	86	277	72	74	31	35	10	41	5	65	6	host	ydcF
gene-b3524	451	238	508	257	178	76	186	19	212	14	548	13	host	yhjG
gene-b3897	163	14	212	56	136	10	158	5	137	3	318	4	host	frvR
gene-b4612	11	0	17	0	6	0	6	0	9	0	28	0	host	yrhD
gene-b4381	378	116	527	149	120	89	77	16	77	10	208	8	host	deoC
gene-b4429	180	21	216	24	75	15	43	11	66	13	71	10	host	sokB
gene-b3806	9563	1505	8369	2543	937	575	619	275	721	181	920	179	host	cyaA
gene-b4098	4183	8	73	3	59	2	59	2	58	0	165	1	host	phnJ
gene-b1715	160	8	114	19	15	6	6	1	7	1	7	2	host	pheM
gene-T4p003	19	0	3272	51	108390	1976	130334	18416	59127	5097	34874	3237	phage	60
gene-b1168	190	13	146	18	68	4	56	6	78	9	166	7	host	pdeG
gene-b2305	271	83	346	198	82	77	44	11	63	12	100	11	host	rpnB
gene-b0634	1823	313	1351	490	223	165	138	42	138	19	176	23	host	mrdB
gene-b2874	148	42	86	29	45	10	50	2	66	2	152	0	host	yqeA
gene-b3466	316	89	286	75	66	37	29	10	33	4	74	3	host	yhhL
gene-b3072	286	76	243	90	128	39	109	16	139	9	304	8	host	aer
gene-b0785	195	235	376	265	74	83	68	23	41	11	90	10	host	moaE
gene-b0628	2438	666	2384	611	320	244	162	87	182	50	183	66	host	lipA
gene-b3140	63	7	74	5	49	9	43	3	61	2	156	1	host	agaD
gene-b0513	96	21	100	34	68	11	64	3	75	1	243	5	host	ybbY
gene-b2727	225	58	290	73	81	28	56	6	55	2	166	3	host	hypB
gene-b3680	88	11	107	8	57	8	65	3	50	2	137	2	host	yidL
gene-b0352	84	23	88	37	66	7	60	6	79	2	215	3	host	mhpE
gene-b3328	57	7	45	7	31	2	56	1	36	0	107	1	host	gspG
gene-b3457	238	726	348	1163	105	427	84	113	102	60	224	55	host	livH
gene-b3401	589	495	784	630	152	277	103	86	107	45	172	52	host	hslO
gene-b1650	654	376	1030	498	256	280	103	69	125	30	139	41	host	nemA
gene-b2621	958143	70409	862058	144390	880225	182456	599644	213422	1425096	148792	913444	188146	host	ssrA
gene-b0278	82	5	124	7	74	11	41	3	37	0	76	3	host	yagL
gene-b0615	63	4	72	5	59	5	52	1	68	1	163	4	host	citF
gene-b2527	1205	463	1534	650	234	200	106	59	94	50	124	77	host	hscB
gene-b4179	2458	1252	3435	2438	1737	1138	296	299	383	157	440	159	host	rnr
gene-b3639	2892	745	2329	702	382	214	211	80	247	43	342	48	host	dfp
gene-b1280	1017	150	1002	370	123	93	58	41	82	20	138	25	host	lapB
gene-b3728	612	322	637	96	173	26	114	19	135	12	301	31	host	pstS
gene-b2943	706	277	836	375	192	158	125	32	137	19	246	23	host	galP
gene-b3203	877	578	797	622	118	160	46	36	43	22	46	21	host	hpf
gene-b1778	563	300	201	189	72	79	62	17	33	22	53	16	host	msrB
gene-b3648	4297	814	5299	1111	770	439	192	155	319	70	230	66	host	gmk
gene-b1665	3749	172	779	91	311	70	278	43	744	31	546	42	host	valV
gene-b0200	247	303	237	413	82	176	67	52	52	25	130	23	host	gmhB
gene-b4235	1356	1296	643	916	234	272	148	75	175	1579	301	55	host	tldE
gene-b0864	2125	365	1052	454	188	114	87	36	80	17	142	32	host	artP
gene-b4770	44	59	28	55	5	25	7	6	9	2	19	2	host	yljB
gene-b0782	921	252	821	272	83	57	38	16	68	8	111	14	host	moaB
gene-b3935	1534	208	1546	533	307	159	227	52	258	23	506	42	host	priA
gene-b3008	426	302	570	294	141	128	97	44	108	27	177	35	host	metC
gene-T4p138	5	2	3844	29	30557	687	59293	6464	87172	10846	52881	7036	phage	57A
gene-b1573	72	11	22	4	18	4	17	2	18	0	26	0	host	ydfC
gene-b1444	146	89	121	118	59	52	43	12	59	3	174	6	host	patD
gene-b3931	1823	1147	3556	1903	591	896	225	186	297	101	370	118	host	hslU
gene-b0043	79	4	100	7	81	2	79	4	95	1	237	1	host	fixC
gene-b3235	932	218	511	223	135	77	105	34	98	26	167	20	host	degS
gene-b1972	149	21	128	21	38	12	24	2	46	2	89	4	host	msrQ
gene-b1705	402	61	304	74	56	22	20	10	30	6	29	4	host	ydiE
gene-b2182	1386	316	1705	719	332	251	143	73	149	31	152	43	host	bcr
gene-b0408	10522	2922	7105	4809	1173	1608	469	441	469	274	325	315	host	secD
gene-b4325	45	3	60	7	34	1	41	0	50	0	136	1	host	yjiC
gene-b4037	323	64	236	105	130	52	120	21	134	18	263	25	host	malM
gene-b1501	111	28	165	29	64	12	52	1	75	4	215	8	host	ydeP
gene-b3157	829	435	802	316	141	139	68	34	81	21	131	30	host	ubiT
gene-b0091	2867	922	3361	1500	406	442	205	149	268	81	247	88	host	murC
gene-b2393	1587	348	1881	544	200	128	92	59	114	42	129	48	host	nupC
gene-b3408	180	43	186	36	30	5	23	2	15	1	30	2	host	feoA
gene-b0854	1660	947	1800	860	393	289	195	83	196	75	220	62	host	potF
gene-b3707	30	6	59	7	60	8	41	6	21	1	34	3	host	tnaC
gene-T4p069	13	0	33791	2092	58659	7383	7300	1422	4564	614	3045	449	phage	55.4
gene-b0482	966	77	255	103	99	33	72	11	76	5	175	6	host	ybaP
gene-b1136	14042	17114	7230	17732	3352	11106	1150	2692	961	1207	592	985	host	icd
gene-b3599	358	413	408	496	189	192	151	44	199	24	440	41	host	mtlA
gene-b4144	1363	812	1181	657	218	264	92	75	118	49	137	54	host	yjeI
gene-b0329	405	62	309	43	61	10	21	0	31	1	65	3	host	yahO
gene-b2847	89	5	91	3	46	2	23	0	43	3	86	0	host	yqeI
gene-b2898	2449	987	2048	733	355	257	173	73	237	61	257	69	host	ygfZ
gene-b3964	1572	236	857	287	182	80	113	39	99	18	147	20	host	yijD
gene-T4p053	11	0	464	5	31211	460	40532	2138	26376	1829	23879	1808	phage	45.2
gene-T4t006	11	4	12784	1125	36410	4622	26594	7326	132118	12116	82866	11227	phage	gene-T4t006
gene-b0529	1855	1387	1827	1138	380	377	279	115	247	66	189	73	host	folD
gene-b3901	63	7	45	8	40	4	37	0	34	0	108	0	host	rhaM
gene-b1312	34	3	45	6	45	2	38	1	37	0	123	1	host	ycjP
gene-b1595	108	19	80	18	34	5	25	2	32	3	99	3	host	ynfL
gene-b0957	218107	55297	283355	65552	86951	49588	19623	12416	23106	5103	8876	5639	host	ompA
gene-b3664	133	10	152	10	111	5	126	4	148	1	380	2	host	adeQ
gene-b3721	114	12	148	6	112	8	125	4	139	2	310	6	host	bglB
gene-b0259	2361	268	1706	267	3217	131	213	27	199	26	299	36	host	insH1
gene-b1792	251	78	183	74	68	34	26	13	29	6	60	12	host	yeaO
gene-b0724	6226	3260	8156	4577	1403	2427	345	570	671	411	301	375	host	sdhB
