Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b3994	310	805	628	1768	303	709	195	464	131	309	88	97	host	thiC
gene-b2035	504	691	185	493	95	203	4	84	41	73	6	33	host	wbbH
gene-b1054	172	1831	155	1353	59	331	35	182	16	151	19	67	host	lpxL
gene-b3377	14	133	21	347	13	399	5	309	3	216	2	64	host	yhfT
gene-b0495	114	265	144	316	63	207	30	173	9	106	12	36	host	ybbA
gene-b2554	176	1199	294	1399	101	449	42	264	48	225	35	91	host	glrR
gene-b3495	1376	4057	964	4250	388	1237	175	365	119	301	75	237	host	uspA
gene-b4465	17	94	19	248	5	252	2	176	4	131	1	41	host	yggP
gene-b1827	330	730	262	529	88	176	37	121	33	61	23	22	host	kdgR
gene-b4800	118	283	124	215	44	64	4	29	5	14	1	12	host	ytgA
gene-b0673	2746	16302	3042	19756	1981	16614	532	3889	316	2430	248	1468	host	metT
gene-b2898	839	3772	633	3730	271	640	122	300	82	227	74	109	host	ygfZ
gene-b0393	393	2906	373	1859	155	338	76	155	65	126	61	50	host	rdgC
gene-b4046	55	527	99	406	47	218	20	107	17	66	13	32	host	zur
gene-b0796	78	424	57	358	8	155	11	95	6	69	5	37	host	cecR
gene-T4p011	4	1	2304	122644	8991	213165	3518	92900	11484	45739	733	22773	phage	gene-T4p011_gene_motB
gene-b0039	37	304	64	435	40	295	9	168	5	96	7	47	host	caiA
gene-b3343	107	447	254	524	96	177	25	67	16	49	8	19	host	tusB
gene-b2485	7	43	4	121	2	146	0	93	0	90	1	32	host	hyfE
gene-b0977	3	62	12	157	8	155	2	108	2	71	1	40	host	hyaF
gene-b1824	3813	17769	7004	26588	5270	5693	532	821	562	518	130	266	host	yobF
gene-b3341	12347	96080	19130	132337	15617	18305	3986	2766	2531	2127	1502	679	host	rpsG
gene-b2847	6	110	4	137	3	124	1	82	0	45	0	37	host	yqeI
gene-b0812	1865	4868	1311	7138	483	1175	152	275	108	265	72	94	host	dps
gene-b3179	1526	4462	2184	5378	812	854	302	16700	174	234	144	108	host	rlmE
gene-b2236	125	741	222	911	101	248	56	80	24	45	23	27	host	yfaE
gene-b0123	334	984	338	1572	195	605	92	326	28	257	31	120	host	cueO
gene-b0018	17	89	35	137	24	81	19	64	5	26	4	18	host	mokC
gene-b2988	1112	5004	1213	6768	632	1343	190	521	103	389	88	201	host	gss
gene-b1116	298	2149	420	1325	128	268	83	148	40	75	34	38	host	lolC
gene-T4p278	9	4	131	15119	6354	323840	19262	695629	68905	362605	3473	79145	phage	rIIB
gene-b3631	438	990	388	2099	118	449	43	302	52	188	18	110	host	waaG
gene-b2493	120	825	133	1023	63	363	22	226	10	159	15	55	host	yfgO
gene-b0260	46	206	44	446	23	432	28	302	22	239	28	113	host	mmuP
gene-b3889	3	23	5	53	1	69	1	57	1	32	1	29	host	yiiE
gene-b1645	41	454	102	637	46	388	31	193	12	173	7	61	host	ydhK
gene-b4358	5	91	9	205	5	285	5	178	1	123	0	47	host	lgoD
gene-b4411	309	889	458	1424	284	1469	72	324	51	143	11	108	host	ecnB
gene-b2837	151	532	160	481	46	232	25	189	15	155	16	57	host	galR
gene-b1655	89	731	50	331	20	191	9	90	4	64	8	29	host	mepH
gene-b0432	7247	60354	9385	57543	2813	3217	1291	979	1021	1217	934	334	host	cyoA
gene-b2387	2	13	0	40	1	45	1	22	0	31	0	9	host	fryB
gene-b1633	99	846	157	1068	53	189	20	91	12	63	6	44	host	nth
gene-b4753	3	5	1	13	2	43	0	13	2	6	0	2	host	yqfH
gene-b2585	700	4742	928	4965	346	811	1436	1044	145	276	87	72	host	pssA
gene-b1263	108	319	175	408	94	311	41	181	10	165	15	49	host	trpD
gene-b2797	193	1019	332	1487	243	389	91	45518	128	165	121	64	host	sdaB
gene-b3533	47	1332	120	1079	58	749	35	550	13	455	7	142	host	bcsA
gene-b3673	37	432	61	623	41	466	36	312	11	215	9	99	host	emrD
gene-b0803	13	114	42	202	30	93	4	49	3	41	0	11	host	ybiI
gene-b3055	115	1105	220	1092	97	289	33	161	25	86	13	38	host	ygiM
gene-b3764	890	5892	422	3924	282	1339	121	370	134	262	65	160	host	maoP
gene-b3839	255	3669	567	4044	234	510	115	307	70	208	61	76	host	tatC
gene-T4p040	0	0	2	435	103	18434	970	36483	1862	20449	162	10710	phage	40
gene-b2015	60	393	110	400	31	210	15	142	11	100	12	44	host	yeeY
gene-b2674	82	134	91	264	25	140	13	82	1	70	4	18	host	nrdI
gene-b2890	3462	20359	4602	26679	2453	2931	918	732	624	689	518	273	host	lysS
gene-T4p069	0	0	1671	56547	6675	64627	633	10033	885	5676	108	4227	phage	55.4
gene-b1220	63	423	136	476	39	207	20	140	11	80	11	33	host	ychO
gene-b2072	2	38	3	114	5	155	2	93	2	67	0	35	host	pphC
gene-b3117	3	60	11	158	4	195	3	137	4	97	2	48	host	tdcB
gene-b0162	22	110	53	193	31	243	19	181	5	117	11	40	host	cdaR
gene-b2550	57	377	67	429	30	302	24	203	6	120	6	47	host	yphH
gene-b4056	170	594	185	534	50	4296	17	10235	15	80	10	35	host	yjbQ
gene-b3966	1167	2667	1391	2981	767	920	247	495	150	383	115	151	host	btuB
gene-b4456	658	7028	1026	11422	1153	38234	634	13957	406	6785	107	3661	host	glmZ
gene-b1877	9	91	25	160	8	54	0	25	2	20	1	10	host	yecT
gene-b1880	7	64	9	125	4	161	3	138	1	63	0	21	host	flhB
gene-b3232	347	1000	420	918	182	420	195	261	150	144	91	72	host	zapE
gene-b4840	1149	1773	1455	1277	609	256	239	101	119	68	116	35	host	stfZ
gene-b2905	4418	12353	4374	7613	5916	1066	391	402	217	278	139	348	host	gcvT
gene-b0740	3005	19217	3665	24200	2133	5010	758	1140	439	869	358	381	host	tolB
gene-b3636	3196	27585	4688	33541	2724	5180	471	1023	602	676	148	260	host	rpmG
gene-b4789	137	140	345	255	234	50	54	25	19	15	7	9	host	yhgP
gene-b3496	49	346	95	588	49	509	15	365	11	275	3	133	host	dtpB
gene-b1556	0	10	4	27	1	29	1	24	0	19	1	14	host	essQ
gene-b4106	2	39	6	114	1	176	3	122	1	100	1	39	host	phnC
gene-b2380	86	625	116	608	17	371	11	227	7	164	4	56	host	pyrS
gene-b0243	832	2684	848	3919	345	435	159	214	102	187	93	87	host	proA
gene-b4588	2	11	1	36	1	35	1	23	1	21	0	11	host	ylcH
gene-b3711	61	547	86	527	34	1395	21	264	22	266	8	95	host	yidZ
gene-T4p273	1	0	1034	13322	1462	29390	39	15229	277	3005	3	2783	phage	ndd.4
gene-b2115	17	78	11	143	3	126	0	111	1	82	1	33	host	yehF
gene-b2431	372	1888	569	2588	268	397	90	171	49	139	47	74	host	yfeX
gene-b3259	332	2150	466	2770	319	566	145	250	91	170	66	80	host	prmA
gene-b0969	94	623	174	615	82	114	28	62	16	43	8	12	host	tusE
gene-b4525	5	34	7	41	5	22	0	25	1	12	1	16	host	ymjC
gene-b1078	46	176	88	259	47	155	10	123	5	74	2	17	host	flgG
gene-b2275	16	127	52	267	29	128	7	68	2	47	1	23	host	yfbP
gene-b4207	877	4334	1224	9374	827	3297	376	6491	174	239	107	119	host	fklB
gene-b0030	48	397	99	633	87	278	29	145	9	100	9	28	host	rihC
gene-b3653	153	1405	249	1700	96	627	33	355	32	282	24	119	host	gltS
gene-b0773	188	720	243	901	99	211	37	80	23	58	10	23	host	ybhB
gene-b4418	744	2778	1006	3508	419	1140	86	238	113	133	26	53	host	sraB
gene-b1186	370	3128	545	4631	250	700	80	264	40	199	30	73	host	nhaB
gene-b4470	48	211	66	365	24	279	8	247	10	149	7	58	host	cyuA
gene-b2017	51	295	102	300	41	105	9	32	6	28	4	12	host	yefM
gene-b2079	98	434	119	299	36	134	14	95	10	44	5	20	host	baeR
gene-b1895	26	241	38	208	16	85	4	53	4	40	2	16	host	uspC
gene-b4377	251	222	372	280	136	287	54	195	24	93	15	31	host	yjjU
gene-b2815	1963	15882	3940	16982	3719	15545	2916	6078	1260	4090	822	2348	host	metW
gene-b4278	102	448	107	549	35	383	62969	247	12	196	6	121	host	insG
gene-T4p158	2	0	14	15574	9	28779	19	25645	8111	212796	6773	276409	phage	wac
gene-b1325	114	586	222	906	75	277	36	169	17	103	15	49	host	ycjG
gene-b0130	101	711	124	616	51	342	31	207	19	141	10	59	host	yadE
gene-b3902	10	86	23	239	8	300	8	220	5	158	2	60	host	rhaD
gene-b0118	14813	78059	19782	77459	15737	17068	5524	3470	2274	2818	1748	1418	host	acnB
gene-b4102	4	62	5	165	0	192	0	447	1	104	0	32	host	phnF
gene-b4042	83	835	93	631	35	181	25	106	23	73	14	33	host	dgkA
gene-b2104	72	298	88	331	72	177	21	87	12	66	7	37	host	thiM
gene-b3859	562	2275	853	1929	265	565	111	263	96	220	53	85	host	srkA
gene-b0160	234	1073	222	1131	58	374	34	179	23	141	9	60	host	dgt
gene-b0108	4	40	11	102	4	116	0	73	0	55	0	18	host	ppdD
gene-b3113	10	44	14	78	4	83	4	48	2	47	6	25	host	tdcF
gene-b1631	115	963	214	1066	57	131	37	65	16	51	12	23	host	rsxG
gene-b2229	3	49	11	77	5	115	3	75	3	47	1	12	host	yfaT
gene-b2691	278	2686	517	3673	251	459	55	132	52	90	27	83	host	argQ
gene-b3750	230	681	264	1113	127	671	60	430	62	322	42	136	host	rbsC
gene-b0777	639	954	883	2253	499	452	118	152	50	128	48	68	host	bioC
gene-b4815	21	63	32	100	25	26	27	21	28	11	23	5	host	ykfO
gene-b1794	156	2018	199	1020	52	284	34	117	24	107	20	41	host	dgcP
gene-b2741	4381	7122	4178	9378	1533	1582	539	520	329	452	274	208	host	rpoS
gene-b2120	10	136	17	330	10	421	6	268	6	265	3	109	host	yehM
gene-b1976	56	281	42	224	24	124	2	66	7	50	7	32	host	mtfA
gene-b0308	40	90	43	149	21	157	3	137	0	84	7	59	host	ykgG
gene-b0750	1670	9418	1361	6507	277	657	123	226	50	211	25	86	host	nadA
gene-b2188	307	4316	854	4577	308	42311	124	380	90	273	45	119	host	lapC
gene-b0505	11	49	16	89	3	119	2	71	0	51	1	12	host	allA
gene-b4326	15	65	12	69	5	89	3	415	2	44	0	22	host	iraD
gene-b1072	32	66	18	98	10	126	4	103	1	46	4	30	host	flgA
gene-b4739	0	5	0	6	1	5	0	11	1	3	0	3	host	ymgL
gene-b1518	0	22	6	44	5	42	0	24	0	18	2	8	host	lsrG
gene-b2771	10	87	11	226	5	286	2	201	2	146	0	55	host	ygcS
gene-b4004	296	1368	358	2119	171	631	105	201228	80	195	64	83	host	zraR
gene-b2266	445	1790	676	2382	289	443	94	120	41	95	15	37	host	elaB
gene-b3444	2	51	23	88	18	74	5	42	4	34	0	18	host	insA6
gene-b3906	16	93	17	264	6	339	2	222	3	156	1	61	host	rhaR
gene-b0823	23	219	33	369	18	362	5	253	11	158	2	55	host	ybiW
gene-b3900	3	40	3	98	1	135	1	86	2	50	1	22	host	frvA
gene-b2499	2773	37601	1746	17045	372	1959	169	751	109	467	59	405	host	purM
gene-b2157	133	663	287	1424	107	280	51	150	43	121	18	59	host	yeiE
gene-b1600	12	117	65	177	33	71	6	43	4	30	2	14	host	mdtJ
gene-b1560	4	63	11	131	11	153	3	86	0	78	1	51	host	ydfU
gene-b1992	120	59	172	153	45	127	18	111	12	60	14	34	host	cobS
gene-b2729	78	498	80	807	45	284	15	185	11	166	8	44	host	hypD
gene-b2403	1656	11217	1908	18210	1396	3581	597	984	291	757	219	587	host	valY
gene-b4472	437	2598	648	3168	220	1254	168	37841	90	541	74	201	host	yhdP
gene-b0045	4	87	11	251	7	325	6	230	3	183	1	68	host	yaaU
gene-b3356	348	760	336	774	133	229	45	97	22	74	24	48	host	yhfA
gene-b0842	127	1007	158	931	87	384	30	225	23	120	14	37	host	mdfA
gene-b2599	594	1155	787	2563	517	824	168	300	92	201	78	79	host	pheA
gene-b1412	138	541	142	670	75	200	21	84	14	64	12	25	host	azoR
gene-b2209	78	608	143	741	128	315	87	110	33	93	20	47	host	eco
gene-T4p031	5	0	105	4550	3047	134535	11476	216899	17335	85415	1093	21467	phage	56
gene-b4541	0	11	0	38	2	56	1	27	0	27	0	18	host	yehK
gene-b2980	90	953	170	762	74	321	42	172	21	147	18	46	host	glcC
gene-b3930	157	601	310	720	144	446	62	280	38	215	20	75	host	menA
gene-b3266	77	278	88	800	80	897	70	650	52	414	32	135	host	acrF
gene-b0434	735	5144	534	3970	201	571	81	183	54	153	55	61	host	yajG
gene-b1826	65	297	175	282	74	120	14	40	10	17	3	28	host	mgrB
gene-b1224	43	261	66	505	33	523	8	376	5	280	1	136	host	narG
gene-b0078	674	659	903	1440	386	218	98	102	44	53	31	29	host	ilvH
gene-b4054	977	1416	1156	1947	519	535	181	265	103	213	72	76	host	tyrB
gene-b4060	81	1063	187	1377	117	469	38	157	11	107	5	52	host	yjcB
gene-T4p176	4	0	534	39875	1273	29029	300	10602	6158	63388	894	51349	phage	segD
gene-b1183	5	69	10	74	5	84	3	51	0	33	1	7	host	umuD
gene-b3021	60	207	46	204	16	123	6	60	14	52	6	19	host	mqsA
gene-b2677	698	2102	1542	4923	569	703	151	243	76	216	42	94	host	proV
gene-b3701	657	3344	1525	5428	625	811	260	362	151	275	98	92	host	dnaN
gene-b2060	4	116	6	220	4	339	1	207	3	154	4	36	host	wzc
gene-b1079	9	63	32	114	13	74	4	71	2	57	0	14	host	flgH
gene-b1044	9	39	9	70	1	63	2	43	1	21	0	10	host	ymdA
gene-T4p074	4	0	65	3862	1409	140884	3593	167533	7927	111671	1664	52612	phage	gene-T4p074_gene_nrdG
gene-b0446	59	559	83	749	59	1049	33	600	28	421	13	328	host	cof
gene-b4349	509	1668	677	2377	334	628	118	339	83	231	70	113	host	hsdM
gene-b2256	21	121	60	258	13	174	9	118	4	80	2	31	host	arnD
gene-b1828	23	208	47	264	17	279	11	164	4	82	2	38	host	yebQ
gene-b0069	96	782	126	961	57	505	34	309	18	232	15	105	host	sgrR
gene-b2987	11	108	24	346	16	334	7	241	5	198	3	72	host	pitB
gene-b0684	700	5420	750	4755	289	611	101	208	76	161	41	69	host	fldA
gene-b1870	181	1014	383	971	119	167	51	96	30	72	25	31	host	cmoA
gene-b0159	680	5715	775	7115	507	2086	218	670	112	433	76	183	host	mtn
gene-b4555	32	136	35	200	17	142	8	97	4	60	0	25	host	yicS
gene-b3128	29	109	34	368	16	422	21	478	10	212	8	88	host	garD
gene-b0747	1133	8523	1527	10281	842	1385	284	335	167	241	123	105	host	lysY
gene-b0132	75	254	45	272	29	230	16	339	12	135	6	159	host	rpnC
gene-T4p257	0	0	24	6322	2912	64046	230	16072	1008	24092	91	11818	phage	arn
gene-b2710	22	186	40	287	10	295	6	996	1	136	0	47	host	norV
gene-b3351	127	269	148	245	52	245	25	178	25	130	14	44	host	kefG
gene-b1675	76	193	74	258	48	109	8	26	7	28	4	15	host	fumD
gene-b2272	1	24	2	60	2	73	0	39	0	36	0	18	host	yfbM
gene-b0722	997	5099	2114	5611	839	521	294	139	195	106	105	40	host	sdhD
gene-b2183	398	2974	639	3153	264	430	109	150	55	86	44	39	host	rsuA
gene-b1882	29	44	30	61	7	66	5	50	2	23	2	6	host	cheY
gene-b4341	2	25	5	39	2	71	1	56	0	23	0	22	host	yjiS
gene-b2184	36	769	114	692	21	349	18	225	19	140	7	42	host	radD
gene-b4232	654	5243	692	6027	270	790	120	288	69	279	54	105	host	fbp
gene-b2218	369	2217	635	2381	188	663	88	409	45	299	23	151	host	rcsC
gene-b1082	59	186	83	295	30	282	16	185	12	123	6	38	host	flgK
gene-b1481	0	101	2	73	1	34	0	14	0	10	0	6	host	bdm
gene-b4665	61	572	70	1112	50	495	15	262	21	247	8	161	host	ibsC
gene-b2203	10	80	16	113	4	75	5	56	1	37	1	13	host	napB
gene-b1912	91	1131	149	856	39	217	17	94	11	65	6	34	host	pgsA
gene-b3584	16	82	23	198	15	268	13	157	10	159	4	56	host	yiaT
gene-b3896	19	123	26	505	20	341	7	249	10	143	5	50	host	yiiG
gene-b4752	42	278	40	348	18	197	6	39	4	17	0	22	host	yecU
gene-b2131	103	474	137	534	48	173	18	93	11	73	10	28	host	osmF
gene-b4672	10	25	9	45	2	17	0	15	1	6	0	2	host	ymiB
gene-b0836	16	48	3	79	2	83	1	49	1	35	1	8	host	bssR
gene-b1278	86	517	143	382	36	134	25	82	12	72	4	26	host	pgpB
gene-b2930	17	72	18	225	10	278	5	188	4	130	0	45	host	yggF
gene-b3141	6	68	14	156	1	213	2	169	2	123	4	63	host	agaI
gene-b0299	35	348	57	453	18	324	14	210	8	139	7	67	host	insF1
gene-b4080	5	92	11	250	7	310	2	215	4	175	0	68	host	mdtP
gene-b2307	223	602	535	1257	135	228	27	119	19	90	12	47	host	hisM
gene-b1296	129	747	393	1507	125	339	33	181	8	138	8	45	host	puuP
gene-b4359	400	2421	495	2076	175	849	98	462	69	324	58	130	host	opgB
gene-b2312	2507	29459	1960	16396	401	1329	197	536	118	467	73	247	host	purF
gene-b0135	19	76	21	335	4	304	2	183	2	101	3	38	host	yadC
gene-b0918	449	2424	641	2022	324	508	148	157	75	135	52	65	host	kdsB
gene-b2790	164	914	159	978	72	223	34	128	12	79	18	20	host	yqcA
gene-b3835	569	3862	1096	4835	378	5611	168	1897	137	314	88	129	host	ubiB
gene-b3508	14	202	69	571	12	171	3	161	1	97	0	44	host	yhiD
gene-b1811	65	491	103	405	45	117	18	45	10	39	5	14	host	yoaH
gene-b4675	29	152	28	94	8	56	5	26	3	13	0	12	host	yoaJ
gene-b4506	0	20	1	47	1	47	3	39	1	28	0	15	host	ykgO
gene-b0335	16	129	28	352	14	389	10	290	2	190	4	47	host	prpE
gene-b3491	21	124	58	338	18	266	7	209	6	141	2	64	host	yhiM
gene-b3531	37	250	55	494	23	362	11	242	5	284	9	126	host	bcsZ
gene-b2553	310	2017	307	1613	142	437	41	118	20	104	25	40	host	glnB
gene-b1739	391	1136	480	1390	264	329	78	128	36	85	24	66	host	osmE
gene-T4p093	3	0	1174	78668	5952	65758	540	8081	723	10164	302	11787	phage	nrdC.9
gene-b0579	23	274	50	278	9	123	5	75	3	48	2	16	host	ybdF
gene-b3076	18	215	31	580	15	831	13	508	6	394	4	124	host	ebgA
gene-b0211	1327	9180	1734	10705	760	1325	251	317	152	268	132	95	host	mltD
gene-b4225	77	82	85	216	25	154	19	116	15	92	6	45	host	chpB
gene-b0523	1110	10174	753	4626	179	536	83	202	23	141	30	112	host	purE
gene-b0311	351	1883	934	2859	576	706	156	314	49	214	28	93	host	betA
gene-b4320	26	367	42	461	22	298	6	190	9	142	1	81	host	fimH
gene-b0477	251	2783	424	2447	173	569	98	273	71	193	45	58	host	gsk
gene-b1143	44	448	27	317	4	145	0	72	7	56	2	32	host	ymfI
gene-b1883	18	56	18	118	7	167	3	107	3	57	3	21	host	cheB
gene-b0047	120	822	169	1347	56	609	30	362	18	286	7	128	host	kefC
gene-b3794	247	740	283	649	113	365	72	257	45	133	39	94	host	rffM
gene-b3546	206	948	311	1078	92	467	48	314	39	237	18	96	host	eptB
gene-b1097	167	1040	278	1182	114	325	76	181	33	107	25	60	host	mltG
gene-b3529	155	767	253	889	91	616	41	404	17	405	24	159	host	pdeK
gene-T4p001	9	1	169	14103	5188	321245	9454	585467	22485	202773	660	62039	phage	rIIA
gene-b3864	169	1002	272	1435	282	856	51	326	166	346	18	159	host	spf
gene-b0345	116	991	184	928	81	438	43	249	19	201	17	74	host	lacI
gene-T4p112	1	1	1239	56308	4848	46940	1068	27637	1463	24552	299	20923	phage	vs.1
gene-b1789	29	194	46	240	5	100	5	62	4	53	2	14	host	yeaL
gene-b0237	2789	13061	3142	18989	1805	2176	535	655	347	531	241	234	host	pepD
gene-b1939	28	104	41	159	13	161	5	92	4	74	3	15	host	fliG
gene-b1073	18	69	29	76	9	75	2	42	2	33	1	18	host	flgB
gene-b3291	389	684	414	719	128	187	48	131	50	81	18	29	host	mscL
gene-b0373	11	92	14	88	4	66	4	47	0	35	2	14	host	insE2
gene-b1812	145	759	207	634	58	327	33	162	12	139	12	42	host	pabB
gene-b2719	17	94	14	168	5	153	8	101	0	72	0	21	host	hycG
gene-b2669	267	1295	131	2455	48	533	28	214	8	123	7	62	host	stpA
gene-b2735	70	185	72	266	23	177	12	118	9	90	8	27	host	ygbI
gene-b2749	71	182	257	225	95	122	11	71	5	28	3	11	host	ygbE
gene-b3234	327	772	286	864	97	729	66	293	61	165	39	51	host	degQ
gene-b2062	2	49	8	153	3	215	3	133	0	115	0	35	host	wza
gene-b0343	10	82	16	244	6	274	2	237	6	111	1	26	host	lacY
gene-b4219	349	1236	254	1513	97	400	36	228	19	135	18	48	host	msrA
gene-b1627	105	1089	224	1456	92	291	29	123	15	68	9	23	host	rsxA
gene-b1649	36	198	53	209	23	79	6	53	5	46	4	18	host	nemR
gene-b3714	1477	15816	2000	13393	612	2040	227	747	126	592	55	289	host	adeP
gene-b4169	256	1413	456	1467	197	488	91	244	36	162	47	52	host	amiB
gene-b1671	12	47	12	93	5	117	0	85	2	52	1	17	host	ydhX
gene-b4454	27	146	30	225	27	192	59	107	341	65	264	55	host	rdlD
gene-b2166	0	35	7	117	9	164	0	105	4	58	0	31	host	psuK
gene-b3258	204	1381	368	1899	161	510	82	290	68	237	44	83	host	panF
gene-b4510	10	465	16	400	12	152	4	63	1	44	2	28	host	rzoD
gene-b0156	585	1966	459	1151	218	257	95	120	63	71	37	44	host	erpA
gene-b1566	6	29	2	60	3	65	3	33	2	25	0	22	host	flxA
gene-b2244	59	163	63	265	31	192	16	148	4	85	8	37	host	rpnE
gene-T4t002	4	1	186	11880	3158	137849	4885	137935	10197	166700	2319	71722	phage	gene-T4t002
gene-b2610	1198	7201	1774	7339	891	1533	459	478	229	355	219	143	host	ffh
gene-b0073	1077	2332	1713	5440	857	896	246	320	108	205	118	115	host	leuB
gene-b0902	176	1318	208	1263	90	274	41	111	29	114	24	48	host	pflA
gene-b0154	1074	9047	1048	9780	573	1526	225	494	123	416	138	170	host	hemL
gene-T4p254	1	2	1442	17175	2652	42496	417	21359	15366	147463	12481	141330	phage	t
gene-b2676	21	123	92	257	32	173	7	132	6	99	3	44	host	nrdF
gene-b1376	50	221	57	240	27	92	13	57	9	48	1	15	host	uspF
gene-b0877	607	5582	853	3852	330	551	128	233	70	205	71	67	host	ybjX
gene-b2119	2	83	18	335	9	217	4	157	3	140	1	62	host	yehL
gene-b3588	31	173	46	421	13	477	13	354	5	214	1	92	host	aldB
gene-b4220	397	1851	489	2130	135	651	65	18070	39	239	37	90	host	tamA
gene-b3277	1203	4468	1666	12635	627	1926	245	1077	77679	389	98	283	host	ileU
gene-b0366	13	65	16	165	9	138	6	118	4	67	3	28	host	tauB
gene-b1911	1142	7344	1129	5083	615	888	209	379	155	455	141	252	host	glyW
gene-b1561	12	35	14	62	8	46	3	33	0	23	0	21	host	rem
gene-b0127	393	962	609	1579	214	370	89	186	48	134	41	45	host	yadG
gene-b4821	22	14	10	9	2	18	1	14	0	6	0	2	host	ytcB
gene-b4787	57	275	53	138	16	60	3	33	7	22	0	13	host	yqiM
gene-T4p165	2	1	29	9980	17	19054	39	18922	11008	162019	6992	215251	phage	gene-T4p165_gene_17
gene-b3184	897	2390	2554	5839	1316	943	520	251	293	197	156	94	host	yhbE
gene-b4429	14	145	26	220	19	124	10	58	6	58	9	37	host	sokB
gene-b3613	548	4430	734	3547	266	881	148	437	74	326	89	149	host	envC
gene-b2918	6	91	17	229	10	256	4	182	2	113	1	43	host	argK
gene-b3211	8	94	12	212	5	280	3	200	4	147	4	82	host	yhcC
gene-b1279	141	994	181	962	66	184	19	77	11	59	9	36	host	lapA
gene-b0689	17	105	49	232	21	122	6	179	3	51	5	19	host	ybfP
gene-b1501	26	164	27	366	20	256	8	159	6	132	4	60	host	ydeP
gene-b3209	221	584	209	615	59	170	31	117	21	87	14	32	host	elbB
gene-b3011	183	347	141	522	80	332	42	205	18	127	14	53	host	yqhD
gene-b4433	388	1319	238	1327	184	1160	38	275	36	139	17	105	host	sdsR
gene-b3629	146	316	55	339	28	188	3	115	4	54	0	57	host	waaS
gene-b3515	177	991	237	1259	43	230	4	98	13	87	0	42	host	gadW
gene-b3527	280	856	522	1127	161	512	62	327	56	218	36	116	host	yhjJ
gene-b2050	3	40	12	113	3	116	3	104	3	51	2	26	host	wcaI
gene-b3745	317	1326	257	1389	62	634	45	407	34	259	19	117	host	viaA
gene-b3429	565	2158	1258	4291	715	928	224	400	107	320	65	130	host	glgA
gene-b1540	65	1160	124	616	43	196	23	82	12	60	6	25	host	rspR
gene-b0619	60	264	109	566	36	317	14	221	18	156	8	62	host	dpiB
gene-b4177	6611	20255	12317	23588	4280	2458	1587	686	927	566	778	373	host	purA
gene-b1466	12	45	18	101	8	71	1	68	2	40	2	16	host	narW
gene-b4003	88	166	88	385	71	487	83	363	55	227	36	70	host	zraS
gene-b1835	98	1221	188	1148	52	307	27	197	12	113	15	49	host	rsmF
gene-b0631	201	701	196	1009	73	218	28	108	36	73	17	46	host	ybeD
gene-b4685	296	958	1320	3223	819	600	163	108	154	43	24	39	host	yrbN
gene-b2447	8	68	9	126	5	175	1	95	2	54	0	29	host	yffP
gene-b0561	5	48	3	87	2	83	3	69	0	33	1	25	host	tfaD
gene-b4238	71	454	104	612	42	451	16	332	10	242	5	92	host	nrdD
gene-b2273	1	30	4	81	1	102	1	50	0	35	2	23	host	yfbN
gene-b1486	144	1087	294	2591	64	292	21	153	12	118	12	58	host	ddpB
gene-b3786	575	3197	1076	3645	418	610	209	6875	129	248	110	89	host	wecB
gene-b0259	335	2955	371	2716	133	1809	70951	2588	39	633	43	125	host	insH1
gene-b4031	32	231	29	442	21	494	15	341	9	281	3	119	host	xylE
gene-b1773	5	46	9	91	1	117	0	81	0	39	1	26	host	ydjI
gene-b1707	61	357	177	866	89	312	8	87	9	58	4	25	host	rflP
gene-b3151	70	484	278	692	184	436	69	280	36	217	39	93	host	yraQ
gene-b0104	1328	9650	1121	9675	443	1110	203	405	120	406	88	166	host	guaC
gene-b3668	90	629	265	1309	141	564	55	386	28	327	18	106	host	uhpB
gene-b3616	774	4018	833	5422	528	1317	175	468	157	345	131	157	host	tdh
gene-b0783	233	991	263	1349	93	151	36	85	19	55	26	22	host	moaC
gene-b0372	27	196	29	256	13	179	5	118	6	82	2	41	host	insF2
gene-b2766	10	380	48	464	28	330	12	182	3	131	5	63	host	ygcN
gene-b1620	44	148	77	238	17	164	14	108	9	76	8	40	host	malI
gene-b0068	153	1217	188	1098	78	422	29	186	22	152	21	61	host	thiB
gene-b3022	64	168	51	152	15	115	4	66	15	49	4	14	host	mqsR
gene-b0793	49	238	64	529	26	261	9	188	5	116	5	34	host	ybhS
gene-b1411	14	107	28	194	14	230	3	152	5	102	3	46	host	ynbD
gene-b2153	1061	8759	992	7302	365	1057	130	333	83	341	47	131	host	folE
gene-b2401	3804	19893	5216	30504	3575	20728	1687	4755	763	3371	609	1828	host	valU
gene-b3678	17	158	19	359	8	473	5	333	6	205	8	64	host	yidJ
gene-b0672	4998	31173	6350	43023	4279	23750	1510	8979	873	7292	717	5927	host	leuW
gene-T4p030	0	0	23	1420	1193	77923	9358	156424	14898	122515	2346	43218	phage	segF
gene-b4478	22	193	28	381	11	514	4	384	4	246	2	74	host	dgoD
gene-b4741	39	115	6	74	2	43	0	24	2	16	0	5	host	ymiC
gene-b2685	410	1758	600	2592	180	457	89	199	48	172	27	63	host	emrA
